element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Fe	1	"273.12812"	"0.00021"	"273.128153"	"0.000017"	"47bl"	"6.84e+06"	D+	"2.60850194"	"7.14657331"	"3d6.4s2"	"b 3F2"	"2"	"3d6.(3D).4s.4p.(3P*)"	"t 3F*"	"3"	5	7		"T5720"	"L11631"	
Fe	2	"273.14790"	"0.00010"	"273.14774"	"0.00003"	"700"	"2.0e+06"	D	"8.9322010"	"13.4699471"	"3d6.(3D).4p"	"w 4P*"	"3/2"	"3d6.(3G).4d"	"4D"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	2	"273.20082"	"0.00004"	"273.200828"	"0.000012"	"9000"	"7.1e+06"	C+	"3.26732671"	"7.8041909"	"3d6.(3H).4s"	"b 2H"	"9/2"	"3d6.(3F2).4p"	"x 4D*"	"7/2"	10	8		"T7461"	"L18349c139"	
Fe	2	"273.24479"	"0.00010"	"273.244770"	"0.000012"	"2500"	"9.8e+04"	B	"0.23217279"	"4.76830747"	"3d7"	"a 4F"	"9/2"	"3d6.(5D).4p"	"z 6D*"	"9/2"	10	10		"T7589"	"L18349c139"	
Fe	2	"273.2886"	"0.0005"	"273.288505"	"0.000012"	"210"	"6.e+05"	D	"8.2477153"	"12.7831241"	"3d6.(3G).4p"	"x 4F*"	"5/2"	"3d6.(3P2).4d"	"4D"	"7/2"	6	8		"T6892c83"	"L18349c143"	
Fe	2	"273.29395"	"0.00008"	"273.29409"	"0.00003"	"5000bl(Fe I)"	"9.5e+07"	C+	"6.22249688"	"10.7578131"	"3d6.(3F1).4s"	"c 4F"	"7/2"	"3d6.(3P1).4p"	"v 4D*"	"5/2"	8	6		"T6892c83"	"L18349c148"	
Fe	1	"273.33654"	"0.00016"	"273.336703"	"0.000011"	"76"	"4.75e+05"	C+	"1.55735733"	"6.09196644"	"3d7.(4F).4s"	"a 3F"	"3"	"3d6.(3F2).4s.4p.(3P*)"	"v 3D*"	"3"	7	7		"T5720"	"L11631"	
Fe	2	"273.35066"	"0.00004"	"273.350755"	"0.000013"	"4000"	"3.6e+07"	C+	"8.1845410"	"12.7189170"	"3d6.(3G).4p"	"x 4F*"	"9/2"	"3d6.(3G).5s"	"f 4G"	"11/2"	10	12		"T6892c83"	"L18349c139"	
Fe	1	"273.35803"	"0.00002"	"273.358020"	"0.000011"	"15100"	"7.10e+07"	C+	"0.85899575"	"5.39325126"	"3d7.(4F).4s"	"a 5F"	"5"	"3d6.(3P2).4s.4p.(3P*)"	"w 5D*"	"4"	11	9		"T5720"	"L11631"	
Fe	1	"273.40053"	"0.00002"	"273.400538"	"0.000017"	"980"	"2.20e+06"	B+	"0.99011115"	"5.52366156"	"3d7.(4F).4s"	"a 5F"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"w 5F*"	"3"	5	7		"T5720"	"L11631"	
