g,LeveleV
2,0.00000,
4,0.96617,
2,3.28279,
2,4.23529,
4,4.35942,
4,4.47805,
6,4.48822,
2,4.80388,
2,5.12899,
4,5.17520,
4,5.20875,
6,5.21341,
14,5.24681,
2,5.35193,
2,5.50253,
4,5.52505,
4,5.53870,
6,5.54119,
14,5.55741,
2,5.607,
2,5.61609,
2,5.69575,
4,5.70868,
4,5.71549,
6,5.71695,
14,5.72625,
2,5.75992,
2,5.80913,
4,5.81698,
4,5.82105,
6,5.82205,
14,5.82783,
2,5.84944,
2,5.88213,
4,5.88645,
4,5.88922,
6,5.88976,
2,5.90843,
6,5.93236,
10,5.93587,
2,5.94916,
6,5.96731,
10,5.96888,
2,5.97891,
6,5.99231,
10,5.99331,
2,6.00077,
6,6.00821,
10,6.01182,
2,6.01755,
10,6.02613,
2,6.03047,
10,6.03760,
2,6.04128,
10,6.04677,
2,6.04996,
10,6.05397,
10,6.06012,
10,6.06538,
10,6.06998,
10,6.07384,
0,6.1082873,
4,6.17,
6,6.577,
4,7.7,
2,8.326,
0,9.419,
4,11.994,

#ignore,test#4.76
