g,LeveleV
13,0.00000,
11,0.25437,
9,0.41091,
7,0.53218,
5,0.61718,
3,0.67346,
1,0.70098,
5,6.37328,
7,6.42248,
9,6.49672,
11,6.61042,
13,6.80456,
11,7.77140,
9,7.84589,
7,7.90352,
5,7.94508,
3,7.97370,
9,10.53302,
7,10.85772,
7,15.85005,
9,15.94888,
11,16.64924,
9,16.82375,
7,16.91097,
5,16.96962,
,39.33,

#ignore,test#36.41
