element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ti	2	"327.44147"	"0.00009"	"327.441392"	"0.000019"	"12"	"1.27e+06"	C+	"1.16493098"	"4.95029467"	"3d3"	"a 4P"	"3/2"	"3d2.(1D).4p"	"y 2F*"	"5/2"	4	6		"T7385"	"u37"	
Ti	2	"327.52902"	"0.00002"	"327.529034"	"0.000011"	"56"	"4.94e+06"	B+	"1.07997273"	"4.86432355"	"3d2.(1D).4s"	"a 2D"	"3/2"	"3d2.(1D).4p"	"z 2P*"	"3/2"	4	4		"T7385"	"u37"	
Ti	2	"327.67717"	"0.00002"	"327.677181"	"0.000015"	"167"	"2.01e+07"	B+	"1.18010040"	"4.96274032"	"3d3"	"a 4P"	"5/2"	"3d2.(3P).4p"	"z 4S*"	"3/2"	6	4		"T7385"	"u37"	
Ti	2	"327.82878"	"0.00002"	"327.828768"	"0.000014"	"800"	"7.43e+07"	B+	"1.23125938"	"5.01215028"	"3d2.(3P).4s"	"b 4P"	"3/2"	"3d2.(3P).4p"	"y 4D*"	"3/2"	4	4		"T7385"	"u37"	
Ti	3	""	""	"327.8306"	"0.0010"	""	"3.4e+08"	D	"15.844011"	"19.624881"	"3p6.3d.4d"	"1F"	"3"	"3p6.3d.4f"	"1G*"	"4"	7	9		"T1216"	""	
Ti	2	"327.89186"	"0.00002"	"327.891854"	"0.000011"	"1000"	"8.83e+07"	B+	"1.08416006"	"4.86432355"	"3d2.(1D).4s"	"a 2D"	"5/2"	"3d2.(1D).4p"	"z 2P*"	"3/2"	6	4		"T7385"	"u37"	
Ti	2	"327.99875"	"0.00002"	"327.998767"	"0.000012"	"102"	"6.57e+06"	B+	"1.11558346"	"4.89451483"	"3d3"	"a 2G"	"7/2"	"3d2.(1D).4p"	"y 2D*"	"5/2"	8	6		"T7385"	"u37"	
Ti	2	"328.23271"	"0.00002"	"328.23267"	"0.00003"	"610"	"1.46e+08"	B+	"1.2240835"	"5.00032200"	"3d2.(3P).4s"	"b 4P"	"1/2"	"3d2.(3P).4p"	"y 4D*"	"1/2"	2	2		"T7385"	"u37"	
Ti	2	"328.67734"	"0.00012"	"328.677359"	"0.000018"	"9"	"1.59e+06"	C+	"1.89169544"	"5.66282503"	"3d2.(1G).4s"	"b 2G"	"9/2"	"3d2.(1G).4p"	"z 2H*"	"9/2"	10	10		"T7385"	"u37"	
Ti	2	"328.76542"	"0.00002"	"328.765427"	"0.000018"	"1200"	"1.76e+08"	B+	"1.89270559"	"5.66282503"	"3d2.(1G).4s"	"b 2G"	"7/2"	"3d2.(1G).4p"	"z 2H*"	"9/2"	8	10		"T7385"	"u37"	
