element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Na	1	"350.25"	"0.02"	"350.237"	"0.010"	"160"	"8.8e+07"	D	"32.7002"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4S"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	4	4		"T5209"	"L6269"	
Na	7	""	""	"350.5"	"1.7"	""	"1.25e+03"	E	"161.607?"	"165.143"	"2s.2p.(1P*).3d"	"2D*"	"3/2"	"2p2.(1D).3s"	"2D"	"5/2"	4	6		"T7192c3,LS"	""	
Na	1	"351.10"	"0.02"	"351.093"	"0.010"	"130"	"1.15e+08"	D	"32.7002"	"36.2306"	"2p5.(2P*).3s.3p.(3P*)"	"4S"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"1/2"	4	2		"T5209"	"L6269"	
Na	7	""	""	"352.5"	"1.8"	""	"1.72e+04"	D	"161.627"	"165.143"	"2s.2p.(1P*).3d"	"2D*"	"5/2"	"2p2.(1D).3s"	"2D"	"5/2"	6	6		"T7192c3,LS"	""	
Na	2	"353.3052"	"0.0003"	"353.3057"	"0.0010"	"1500"	"8.81e+07"	A	"32.846429"	"36.354688"	"2s2.2p5.3s"	"3P*"	"2"	"2s2.2p5.3p"	"3S"	"1"	5	3		"T7663"	"L914"	
Na	5	""	""	"353.5"	"1.1"	""	"2.54e+05"	E	"125.390"	"128.896?"	"2s.2p3.(3D*).3d"	"2F*"	"5/2"	"2s2.2p2.(1D).5d"	"2D"	"3/2"	6	4		"u21,LS"	""	
Na	5	""	""	"353.5"	"1.1"	""	"1.21e+04"	E	"125.390"	"128.896?"	"2s.2p3.(3D*).3d"	"2F*"	"5/2"	"2s2.2p2.(1D).5d"	"2D"	"5/2"	6	6		"u21,LS"	""	
Na	5	""	""	"355.5"	"1.3"	""	"2.89e+05"	D	"125.331"	"128.817?"	"2s.2p3.(3D*).3d"	"2F*"	"7/2"	"2s2.2p2.(1D).5d"	"2F"	"7/2"	8	8		"u21,LS"	""	
Na	5	""	""	"355.5"	"1.3"	""	"1.43e+04"	E	"125.331"	"128.817?"	"2s.2p3.(3D*).3d"	"2F*"	"7/2"	"2s2.2p2.(1D).5d"	"2F"	"5/2"	8	6		"u21,LS"	""	
Na	7	""	""	"361.0"	"1.8"	""	"1.54e+04"	D	"161.607?"	"165.040"	"2s.2p.(1P*).3d"	"2D*"	"3/2"	"2p2.(1D).3s"	"2D"	"3/2"	4	4		"T7192c3,LS"	""	
Na	5	""	""	"361.7"	"1.5"	""	"1.02e+04"	E	"125.390"	"128.817?"	"2s.2p3.(3D*).3d"	"2F*"	"5/2"	"2s2.2p2.(1D).5d"	"2F"	"7/2"	6	8		"u21,LS"	""	
Na	5	""	""	"361.7"	"1.5"	""	"3.32e+05"	D	"125.390"	"128.817?"	"2s.2p3.(3D*).3d"	"2F*"	"5/2"	"2s2.2p2.(1D).5d"	"2F"	"5/2"	6	6		"u21,LS"	""	
Na	4	""	""	"362.26"	"0.19"	""	"7.55e+03"	D+	"68.2144"	"71.6359"	"2s2.2p3.(2P*).3s"	"3P*"	"2"	"2s2.2p3.(2D*).3p"	"1F"	"3"	5	7		"T7663c11"	""	
Na	7	""	""	"363.1"	"1.9"	""	"1.69e+03"	E	"161.627"	"165.040"	"2s.2p.(1P*).3d"	"2D*"	"5/2"	"2p2.(1D).3s"	"2D"	"3/2"	6	4		"T7192c3,LS"	""	
Na	2	"363.1272"	"0.0003"	"363.1272"	"0.0010"	"1200"	"3.72e+07"	A	"32.941315"	"36.354688"	"2s2.2p5.3s"	"3P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3		"T7663"	"L914"	
Na	2	"371.1070"	"0.0003"	"371.1074"	"0.0010"	"850"	"1.02e+07"	B+	"33.014713"	"36.354688"	"2s2.2p5.3s"	"3P*"	"0"	"2s2.2p5.3p"	"3S"	"1"	1	3		"T7663"	"L914"	
Na	5	""	""	"372.6"	"1.2"	""	"1.96e+07"	C+	"110.624"	"113.950"	"2s2.2p2.(3P).4s"	"4P"	"1/2"	"2s.2p3.(3P*).3s"	"4P*"	"3/2"	2	4		"u21,LS"	""	
Na	5	""	""	"372.6"	"1.2"	""	"7.87e+06"	C	"110.624"	"113.950"	"2s2.2p2.(3P).4s"	"4P"	"1/2"	"2s.2p3.(3P*).3s"	"4P*"	"1/2"	2	2		"u21,LS"	""	
Na	10	""	""	"373.9"	"0.4"	""	"1.14e+08"	A	"(1448.1521)"	"(1451.4675)"	"1s.9s"	"3S"	"1"	"1s.10p"	"3P*"	"0"	3	1		"T5231c64,LS"	""	
Na	10	""	""	"373.9"	"0.4"	""	"1.14e+08"	A	"(1448.1521)"	"(1451.4675)"	"1s.9s"	"3S"	"1"	"1s.10p"	"3P*"	"2"	3	5		"T5231c64,LS"	""	
Na	10	""	""	"373.9"	"0.4"	""	"1.14e+08"	A	"(1448.1521)"	"(1451.4675)"	"1s.9s"	"3S"	"1"	"1s.10p"	"3P*"	"1"	3	3		"T5231c64,LS"	""	
Na	6	""	""	"376.7"	"1.0"	""	"3.95e+06"	C	"152.279?"	"155.569"	"2s2.2p.5d"	"3D*"	"3"	"2s.2p2.(4P).4d"	"3F"	"4"	7	9		"T5520c2,LS"	""	
Na	10	""	""	"379.2"	"0.4"	""	"1.17e+08"	A	"(1448.2552)"	"(1451.5236)"	"1s.9s"	"1S"	"0"	"1s.10p"	"1P*"	"1"	1	3		"T5231c64"	""	
Na	1	"384.80"	"0.02"	"384.802"	"0.013"	"5"	"2.8e+07"	D	"33.0956"	"36.3167"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4F*"	"5/2"	6	6		"T5209"	"L6269"	
Na	7	""	""	"385.2"	"2.1"	""	"1.64e+05"	C	"145.352"	"148.569"	"2s.2p.(3P*).3p"	"2S"	"1/2"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	2	4		"T7192c3,LS"	""	
Na	7	""	""	"385.2"	"2.1"	""	"1.64e+05"	D+	"145.352"	"148.569"	"2s.2p.(3P*).3p"	"2S"	"1/2"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	2	2		"T7192c3,LS"	""	
Na	1	"386.55"	"0.02"	"386.543"	"0.013"	"130"	"5.8e+07"	D	"33.0525"	"36.2591"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).3d"	"4F*"	"7/2"	8	8		"T5209"	"L6269"	
Na	1	"387.29"	"0.02"	"387.296"	"0.011"	"19"	"1.2e+07"	D	"33.0525"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	8	6		"T5209"	"L6269"	
Na	1	"388.18"	"0.02"	"388.181"	"0.020"	"420"	"1.63e+08"	D	"33.0525"	"36.2456"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).3d"	"4F*"	"9/2"	8	10		"T5209"	"L6269"	
Na	6	""	""	"388.4"	"1.0"	""	"4.00e+05"	D	"152.279?"	"155.470"	"2s2.2p.5d"	"3D*"	"3"	"2s.2p2.(4P).4d"	"3F"	"3"	7	7		"T5520c2,LS"	""	
Na	1	"388.57"	"0.02"	"388.571"	"0.011"	"36"	"6.2e+07"	D	"33.1388"	"36.3286"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"3/2"	4	4		"T5209"	"L6269"	
Na	8	""	""	"388.7"	"2.1"	""	"3.84e+07"	B+	"224.807"	"227.996"	"1s2.2p.4p"	"1P"	"1"	"1s2.2s.5p"	"1P*"	"1"	3	3		"T5633c3"	""	
Na	1	"390.04"	"0.02"	"390.033"	"0.014"	"15"	"7.7e+07"	D	"33.1388"	"36.3167"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4F*"	"5/2"	4	6		"T5209"	"L6269"	
Na	1	"391.79"	"0.02"	"391.803"	"0.012"	"160"	"6.6e+07"	D	"33.0956"	"36.2591"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4F*"	"7/2"	6	8		"T5209"	"L6269"	
Na	7	""	""	"392.0"	"2.2"	""	"8.01e+05"	C+	"161.982"	"165.143"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	"2p2.(1D).3s"	"2D"	"5/2"	4	6		"T7192c3,LS"	""	
Na	8	""	""	"392.2"	"2.2"	""	"1.17e+07"	B	"180.998"	"184.159"	"1s2.2p.3p"	"3P"	"1"	"1s2.2p.3d"	"3D*"	"2"	3	5		"T5633c3,LS"	""	
Na	1	"392.56"	"0.02"	"392.577"	"0.009"	"85"	"4.5e+07"	D	"33.0956"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	6	6		"T5209"	"L6269"	
Na	1	"393.06"	"0.02"	"393.059"	"0.014"	"15"	"2.5e+07"	D	"33.1752"	"36.3286"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"1/2"	"2p5.3s.(3P*).3d"	"4D*"	"3/2"	2	4		"T5209"	"L6269"	
Na	1	"394.26"	"0.02"	"394.283"	"0.009"	"32"	"2.1e+07"	D	"33.0956"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	6	4		"T5209"	"L6269"	
Na	8	""	""	"395.0"	"2.2"	""	"1.52e+07"	B+	"181.112"	"184.250"	"1s2.2p.3p"	"3P"	"2"	"1s2.2p.3d"	"3D*"	"3"	5	7		"T5633c3,LS"	""	
Na	8	""	""	"395.3"	"2.2"	""	"6.36e+06"	C+	"180.998"	"184.134"	"1s2.2p.3p"	"3P"	"1"	"1s2.2p.3d"	"3D*"	"1"	3	3		"T5633c3,LS"	""	
Na	10	""	""	"395.8"	"0.4"	""	"1.45e+08"	A	"(1448.2583)"	"(1451.3901)"	"1s.9p"	"3P*"	"2"	"1s.10s"	"3S"	"1"	5	3		"T5231c64,LS"	""	
Na	10	""	""	"395.8"	"0.4"	""	"8.72e+07"	A	"(1448.2583)"	"(1451.3901)"	"1s.9p"	"3P*"	"1"	"1s.10s"	"3S"	"1"	3	3		"T5231c64,LS"	""	
Na	10	""	""	"395.8"	"0.4"	""	"2.91e+07"	A	"(1448.2583)"	"(1451.3901)"	"1s.9p"	"3P*"	"0"	"1s.10s"	"3S"	"1"	1	3		"T5231c64,LS"	""	
Na	5	""	""	"395.9"	"1.8"	""	"1.77e+07"	C+	"110.820"	"113.950"	"2s2.2p2.(3P).4s"	"4P"	"5/2"	"2s.2p3.(3P*).3s"	"4P*"	"3/2"	6	4		"u21,LS"	""	
Na	5	""	""	"395.9"	"1.8"	""	"2.75e+07"	B	"110.820"	"113.950"	"2s2.2p2.(3P).4s"	"4P"	"5/2"	"2s.2p3.(3P*).3s"	"4P*"	"5/2"	6	6		"u21,LS"	""	
Na	10	""	""	"396.0"	"0.4"	""	"2.49e+08"	A	"(1448.3353)"	"(1451.4652)"	"1s.9p"	"1P*"	"1"	"1s.10s"	"1S"	"0"	3	1		"T5231c64"	""	
Na	6	""	""	"397.3"	"1.0"	""	"1.48e+04"	E	"152.279?"	"155.398"	"2s2.2p.5d"	"3D*"	"3"	"2s.2p2.(4P).4d"	"3F"	"2"	7	5		"T5520c2,LS"	""	
Na	1	"398.03"	"0.02"	"398.023"	"0.010"	"14"	"5.e+06"	D	"33.1388"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	4	6		"T5209"	"L6269"	
Na	1	"399.77"	"0.02"	"399.777"	"0.011"	"14"	"8.e+06"	D	"33.1388"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	4	4		"T5209"	"L6269"	
Na	1	"400.88"	"0.02"	"400.892"	"0.011"	"27"	"1.5e+07"	D	"33.1388"	"36.2306"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"1/2"	4	2		"T5209"	"L6269"	
Na	10	""	""	"404.5"	"0.5"	""	"1.60e+07"	A	"(1309.1425)"	"(1312.2064)"	"1s.3s"	"3S"	"1"	"1s.3p"	"3P*"	"2"	3	5		"T5231c64,LS"	""	
Na	7	""	""	"405.2"	"2.3"	""	"6.05e+05"	C	"161.982"	"165.040"	"2s.2p.(1P*).3d"	"2P*"	"1/2"	"2p2.(1D).3s"	"2D"	"3/2"	2	4		"T7192c3,LS"	""	
Na	7	""	""	"405.2"	"2.3"	""	"1.21e+05"	D+	"161.982"	"165.040"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	"2p2.(1D).3s"	"2D"	"3/2"	4	4		"T7192c3,LS"	""	
Na	8	""	""	"406.9"	"2.3"	""	"3.49e+06"	C+	"181.112"	"184.159"	"1s2.2p.3p"	"3P"	"2"	"1s2.2p.3d"	"3D*"	"2"	5	5		"T5633c3,LS"	""	
Na	2	"408.7603"	"0.0003"	"408.7593"	"0.0010"	"130"	"3.81e+05"	C	"33.322360"	"36.354688"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3		"T7663"	"L914"	
Na	8	""	""	"410.2"	"2.4"	""	"3.78e+05"	D+	"181.112"	"184.134"	"1s2.2p.3p"	"3P"	"2"	"1s2.2p.3d"	"3D*"	"1"	5	3		"T5633c3,LS"	""	
Na	2	"411.3704"	"0.0003"	"411.3703"	"0.0010"	"300"	"3.7e+07"	D	"38.293859"	"41.306940"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"1"	1	3		"T6036c80"	"L914"	
Na	2	"412.3082"	"0.0003"	"412.3069"	"0.0010"	"250"	"2.7e+07"	C	"38.293859"	"41.300096"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	1	3		"T7663c80"	"L914"	
Na	7	""	""	"412.9"	"2.4"	""	"3.07e+06"	B	"136.782"	"139.784"	"2s.2p.(3P*).3s"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2P"	"3/2"	2	4		"T7192c3,LS"	""	
Na	1	"413.082"	"0.002"	"413.08376"	"0.00003"	""	"5.17e+04"	B	"2.104429202"	"[5.10501280]"	"2p6.3p"	"2P*"	"3/2"	"2p6.20d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"413.082"	"0.002"	"413.08376"	"0.00003"	""	"8.62e+03"	B	"2.104429202"	"[5.10501280]"	"2p6.3p"	"2P*"	"3/2"	"2p6.20d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"413.584"	"0.002"	"413.59142"	"0.00003"	""	"1.01e+04"	B	"2.104429202"	"[5.10132984]"	"2p6.3p"	"2P*"	"3/2"	"2p6.19d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"413.584"	"0.002"	"413.59143"	"0.00003"	""	"6.06e+04"	B	"2.104429202"	"[5.10132972]"	"2p6.3p"	"2P*"	"3/2"	"2p6.19d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"413.774"	"0.002"	"413.77933"	"0.00003"	""	"3.40e+04"	B	"2.104429202"	"[5.09996887]"	"2p6.3p"	"2P*"	"3/2"	"2p6.20s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	1	"414.184"	"0.002"	"414.18770"	"0.00003"	""	"6.72e+04"	B	"2.104429202"	"[5.09701544]"	"2p6.3p"	"2P*"	"3/2"	"2p6.18d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"414.184"	"0.002"	"414.18770"	"0.00003"	""	"1.12e+04"	B	"2.104429202"	"[5.09701544]"	"2p6.3p"	"2P*"	"3/2"	"2p6.18d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"414.403"	"0.002"	"414.40972"	"0.00003"	""	"4.01e+04"	B	"2.104429202"	"[5.09541220]"	"2p6.3p"	"2P*"	"3/2"	"2p6.19s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	1	"414.893"	"0.002"	"414.89457"	"0.00003"	""	"1.42e+04"	B	"2.104429202"	"[5.09191696]"	"2p6.3p"	"2P*"	"3/2"	"2p6.17d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"414.893"	"0.002"	"414.89459"	"0.00003"	""	"8.52e+04"	B	"2.104429202"	"[5.09191684]"	"2p6.3p"	"2P*"	"3/2"	"2p6.17d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
Na	1	"415.175"	"0.002"	"415.15955"	"0.00003"	""	"4.78e+04"	B	"2.104429202"	"[5.09001021]"	"2p6.3p"	"2P*"	"3/2"	"2p6.18s"	"2S"	"1/2"	4	2		"T7799"	"L9493"	
Na	1	"415.740"	"0.002"	"415.74139"	"0.00003"	""	"1.71e+04"	B	"2.104429202"	"[5.08583194]"	"2p6.3p"	"2P*"	"3/2"	"2p6.16d"	"2D"	"3/2"	4	4		"T7799"	"L9493"	
Na	1	"415.740"	"0.002"	"415.74140"	"0.00003"	""	"1.03e+05"	B	"2.104429202"	"[5.08583182]"	"2p6.3p"	"2P*"	"3/2"	"2p6.16d"	"2D"	"5/2"	4	6		"T7799"	"L9493"	
