element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Cl	2	"545.702"	"545.7037"	"5600"	"1.1e+07"	D	"13.675844"	"15.947218"	"3s2.3p3.(4S*).3d"	"5D*"	"1"	"3s2.3p3.(4S*).4p"	"5P"	"1"	3	3		"T1277LS"	"L1617"	
Cl	2	""	"545.7455"	""	"4.8e+06"	D	"13.676017"	"15.947218"	"3s2.3p3.(4S*).3d"	"5D*"	"0"	"3s2.3p3.(4S*).4p"	"5P"	"1"	1	3		"T1277LS"	""	
Cl	2	""	"556.8761"	""	"5.0e+07"	D	"19.001646"	"21.227451"	"3s2.3p3.(2D*).4p"	"1D"	"2"	"3s2.3p3.(2D*).5s"	"1D*"	"2"	5	5		"T1619CA"	""	
Cl	2	"609.469"	"609.468"	"1900"	"5.3e+07"	D	"16.002264"	"18.036001"	"3s2.3p3.(2D*).4s"	"1D*"	"2"	"3s2.3p3.(2D*).4p"	"1P"	"1"	5	3		"T1619CA"	"L1617"	
Cl	2	""	"639.940"	""	"4.0e+06"	E	"18.103522"	"20.040420"	"3s2.3p3.(2P*).3d"	"3P*"	"2"	"3s2.3p3.(4S*).5p"	"3P"	"2"	5	5		"T1619CA,LS"	""	
Cl	2	""	"675.938"	""	"1.3e+07"	E	"17.853487"	"19.687234"	"3s2.3p3.(2P*).3d"	"3F*"	"4"	"3s2.3p3.(2P*).4p"	"3D"	"3"	9	7		"T1619CA,LS"	""	
Cl	2	""	"684.188"	""	"1.1e+06"	E	"17.875598"	"19.687234"	"3s2.3p3.(2P*).3d"	"3F*"	"3"	"3s2.3p3.(2P*).4p"	"3D"	"3"	7	7		"T1619CA,LS"	""	
Cl	2	""	"685.017"	""	"1.2e+07"	E	"17.875598"	"19.685043"	"3s2.3p3.(2P*).3d"	"3F*"	"3"	"3s2.3p3.(2P*).4p"	"3D"	"2"	7	5		"T1619CA,LS"	""	
Cl	2	""	"692.201"	""	"3.1e+04"	E	"17.896569"	"19.687234"	"3s2.3p3.(2P*).3d"	"3F*"	"2"	"3s2.3p3.(2P*).4p"	"3D"	"3"	5	7		"T1619CA,LS"	""	
Cl	2	""	"693.049"	""	"1.5e+06"	E	"17.896569"	"19.685043"	"3s2.3p3.(2P*).3d"	"3F*"	"2"	"3s2.3p3.(2P*).4p"	"3D"	"2"	5	5		"T1619CA,LS"	""	
