,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
5392,236.5958,5.23879,28900000.0,69.01,Tm,II,1.544507,6.0,6.783245,6.0,MC,2.0,13.0
5883,238.8951,5.188373,32460000.0,69.01,Tm,II,0.0,4.0,5.188321,3.0,MC',2.0,7.0
6294,240.823,5.146839,9486000.0,69.01,Tm,II,0.0,4.0,5.146787000000001,5.0,MC',2.0,11.0
6382,241.2443,5.137851,71780000.0,69.01,Tm,II,1.544507,6.0,6.682307000000001,6.0,MC,2.0,13.0
6582,242.0215,5.121354,20570000.0,69.01,Tm,II,2.556436,5.0,7.677739,6.0,MC,2.0,13.0
6609,242.1652,5.118316,68010000.0,69.01,Tm,II,1.544507,6.0,6.662772,7.0,MC,2.0,15.0
6768,242.8431,5.104029,10590000.0,69.01,Tm,II,0.0,4.0,5.103978,4.0,MC',2.0,9.0
6831,243.0767,5.099124,24380000.0,69.01,Tm,II,2.556436,5.0,7.6555100000000005,5.0,MC,2.0,11.0
7076,244.0704,5.078366,16430000.0,69.01,Tm,II,0.0,4.0,5.078315,4.0,MC',2.0,9.0
7170,244.5467,5.068475,109100000.0,69.01,Tm,II,1.544507,6.0,6.612932000000001,5.0,MC,2.0,11.0
7217,244.7383,5.064506,37180000.0,69.01,Tm,II,1.544507,6.0,6.608963,7.0,MC,2.0,15.0
7387,245.4907,5.048987,6435000.0,69.01,Tm,II,0.029377999999999998,3.0,5.078315,4.0,MC',2.0,9.0
7617,246.495,5.028417,53000000.0,69.01,Tm,II,1.544507,6.0,6.5728729999999995,6.0,MC,2.0,13.0
7902,247.6968,5.004021,16100000.0,69.01,Tm,II,0.0,4.0,5.003971,3.0,MC',2.0,7.0
7977,248.013,4.997642,163600000.0,69.01,Tm,II,0.029377999999999998,3.0,5.0269699999999995,3.0,MC',2.0,7.0
8236,249.0933,4.975968,28560000.0,69.01,Tm,II,2.228529,4.0,7.204447999999999,5.0,MC,2.0,11.0
8259,249.1597,4.974643,50560000.0,69.01,Tm,II,0.029377999999999998,3.0,5.003971,3.0,MC',2.0,7.0
8291,249.2907,4.972029,584100.0,69.0,Tm,I,0.0,3.5,4.97198,4.5,PK,1.0,10.0
8458,249.9538,4.95884,27430000.0,69.01,Tm,II,0.029377999999999998,3.0,4.988168,2.0,MC',2.0,5.0
8540,250.2697,4.95258,70790000.0,69.01,Tm,II,2.228529,4.0,7.181058999999999,3.0,MC,2.0,7.0
8626,250.5896,4.9462589999999995,4818000.0,69.01,Tm,II,0.0,4.0,4.946209,3.0,MC',2.0,7.0
8643,250.6452,4.945161,27070000.0,69.01,Tm,II,2.228529,4.0,7.17364,4.0,MC,2.0,9.0
8673,250.7142,4.9438,75760000.0,69.01,Tm,II,1.544507,6.0,6.488258,7.0,MC,2.0,15.0
8721,250.8841,4.940453,888800.0,69.0,Tm,I,0.0,3.5,4.940403,3.5,PK,1.0,8.0
8727,250.908,4.939982,178100000.0,69.01,Tm,II,0.0,4.0,4.939932,4.0,MC',2.0,9.0
8797,251.1836,4.934562000000001,31760000.0,69.01,Tm,II,2.556436,5.0,7.4909490000000005,6.0,MC,2.0,13.0
8855,251.3778,4.930751,6922000.0,69.0,Tm,I,0.0,3.5,4.930701999999999,4.5,PK,1.0,10.0
8857,251.3864,4.930581,90350000.0,69.01,Tm,II,2.228529,4.0,7.159061,4.0,MC,2.0,9.0
9064,252.087,4.916881,35950000.0,69.01,Tm,II,0.029377999999999998,3.0,4.946209,3.0,MC',2.0,7.0
9112,252.2166,4.914353,32510000.0,69.01,Tm,II,0.0,4.0,4.914303,4.0,MC',2.0,9.0
9227,252.5723,4.907433,3758000.0,69.0,Tm,I,0.0,3.5,4.9073839999999995,3.5,PK,1.0,8.0
9263,252.702,4.904915,16730000.0,69.0,Tm,I,0.0,3.5,4.904866,3.5,PK,1.0,8.0
9288,252.7857,4.903291,7520000.0,69.0,Tm,I,0.0,3.5,4.903241,2.5,PK,1.0,6.0
9378,253.1446,4.89634,23390000.0,69.01,Tm,II,2.228529,4.0,7.12482,3.0,MC,2.0,7.0
9693,254.2659,4.874748,19780000.0,69.01,Tm,II,0.029377999999999998,3.0,4.904077,3.0,MC',2.0,7.0
9744,254.403,4.872121,18440000.0,69.01,Tm,II,2.4403770000000002,8.0,7.312449000000001,7.0,MC,2.0,15.0
9823,254.6363,4.8676580000000005,1124000.0,69.0,Tm,I,0.0,3.5,4.86761,2.5,PK,1.0,6.0
