g,LeveleV
1,0.000000,
1,6.131198,
3,6.496023,
5,7.653205,
3,9.381057,
3,13.046768,
1,13.390288,
5,13.6862,
5,14.278715,
3,14.401013,
5,14.436244,
7,14.485185,
1,14.5567,
1,14.7989,
3,14.8255,
5,15.1297,
3,15.1731,
3,15.5399,
5,15.5522,
3,15.6473,
7,15.9522,
5,15.9713,
5,16.0136,
3,16.5603,
1,16.6501,
3,16.6588,
7,16.8761,
5,16.8886,
9,16.8904,
7,16.8945,
5,16.9723,
3,17.1008,
5,17.1164,
7,17.1350,
3,17.2791,
5,17.3955,
3,17.4818,
5,17.6035,
7,17.7026,
3,17.8056,
5,17.9891,
3,18.0292,
1,18.0510,
9,18.1637,
5,18.1665,
7,18.1679,
7,18.1690,
27,18.2337,
3,18.3003,
5,18.3065,
7,18.3183,
3,18.3929,
5,18.4073,
5,18.4519,
3,18.4815,
3,18.7920,
5,18.8585,
16,18.8592,
7,18.8630,
27,18.9039,
3,18.9471,
5,18.9506,
7,18.9579,
5,18.9944,
5,19.0353,
3,19.0481,
3,19.2400,
3,19.3369,
5,19.3393,
7,19.3438,
5,19.3635,
3,19.4004,
3,19.5252,
5,19.5929,
7,19.5942,
5,19.6064,
0,20.4283,

#ignore,test#1.01
