g,LeveleV
2,0.00000,
2,7.99500,
4,8.00835,
2,37.54849,
2,39.68116,
4,39.68507,
4,40.27996,
6,40.28126,
2,49.76082,
2,50.62412,
4,50.62575,
4,50.87519,
6,50.87569,
8,50.88736,
6,50.88736,
2,55.21866,
2,55.65103,
4,55.65191,
4,55.77903,
6,55.77924,
6,55.78543,
8,55.78543,
8,55.78649,
10,55.78649,
2,58.12181,
2,58.36866,
4,58.36914,
4,58.44247,
6,58.44262,
6,58.44655,
8,58.44655,
8,58.446915,
10,58.446915,
12,58.446994,
10,58.446994,
2,59.84792,
2,60.00195,
4,60.00225,
4,60.04810,
6,60.04810,
6,60.05094,
8,60.05094,
8,60.051179,
10,60.051179,
10,60.051231,
12,60.051231,
12,60.051246,
2,60.95693,
2,61.05945,
4,61.05965,
6,61.09055,
4,61.09055,
8,61.09225,
6,61.09225,
10,61.092407,
8,61.092407,
12,61.092443,
10,61.092443,
14,61.092453,
12,61.092453,
2,61.71149,
2,61.78314,
4,61.78327,
6,61.80496,
4,61.80496,
8,61.80616,
6,61.80616,
10,61.806268,
8,61.806268,
10,61.806293,
12,61.806301,
14,61.806301,
2,62.2911,
4,62.2911,
4,62.3142,
6,62.3142,
2,62.675,
4,62.675,
4,62.6983,
6,62.6983,
4,62.9489,
2,62.9489,
4,62.9862,
6,62.9862,
2,63.1702,
4,63.1702,
6,63.2097,
4,63.2097,
4,63.3874,
6,63.3874,
,64.49352,

#ignore,test#2.0
