g,LeveleV
11,0.000000,
9,0.280556,
5,0.383131,
9,0.593626,
7,1.015045,
5,1.112752,
3,1.123572,
7,1.230895,
1,1.390126,
5,1.401955,
9,1.452984,
3,1.482582,
7,1.576417,
5,1.943607,
9,2.133788,
5,2.158968,
11,2.166995,
7,2.169632,
3,2.315590,
5,2.348869,
9,2.390296,
9,2.516166,
3,2.534316,
13,2.760746,
5,2.785650,
7,2.875835,
7,2.941849,
11,3.100990,
5,3.169491,
7,3.272102,
3,3.545990,
7,3.907795,
9,4.255074,
5,4.483343,
11,4.577116,
9,5.526682,
11,5.827747,
9,6.236654,
7,6.351279,
11,6.364481,
5,6.369313,
3,6.444480,
5,6.510418,
7,6.595482,
9,6.636284,
5,6.655308,
11,6.656883,
7,6.703296,
7,6.924827,
9,6.972119,
3,6.973061,
5,6.987032,
5,7.023018,
1,7.051699,
3,7.226610,
5,7.331555,
7,7.477937,
3,7.485327,
5,7.496104,
1,7.502454,
7,7.621828,
9,7.623795,
11,7.683308,
9,7.778026,
5,7.905876,
7,7.960860,
7,8.001972,
11,8.079822,
3,8.084050,
7,8.118705,
5,8.158807,
13,8.250494,
11,8.280305,
7,8.295674,
9,9.064533,
,17.0,

#ignore,test#49.73
