g,LeveleV
5,0.000000,
7,0.055353,
9,0.140530,
7,0.198743,
11,0.245925,
9,0.330636,
13,0.365792,
11,0.472666,
15,0.495955,
13,0.622124,
1,0.654746,
9,0.661128,
3,0.668456,
5,0.698329,
7,0.749918,
11,0.760205,
3,0.821941,
9,0.831336,
5,0.869485,
13,0.872931,
7,0.954813,
15,0.997046,
17,1.130654,
7,1.927104,
5,1.979791,
11,2.177404,
11,2.183238,
13,2.183362,
11,2.183714,
11,2.196027,
13,2.211253,
11,2.283721,
11,2.310481,
13,2.316958,
13,2.322980,
13,2.369865,
13,2.448692,
13,2.496376,
15,2.620919,
5,2.774476,
5,2.823646,
7,2.884034,
11,2.889095,
5,2.913606,
9,2.918712,
7,2.946110,
5,2.978477,
7,2.978689,
9,2.995111,
9,3.014295,
5,3.025774,
9,3.033240,
7,3.033437,
5,3.038303,
7,3.041071,
9,3.070169,
11,3.071270,
7,3.100412,
11,3.101550,
13,3.111300,
9,3.111907,
9,3.126115,
11,3.131681,
9,3.132394,
5,3.139663,
11,3.144941,
3,3.155067,
11,3.173822,
5,3.189627,
7,3.190990,
5,3.225811,
13,3.227006,
11,3.228306,
9,3.231962,
11,3.240063,
13,3.244648,
11,3.262011,
5,3.263382,
13,3.272257,
7,3.280694,
11,3.294828,
7,3.319197,
13,3.327017,
9,3.348265,
5,3.359259,
13,3.359647,
15,3.361222,
9,3.361949,
7,3.363219,
9,3.376134,
5,3.379401,
11,3.391737,
13,3.394661,
9,3.397151,
11,3.401916,
7,3.412885,
5,3.420461,
3,3.423960,
7,3.424757,
13,3.427563,
15,3.431638,
7,3.442497,
7,3.452800,
9,3.458419,
7,3.470497,
11,3.479133,
15,3.479759,
9,3.488117,
7,3.492228,
9,3.499750,
13,3.505176,
11,3.508345,
11,3.511821,
9,3.521342,
11,3.526640,
13,3.531979,
5,3.533437,
11,3.534480,
3,3.534489,
15,3.535639,
11,3.551155,
9,3.566485,
3,3.573108,
9,3.586870,
11,3.602689,
11,3.641272,
9,3.645240,
9,3.653621,
13,3.668239,
13,3.677705,
11,3.681512,
3,3.695042,
11,3.702617,
11,3.715492,
13,3.718028,
13,3.730621,
5,3.737158,
3,3.740852,
5,3.746413,
3,3.769468,
7,3.778726,
11,3.785544,
11,3.787452,
3,3.795450,
13,3.804913,
7,3.810869,
15,3.820514,
5,3.843046,
7,3.854064,
11,3.874747,
13,3.889058,
7,3.902323,
9,3.912706,
5,3.921905,
7,3.940074,
9,3.943424,
15,3.949038,
5,4.007306,
5,4.019671,
11,4.035859,
5,4.054385,
7,4.061213,
5,4.072513,
5,4.084941,
3,4.088221,
13,4.088291,
3,4.099828,
7,4.101335,
5,4.105336,
3,4.125272,
5,4.138661,
3,4.159905,
3,4.171024,
,10.938,

#ignore,test#172.08
