g,LeveleV
1,0.00000,
3,0.01227,
5,0.03556,
7,0.06846,
9,0.10983,
1,2.56079,
3,2.63823,
9,2.63847,
11,2.66254,
13,2.68789,
5,2.76791,
5,2.82572,
7,2.83456,
9,2.84657,
7,3.15421,
9,3.18277,
11,3.20843,
7,3.89127,
5,3.90222,
3,3.91551,
9,6.59748,
5,6.60349,
7,6.60671,
3,13.82498,
5,13.85032,
7,13.88788,
9,13.93693,
11,13.99568,
5,14.80935,
7,14.87333,
9,14.95288,
7,16.23815,
9,16.26302,
11,16.29927,
9,17.09159,
11,17.10115,
13,17.12508,
9,18.93245,
7,18.95200,
5,18.96785,
5,20.81572,
7,20.86658,
9,20.93345,
11,21.01522,
13,21.11275,
3,21.14895,
5,21.18472,
7,21.23563,
3,21.24890,
5,21.28788,
9,21.29615,
7,21.33544,
3,21.33652,
5,21.37471,
9,21.38445,
11,21.43333,
7,21.44339,
7,21.75129,
9,21.79808,
11,21.85700,
5,22.02329,
7,22.07850,
9,22.14104,
3,22.88328,
5,22.92483,
7,22.99112,
9,23.14282,
7,23.18554,
11,23.21957,
9,23.26929,
13,23.33194,
7,23.40279,
9,23.45916,
11,23.50169,
9,23.56101,
5,23.57385,
7,23.59206,
3,23.92656,
5,24.02065,
9,24.02339,
11,24.03798,
13,24.07224,
7,24.07875,
11,24.29769,
13,24.36263,
3,24.43672,
15,24.44782,
5,24.49367,
7,24.53393,
11,24.82067,
9,24.83284,
7,24.83815,
5,25.94496,
7,25.95181,
9,25.96827,
7,26.33416,
9,26.36724,
11,26.40438,
7,30.79626,
9,30.82927,
11,30.87006,
13,30.91853,
15,30.97407,
,51.21,

#ignore,test#28.97
