,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
69301,564.1427,2.1971580000000004,41960000.0,68.0,Er,I,2.400595,5.0,4.597731,4.0,MC,1.0,9.0
69528,566.4949,2.188034,3358000.0,68.0,Er,I,1.068814,9.0,3.2568259999999998,8.0,MC,1.0,17.0
69622,567.5476,2.183976,1802000.0,68.0,Er,I,0.6242840000000001,4.0,2.808239,4.0,MC,1.0,9.0
70013,571.7486,2.167929,3933000.0,68.0,Er,I,1.309015,9.0,3.476922,9.0,MC,1.0,19.0
70037,571.9553,2.167146,2893000.0,68.0,Er,I,1.068814,9.0,3.235938,9.0,MC,1.0,19.0
70102,572.6975,2.1643369999999997,183300.0,68.0,Er,I,0.0,6.0,2.164316,6.0,MC',1.0,13.0
70185,573.6556,2.160723,10400000.0,68.0,Er,I,2.144637,8.0,4.305338,9.0,MC,1.0,19.0
70211,573.9196,2.159729,6382000.0,68.0,Er,I,1.309015,9.0,3.468722,10.0,MC,1.0,21.0
70229,574.0611,2.159196,896600.0,68.0,Er,I,0.6242840000000001,4.0,2.783459,5.0,MC,1.0,11.0
70321,574.8645,2.1561790000000003,3210000.0,68.0,Er,I,0.8627229999999999,5.0,3.01888,4.0,MC,1.0,9.0
70364,575.2535,2.154721,7011000.0,68.0,Er,I,1.3329520000000001,4.0,3.487651,5.0,MC,1.0,11.0
70467,576.2801,2.150882,1115000.0,68.0,Er,I,0.0,6.0,2.1508599999999998,5.0,GK,1.0,11.0
70539,576.992,2.148229,2149000.0,68.0,Er,I,0.6242840000000001,4.0,2.772491,4.0,MC,1.0,9.0
70665,578.2817,2.143438,1628000.0,68.0,Er,I,0.8627229999999999,5.0,3.006139,6.0,MC,1.0,13.0
70682,578.4661,2.142754,6347000.0,68.0,Er,I,1.432968,8.0,3.575701,9.0,MC,1.0,19.0
70751,579.114,2.140357,6780000.0,68.01,Er,II,2.705325,5.5,4.84566,6.5,MC,2.0,14.0
70843,580.0786,2.1367979999999998,2703000.0,68.0,Er,I,0.6242840000000001,4.0,2.761061,3.0,MC,1.0,7.0
70891,580.6101,2.134842,5313000.0,68.0,Er,I,1.870068,8.0,4.004887999999999,9.0,MC,1.0,19.0
70972,581.4338,2.131817,7506000.0,68.0,Er,I,2.20644,7.0,4.338236,8.0,MC,1.0,17.0
71096,582.6805,2.127256,1037000.0,68.0,Er,I,0.0,6.0,2.1272349999999998,7.0,GK,1.0,15.0
71206,583.9959,2.122465,1659000.0,68.0,Er,I,1.4629860000000001,6.0,3.585429,7.0,MC,1.0,15.0
71212,584.1161,2.122028,2597000.0,68.0,Er,I,1.413568,5.0,3.535575,5.0,MC,1.0,11.0
71304,585.007,2.118796,2378000.0,68.0,Er,I,0.6242840000000001,4.0,2.74306,5.0,MC,1.0,11.0
71349,585.5304,2.1169029999999998,367100.0,68.0,Er,I,0.0,6.0,2.1168810000000002,6.0,MC',1.0,13.0
71484,587.1628,2.111017,2014000.0,68.0,Er,I,1.3329520000000001,4.0,3.4439480000000002,4.0,MC,1.0,9.0
71486,587.2351,2.110758,4506000.0,68.0,Er,I,0.9543010000000001,7.0,3.065037,8.0,MC,1.0,17.0
71495,587.3527,2.110335,1296000.0,68.0,Er,I,1.309015,9.0,3.4193290000000003,8.0,MC,1.0,17.0
71571,588.1147,2.1076,4034000.0,68.0,Er,I,1.068814,9.0,3.176393,10.0,MC,1.0,21.0
71736,590.2081,2.100125,18570.0,68.01,Er,II,0.054607,5.5,2.1547110000000003,6.5,MC,2.0,14.0
71772,590.6058,2.098711,2172000.0,68.0,Er,I,0.8627229999999999,5.0,2.9614130000000003,5.0,MC,1.0,11.0
71796,590.9237,2.097582,2251000.0,68.0,Er,I,1.159265,8.0,3.2568259999999998,8.0,MC,1.0,17.0
71842,591.6457,2.095022,706900.0,68.0,Er,I,0.8627229999999999,5.0,2.9577240000000002,5.0,MC,1.0,11.0
71985,593.3501,2.089004,2881000.0,68.0,Er,I,1.432968,8.0,3.5219519999999997,9.0,MC,1.0,19.0
72086,594.6362,2.084486,2203000.0,68.0,Er,I,1.473863,7.0,3.558328,8.0,MC,1.0,17.0
72235,596.8676,2.076693,2373000.0,68.0,Er,I,1.159265,8.0,3.235938,9.0,MC,1.0,19.0
72289,597.5487,2.0743259999999997,2742000.0,68.0,Er,I,1.432968,8.0,3.507274,7.0,MC,1.0,15.0
72558,600.6783,2.063519,19930.0,68.01,Er,II,0.0,6.5,2.063498,6.5,MC,2.0,14.0
72568,600.7894,2.0631369999999998,829300.0,68.0,Er,I,1.309015,9.0,3.372132,9.0,MC,1.0,19.0
72631,601.4826,2.0607599999999997,3622000.0,68.0,Er,I,1.309015,9.0,3.369754,8.0,MC,1.0,17.0
72641,601.5733,2.060449,10890000.0,68.01,Er,II,2.705325,5.5,4.765753,5.5,MC,2.0,12.0
72696,602.2563,2.058112,2380000.0,68.0,Er,I,1.068814,9.0,3.126906,9.0,MC,1.0,19.0
72759,603.2123,2.0548509999999998,8292000.0,68.01,Er,II,2.972382,7.5,5.0272120000000005,8.5,MC,2.0,18.0
72910,605.4846,2.047139,2331000.0,68.0,Er,I,1.159265,8.0,3.206384,7.0,MC,1.0,15.0
73228,610.5179,2.030262,1010000.0,68.01,Er,II,2.1547110000000003,6.5,4.184953,6.5,MC,2.0,14.0
73302,611.6008,2.0266669999999998,4252000.0,68.0,Er,I,1.413568,5.0,3.4402150000000002,5.0,MC,1.0,11.0
73364,612.5339,2.02358,90510.0,68.0,Er,I,0.0,6.0,2.02356,6.0,MC',1.0,13.0
73695,617.0064,2.008912,17550.0,68.01,Er,II,0.054607,5.5,2.063498,6.5,MC,2.0,14.0
73789,618.3212,2.00464,1631000.0,68.01,Er,II,2.1547110000000003,6.5,4.159331,7.5,MC,2.0,16.0
73997,622.1017,1.9924580000000003,843800.0,68.0,Er,I,0.0,6.0,1.9924380000000002,6.0,GK,1.0,13.0
74048,623.0928,1.9892889999999999,3862000.0,68.0,Er,I,1.473863,7.0,3.4631309999999997,6.0,MC,1.0,13.0
74253,626.2562,1.97924,1969000.0,68.0,Er,I,1.197173,10.0,3.176393,10.0,MC,1.0,21.0
74292,626.887,1.9772490000000003,7484000.0,68.0,Er,I,1.4629860000000001,6.0,3.4402150000000002,5.0,MC,1.0,11.0
