element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Cr	1	"302.15590"	"0.00010"	"302.15582"	"0.00005"	"23.6"	"2.91e+08"	B	"1.03000806"	"5.1321332"	"3d4.4s2"	"a 5D"	"4"	"3d4.(5D).4s.4p.(1P*)"	"y 5F*"	"5"	9	11		"T4624"	"L13897c151"	
Cr	1	"302.4350"	"0.0005"	"302.434830"	"0.000008"	"8.9"	"1.27e+08"	B	"0.98287742"	"5.08121834"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(1P*)"	"x 5P*"	"2"	5	5		"T4624"	"L13897c151"	
Cr	1	"302.91610"	"0.00002"	"302.916096"	"0.000007"	"130"	"3.8e+07"	E	"0.98287742"	"5.07470726"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(1P*)"	"x 5P*"	"1"	5	3		"T3196"	"L14866"	
Cr	1	"303.0245"	"0.0007"	"303.02444"	"0.00005"	"5.9"	"1.1e+08"	C	"1.00367492"	"5.0940418"	"3d4.4s2"	"a 5D"	"3"	"3d4.(5D).4s.4p.(1P*)"	"y 5F*"	"3"	7	7		"T3196"	"L13897c151"	
Cr	1	"303.13515"	"0.00002"	"303.13523"	"0.00009"	"90"	"3.1e+07"	E	"0.98287742"	"5.0717494"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(1P*)"	"y 5F*"	"1"	5	3		"T3196"	"L14866"	
Cr	1	"303.41875"	"0.00002"	"303.418749"	"0.000005"	"200"	"3.5e+07"	D	"1.00367492"	"5.08872640"	"3d4.4s2"	"a 5D"	"3"	"3d4.(5D).4s.4p.(1P*)"	"x 5P*"	"3"	7	7		"T3196"	"L14866"	
Cr	1	"303.70447"	"0.00002"	"303.704458"	"0.000012"	"300"	"5.4e+07"	C	"1.03000806"	"5.11121670"	"3d4.4s2"	"a 5D"	"4"	"3d4.(5D).4s.4p.(1P*)"	"y 5F*"	"4"	9	9		"T3196"	"L14866"	
Cr	1	"304.08404"	"0.00002"	"304.084074"	"0.000008"	"210"	"7.4e+07"	D	"1.00367492"	"5.07978882"	"3d4.4s2"	"a 5D"	"3"	"3d4.(5D).4s.4p.(1P*)"	"y 5F*"	"2"	7	5		"T3196"	"L14866"	
Cr	1	"305.38779"	"0.00030"	"305.387423"	"0.000006"	"200q"	"7.97e+07"	B	"1.03000806"	"5.08872640"	"3d4.4s2"	"a 5D"	"4"	"3d4.(5D).4s.4p.(1P*)"	"x 5P*"	"3"	9	7		"T4624"	"L14866"	
Cr	2	"311.864905"	"0.000006"	"311.864901"	"0.000009"	"2600"	"1.7e+08"	D	"2.42119186"	"6.39561334"	"3d4.(5D).4s"	"a 4D"	"1/2"	"3d4.(5D).4p"	"z 4F*"	"3/2"	2	4		"T3683"	"L18847"	
Cr	2	"312.036921"	"0.000006"	"312.036919"	"0.000009"	"3900"	"1.5e+08"	D	"2.43395932"	"6.40618989"	"3d4.(5D).4s"	"a 4D"	"3/2"	"3d4.(5D).4p"	"z 4F*"	"5/2"	4	6		"T3683"	"L18847"	
