element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Pr	2	"626.454"	"626.454+"	"18"	"1.6e+06"	D+	"1.517999"	"3.496596"	"4f3.(4I*).5d"	"5H*"	"7"	"4f3.(4I*).6p"	"5I"	"8"	15	17		"T8137"	"L3475"	
Pr	2	"627.868"	"627.868+"	"40"	"3.3e+06"	D	"1.196035"	"3.170176"	"4f3.(4I*).5d"	"5I*"	"6"	"4f3.(4I*).6p"	"5K"	"7"	13	15		"T2994n"	"L3475"	
Pr	2	"630.235"	"630.236+"	"35"	"1.1e+06"	D+	"1.306276"	"3.272999"	"4f3.(4I*).5d"	"*"	"5"	"4f3.(4I*).6p?"	""	"6"	11	13		"T8137"	"L3475"	
Pr	2	"630.523"	"630.526+"	"35*"	"1.44e+06"	C+	"1.364517"	"3.330333"	"4f3.(4I*).5d"	"5I*"	"7"	"4f3.(4I*).6p"	"5I"	"7"	15	15		"T8137"	"L3475"	
Pr	2	"634.711"	"634.711+"	"28"	"8.7e+06"	C+	"1.590338"	"3.543194"	"4f3.(4I*).5d"	"5G*"	"6"	"4f3.(4I*).6p?"	"3I?"	"7"	13	15		"T8137"	"L3475"	
Pr	2	"639.796"	"639.797+"	"45"	"1.0e+06"	D+	"1.052610"	"2.989941"	"4f3.(4I*).5d"	"5I*"	"5"	"4f3.(4I*).6p"	"5K"	"6"	11	13		"T2994n"	"L3475"	
Pr	2	"643.184"	"643.180+"	"45"	"4.0e+06"	C	"1.415716"	"3.342857"	"4f3.(4I*).5d"	"3L*"	"7"	"4f3.(4I*).6p?"	""	"6"	15	13		"T8137"	"L3475"	
Pr	2	"649.894"	"649.893+"	"18"	"9.e+05"	D+	"1.254302"	"3.161538"	"4f3.(4I*).5d"	"5G*"	"4"	"4f3.(4I*).6p?"	""	"5"	9	11		"T8137"	"L3475"	
Pr	2	"651.879"	"651.878+"	"16"	"1.4e+06"	E	"1.260110"	"3.161538"	"4f3.(4I*).5d"	"3K*"	"6"	"4f3.(4I*).6p?"	""	"5"	13	11		"T8137"	"L3475"	
Pr	2	"661.834"	"661.828+"	"11"	"1.37e+06"	C+	"1.415716"	"3.288559"	"4f3.(4I*).5d"	"3L*"	"7"	""	""	"6"	15	13		"T8137"	"L3475"	
