g,LeveleV
5,0.00000,
1,1.20877,
3,1.59964,
5,2.57317,
1,5.36596,
5,14.17235,
3,15.03215,
1,15.88068,
7,16.85936,
5,16.87959,
1,16.93943,
9,16.96823,
3,16.96954,
3,17.53173,
5,17.62646,
7,18.31191,
3,18.42901,
5,18.71947,
7,18.94190,
1,18.94877,
9,19.19139,
7,19.22319,
9,19.55962,
11,19.87814,
9,19.95960,
3,20.13825,
5,20.40898,
5,20.63991,
3,20.77402,
1,21.05795,
5,21.12714,
3,21.25703,
7,21.56611,
5,21.66236,
7,21.67112,
5,22.21298,
3,22.25241,
9,22.30129,
7,22.38388,
5,22.55828,
5,22.62848,
3,22.63620,
7,23.02620,
3,23.05039,
5,23.21810,
5,23.46002,
3,23.48158,
7,23.59541,
1,23.92300,
3,24.13798,
5,24.47210,
1,24.56565,
3,24.61261,
7,24.72147,
5,25.78098,
3,25.85071,
3,26.41409,
5,30.5077,
7,30.5112,
1,30.5260,
3,30.5290,
9,30.5579,
5,30.8334,
7,31.0476,
3,31.0747,
5,31.1884,
3,31.3921,
5,32.3819,
7,32.4402,
3,32.4675,
9,32.4992,
7,32.5025,
1,32.5504,
5,32.7536,
3,32.8691,
9,33.0399,
9,33.0946,
11,33.1044,
5,33.1107,
7,33.1285,
3,33.1299,
5,33.2287,
1,33.2684,
3,33.2924,
3,33.4110,
5,33.4777,
7,33.5611,
7,33.7403,
5,33.8235,
5,34.4924,
5,34.6241,
7,34.6585,
3,34.7456,
1,35.1547,
3,35.2001,
5,35.6312,
1,35.6317,
7,35.6333,
3,35.6389,
9,35.6549,
1,35.6611,
9,35.6831,
3,35.7251,
5,35.7360,
5,35.7803,
7,35.8462,
7,35.8810,
5,35.9211,
3,35.9293,
7,35.9749,
5,36.0201,
3,36.0204,
3,36.2986,
5,36.4422,
3,36.5012,
,43.0,

#ignore,test#6.29
