g,LeveleV
6,0.0000000,
4,0.4388101,
10,3.1100531,
8,3.3596102,
6,3.5867908,
4,3.7130975,
8,4.0022766,
6,4.2681175,
6,4.4986780,
4,4.6330371,
2,4.7740464,
4,4.9065509,
6,5.1082831,
4,5.4119734,
2,5.4482208,
10,5.5183636,
8,5.5317524,
8,8.0900073,
10,8.3443476,
6,8.4265391,
12,8.5071847,
8,8.6308980,
10,8.6641933,
4,8.6940572,
6,8.8118386,
2,8.8253999,
8,8.8335700,
10,8.9370627,
10,8.9625768,
4,8.9703336,
6,9.0180245,
6,9.0651283,
8,9.0918153,
8,9.2146555,
8,9.2765189,
4,9.3112462,
6,9.3925781,
6,9.4821004,
4,9.5167515,
6,9.5182849,
2,9.5232336,
4,9.6094944,
6,9.7659713,
2,9.8710099,
8,9.8829065,
4,10.0376201,
4,10.1121827,
2,10.1429266,
6,10.1741258,
4,10.2084595,
6,10.2228887,
8,10.2979952,
10,10.3889045,
6,10.3905507,
4,10.4612294,
2,10.5477871,
4,10.5577533,
12,10.6125425,
8,10.6683477,
4,10.6976630,
6,10.8018725,
2,10.9157522,
8,11.1195355,
10,11.1567677,
8,12.7626198,
10,12.9030839,
12,12.9496195,
10,12.9710959,
8,13.0568787,
10,13.2475261,
8,13.4087258,
6,13.4089235,
12,13.4783908,
4,13.5555032,
10,13.6098356,
6,13.6297269,
8,13.6640460,
6,13.6676076,
14,13.7095706,
12,13.7160309,
4,13.7404991,
10,13.7485277,
12,13.7515054,
8,13.7737601,
10,13.7932354,
6,13.8725256,
4,14.0772435,
10,14.0833573,
2,14.0930670,
8,14.1038951,
10,14.1141872,
6,14.1222216,
12,14.1240549,
8,14.1347399,
12,14.1602670,
10,14.1628561,
8,14.1644162,
4,14.1743184,
6,14.2148367,
6,14.2511480,
10,14.2522156,
2,14.2680070,
6,14.2795050,
8,14.2906806,
8,14.2916941,
4,14.2960172,
6,14.3010223,
2,14.3114385,
4,14.3142548,
10,14.3235903,
8,14.3541199,
10,14.3855373,
8,14.4092742,
12,14.4286757,
6,14.4355895,
4,14.4459331,
4,14.4575371,
6,14.4643067,
10,14.4666854,
8,14.4854667,
6,14.5414147,
8,14.5578246,
4,14.6483968,
2,14.6492229,
6,14.6609472,
4,14.6610371,
2,14.7443343,
2,14.7461228,
8,14.7722641,
10,14.7916178,
6,14.8004386,
6,14.8033865,
8,14.8379226,
10,14.8443915,
4,14.8466707,
4,14.8502522,
6,14.8504348,
10,14.9055155,
8,14.9378775,
6,14.9469941,
6,14.9496725,
4,14.9696778,
4,14.9855783,
2,15.0002889,
8,15.0315777,
4,15.0438273,
6,15.0440252,
4,15.0449670,
2,15.0623104,
6,15.0944717,
6,15.1110138,
8,15.1586933,
8,15.2124749,
10,15.2139024,
8,15.2154726,
6,15.2351619,
6,15.3019585,
2,15.3329050,
4,15.3550636,
4,15.3577837,
4,15.4091585,
6,15.4175681,
4,15.4897129,
8,15.5073014,
6,15.5153590,
4,15.5295606,
8,15.5577511,
4,15.5619380,
6,15.5736346,
4,15.5924031,
4,15.6553878,
8,15.8395084,
12,15.8488328,
14,15.8633161,
6,15.8936337,
2,15.9108199,
6,15.9180855,
4,15.9223780,
8,15.9476417,
6,15.9527035,
4,16.0128252,
10,16.0326681,
8,16.0416297,
10,16.0471284,
12,16.0477852,
,19.43,

#ignore,test#10.11
