element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
O	4	""	"216.046"	""	"3.14e+06"	B	"67.8634"	"73.6004"	"2s.2p.(1P*).3p"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"	6	4		"T5109LS"	""	
O	3	""	"216.5390"	""	"1.68e+07"	C+	"40.262089"	"45.986014"	"2s2.2p.(2P*).3d"	"1D*"	"2"	"2s2.2p.(2P*).4p"	"1D"	"2"	5	5		"T5376"	""	
O	2	""	"217.051"	""	"3.67e+04"	E	"28.358142"	"34.06856"	"2s2.2p2.(1D).3p"	"2F*"	"5/2"	"2s2.2p2.(1D).4d"	"2F"	"7/2"	6	8		"T5723LS"	""	
O	2	""	"217.162"	""	"9.91e+05"	D	"28.361069"	"34.06856"	"2s2.2p2.(1D).3p"	"2F*"	"7/2"	"2s2.2p2.(1D).4d"	"2F"	"7/2"	8	8		"T5723LS"	""	
O	2	""	"217.2206"	""	"7.59e+05"	C	"25.661218"	"31.367183"	"2s2.2p2.(1D).3s"	"2D"	"5/2"	"2s2.2p2.(1S).3p"	"2P*"	"3/2"	6	4		"T5723LS"	""	
O	2	""	"217.2256"	""	"8.43e+04"	D	"25.661347"	"31.367183"	"2s2.2p2.(1D).3s"	"2D"	"3/2"	"2s2.2p2.(1S).3p"	"2P*"	"3/2"	4	4		"T5723LS"	""	
O	2	""	"217.244"	""	"9.77e+05"	D	"28.358142"	"34.06351"	"2s2.2p2.(1D).3p"	"2F*"	"5/2"	"2s2.2p2.(1D).4d"	"2F"	"5/2"	6	6		"T5723LS"	""	
O	2	""	"217.2546"	""	"8.43e+05"	D	"25.661347"	"31.366419"	"2s2.2p2.(1D).3s"	"2D"	"3/2"	"2s2.2p2.(1S).3p"	"2P*"	"1/2"	4	2		"T5723LS"	""	
O	2	""	"217.355"	""	"4.88e+04"	E	"28.361069"	"34.06351"	"2s2.2p2.(1D).3p"	"2F*"	"7/2"	"2s2.2p2.(1D).4d"	"2F"	"5/2"	8	6		"T5723LS"	""	
O	4	""	"218.054"	""	"3.60e+05"	B	"62.17922"	"67.8634"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"	4	6		"T5109LS"	""	
O	3	""	"218.1571"	""	"4.40e+05"	C	"35.181719"	"40.863194"	"2p4"	"3P"	"2"	"2s2.2p.(2P*).3d"	"3P*"	"1"	5	3		"T5376,T5791,LS"	""	
O	4	""	"218.192"	""	"4.85e+06"	B	"62.17922"	"67.8598"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"	4	4		"T5109LS"	""	
O	2	"218.2580"	"218.2569"	"4"	"1.15e+07"	C	"26.3047208"	"31.983597"	"2s2.2p2.(3P).3p"	"4S*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"	4	6		"T5723LS"	"L10621"	
O	4	""	"218.317"	""	"5.02e+06"	B	"62.18606"	"67.8634"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"	6	6		"T5109LS"	""	
O	4	""	"218.455"	""	"5.37e+05"	B	"62.18606"	"67.8598"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"	6	4		"T5109LS"	""	
O	2	""	"218.6338"	""	"9.17e+04"	C	"20.579946"	"26.2490334"	"2s.2p4"	"2D"	"5/2"	"2s2.2p2.(3P).3p"	"2D*"	"5/2"	6	6		"T6172"	""	
O	3	""	"218.7016"	""	"7.85e+05"	C	"35.181719"	"40.849049"	"2p4"	"3P"	"2"	"2s2.2p.(2P*).3d"	"3P*"	"2"	5	5		"T5376,T5791,LS"	""	
O	3	""	"218.9045"	""	"1.04e+06"	C	"35.208710"	"40.870788"	"2p4"	"3P"	"1"	"2s2.2p.(2P*).3d"	"3P*"	"0"	3	1		"T5376,T5791,LS"	""	
O	2	"219.0481"	"219.0469"	"4"	"1.13e+07"	C	"26.3047208"	"31.963118"	"2s2.2p2.(3P).3p"	"4S*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	4	4		"T5723LS"	"L10621"	
O	3	""	"219.1985"	""	"2.60e+05"	C	"35.208710"	"40.863194"	"2p4"	"3P"	"1"	"2s2.2p.(2P*).3d"	"3P*"	"1"	3	3		"T5376,T5791,LS"	""	
O	2	"219.5464"	"219.5482"	"3"	"1.13e+07"	C	"26.3047208"	"31.950200"	"2s2.2p2.(3P).3p"	"4S*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"1/2"	4	2		"T5723LS"	"L10621"	
O	2	""	"219.5880"	""	"8.36e+04"	C	"20.580943"	"26.2254001"	"2s.2p4"	"2D"	"3/2"	"2s2.2p2.(3P).3p"	"2D*"	"3/2"	4	4		"T6172"	""	
O	3	""	"219.6537"	""	"3.45e+05"	C	"35.220427"	"40.863194"	"2p4"	"3P"	"0"	"2s2.2p.(2P*).3d"	"3P*"	"1"	1	3		"T5376,T5791,LS"	""	
O	3	""	"219.7483"	""	"2.58e+05"	C	"35.208710"	"40.849049"	"2p4"	"3P"	"1"	"2s2.2p.(2P*).3d"	"3P*"	"2"	3	5		"T5376,T5791,LS"	""	
O	2	"221.5701"	"221.5713"	"1"	"1.15e+06"	D	"26.5536859"	"32.147624"	"2s2.2p2.(3P).3p"	"2P*"	"1/2"	"2s2.2p2.(1D).4s"	"2D"	"3/2"	2	4		"T5723LS"	"L10621"	
O	2	""	"221.8651"	""	"2.30e+05"	E	"26.5610940"	"32.147624"	"2s2.2p2.(3P).3p"	"2P*"	"3/2"	"2s2.2p2.(1D).4s"	"2D"	"3/2"	4	4		"T5723LS"	"L11267"	
O	2	"221.8679"	"221.8674"	"1"	"1.38e+06"	D	"26.5610940"	"32.147566"	"2s2.2p2.(3P).3p"	"2P*"	"3/2"	"2s2.2p2.(1D).4s"	"2D"	"5/2"	4	6		"T5723LS"	"L10621"	
O	2	""	"222.247"	""	"3.06e+06"	D	"28.509803"	"34.08673"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	"2s2.2p2.(1D).4d"	"2D"	"5/2"	6	6		"T5723LS"	""	
O	2	""	"222.307"	""	"3.27e+05"	E	"28.509803"	"34.08524"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	"2s2.2p2.(1D).4d"	"2D"	"3/2"	6	4		"T5723LS"	""	
O	2	""	"222.353"	""	"2.18e+05"	E	"28.512453"	"34.08673"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	"2s2.2p2.(1D).4d"	"2D"	"5/2"	4	6		"T5723LS"	""	
O	2	""	"222.412"	""	"2.94e+06"	D	"28.512453"	"34.08524"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	"2s2.2p2.(1D).4d"	"2D"	"3/2"	4	4		"T5723LS"	""	
O	3	""	"222.8160"	""	"6.47e+07"	B	"38.906585"	"44.469276"	"2s2.2p.(2P*).3p"	"1S"	"0"	"2s2.2p.(2P*).4s"	"1P*"	"1"	1	3		"T5376"	""	
O	3	""	"222.892"	""	"1.75e+07"	C+	"45.914967"	"51.476"	"2s2.2p.(2P*).4p"	"3P"	"0"	"2s2.2p.(2P*).6d"	"3D*"	"1"	1	3		"T5376LS"	""	
O	2	""	"222.974"	""	"6.36e+06"	D	"28.509803"	"34.06856"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	"2s2.2p2.(1D).4d"	"2F"	"7/2"	6	8		"T5723LS"	""	
O	2	""	"223.177"	""	"4.23e+05"	E	"28.509803"	"34.06351"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	"2s2.2p2.(1D).4d"	"2F"	"5/2"	6	6		"T5723LS"	""	
O	2	""	"223.283"	""	"5.91e+06"	D	"28.512453"	"34.06351"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	"2s2.2p2.(1D).4d"	"2F"	"5/2"	4	6		"T5723LS"	""	
O	3	""	"223.336"	""	"2.35e+07"	C+	"45.926018"	"51.476"	"2s2.2p.(2P*).4p"	"3P"	"1"	"2s2.2p.(2P*).6d"	"3D*"	"2"	3	5		"T5376LS"	""	
O	3	""	"223.336"	""	"1.31e+07"	C+	"45.926018"	"51.476"	"2s2.2p.(2P*).4p"	"3P"	"1"	"2s2.2p.(2P*).6d"	"3D*"	"1"	3	3		"T5376LS"	""	
O	3	""	"223.877"	""	"3.12e+07"	C+	"45.939430"	"51.476"	"2s2.2p.(2P*).4p"	"3P"	"2"	"2s2.2p.(2P*).6d"	"3D*"	"3"	5	7		"T5376LS"	""	
O	3	""	"223.877"	""	"7.79e+06"	C+	"45.939430"	"51.476"	"2s2.2p.(2P*).4p"	"3P"	"2"	"2s2.2p.(2P*).6d"	"3D*"	"2"	5	5		"T5376LS"	""	
O	3	""	"223.877"	""	"8.66e+05"	C	"45.939430"	"51.476"	"2s2.2p.(2P*).4p"	"3P"	"2"	"2s2.2p.(2P*).6d"	"3D*"	"1"	5	3		"T5376LS"	""	
O	4	""	"224.312"	""	"1.49e+07"	B	"76.3037"	"81.8293"	"2p2.(3P).3p"	"2D*"	"5/2"	"2p2.(1D).3d"	"2P"	"3/2"	6	4		"T5109LS"	""	
O	4	""	"224.458"	""	"1.65e+07"	B	"76.307"	"81.8293"	"2p2.(3P).3p"	"2D*"	"3/2"	"2p2.(1D).3d"	"2P"	"1/2"	4	2		"T5109LS"	""	
O	4	""	"224.458"	""	"1.65e+06"	B	"76.307"	"81.8293"	"2p2.(3P).3p"	"2D*"	"3/2"	"2p2.(1D).3d"	"2P"	"3/2"	4	4		"T5109LS"	""	
O	2	"224.9719"	"224.9708"	"1"	"3.59e+06"	D	"26.5536859"	"32.063101"	"2s2.2p2.(3P).3p"	"2P*"	"1/2"	"2s2.2p2.(3P).5s"	"2P"	"3/2"	2	4		"T5723LS"	"L10621"	
O	2	"225.2746"	"225.2738"	"7"	"1.79e+07"	D	"26.5610940"	"32.063101"	"2s2.2p2.(3P).3p"	"2P*"	"3/2"	"2s2.2p2.(3P).5s"	"2P"	"3/2"	4	4		"T5723LS"	"L10621"	
O	2	"225.9625"	"225.9630"	"3"	"1.42e+07"	D	"26.5536859"	"32.038913"	"2s2.2p2.(3P).3p"	"2P*"	"1/2"	"2s2.2p2.(3P).5s"	"2P"	"1/2"	2	2		"T5723LS"	"L10621"	
O	2	"226.2685"	"226.2686"	"1"	"7.06e+06"	D	"26.5610940"	"32.038913"	"2s2.2p2.(3P).3p"	"2P*"	"3/2"	"2s2.2p2.(3P).5s"	"2P"	"1/2"	4	2		"T5723LS"	"L10621"	
O	4	""	"227.518"	""	"3.45e+05"	C+	"73.5565"	"79.0042"	"2s.2p.(3P*).4d"	"4P*"	"5/2"	"2p2.(3P).3d"	"4P"	"3/2"	6	4		"T5109LS"	""	
O	4	""	"227.886"	""	"6.36e+05"	C+	"73.5730"	"79.0119"	"2s.2p.(3P*).4d"	"4P*"	"3/2"	"2p2.(3P).3d"	"4P"	"1/2"	4	2		"T5109LS"	""	
O	4	""	"227.964"	""	"7.38e+06"	B	"68.1733"	"73.6104"	"2s.2p.(1P*).3p"	"2P"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"5/2"	4	6		"T5109LS"	""	
O	4	""	"228.032"	""	"5.33e+05"	B	"73.5565"	"78.9919"	"2s.2p.(3P*).4d"	"4P*"	"5/2"	"2p2.(3P).3d"	"4P"	"5/2"	6	6		"T5109LS"	""	
O	4	""	"228.058"	""	"6.15e+06"	B	"68.1655"	"73.6004"	"2s.2p.(1P*).3p"	"2P"	"1/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"	2	4		"T5109LS"	""	
O	4	""	"228.209"	""	"1.01e+05"	C	"73.5730"	"79.0042"	"2s.2p.(3P*).4d"	"4P*"	"3/2"	"2p2.(3P).3d"	"4P"	"3/2"	4	4		"T5109LS"	""	
O	4	""	"228.235"	""	"1.27e+05"	C	"73.5813"	"79.0119"	"2s.2p.(3P*).4d"	"4P*"	"1/2"	"2p2.(3P).3d"	"4P"	"1/2"	2	2		"T5109LS"	""	
O	2	"228.3447"	"228.3444"	"8"	"7.19e+06"	D	"26.2254001"	"31.653427"	"2s2.2p2.(3P).3p"	"2D*"	"3/2"	"2s2.2p2.(3P).4d"	"2F"	"5/2"	4	6		"T5723LS"	"L10621"	
