g,LeveleV
1,0.00000,
1,8.33288,
3,8.34070,
5,8.35856,
3,16.20398,
1,21.76362,
3,21.77263,
5,21.78810,
5,23.41845,
1,29.18207,
3,46.77735,
1,48.21183,
3,50.15439,
1,50.33406,
3,50.33603,
5,50.34041,
3,52.07904,
5,52.07951,
7,52.08055,
5,53.20901,
1,57.68883,
3,57.69865,
5,57.71918,
3,58.64816,
3,59.62204,
3,60.07012,
5,60.08211,
7,60.10087,
3,60.45561,
1,61.27957,
3,61.28653,
5,61.29804,
5,61.42254,
7,61.43201,
9,61.44480,
3,61.74977,
5,61.78260,
5,61.95564,
5,62.44841,
3,62.44984,
1,62.45082,
3,62.68071,
5,62.68495,
7,62.69020,
7,62.77132,
3,62.86345,
3,63.410,
5,63.4112,
7,63.41147,
5,63.41907,
3,63.42541,
1,63.42922,
5,63.80818,
1,63.92251,
5,64.04436,
7,64.04538,
9,64.04677,
3,64.29951,
7,64.70274,
3,67.54825,
1,67.78604,
3,68.22015,
3,68.53718,
5,68.53718,
7,68.53734,
5,68.72453,
9,68.72929,
7,68.72936,
9,68.72936,
11,68.72936,
5,68.75814,
7,68.75814,
9,68.75814,
7,68.81070,
3,70.71827,
1,70.81631,
3,71.00961,
3,71.29470,
9,71.39108,
7,71.39127,
9,71.39127,
11,71.39127,
5,71.39908,
7,71.41481,
11,71.42022,
9,71.42022,
11,71.42022,
13,71.42022,
1,71.65763,
3,71.66850,
5,71.68898,
3,72.01219,
3,72.48880,
3,72.52792,
1,72.52869,
3,72.61872,
5,72.62971,
7,72.64604,
3,72.90015,
3,72.95015,
5,72.95015,
7,72.95015,
5,72.98813,
1,73.00067,
5,73.01231,
3,73.02560,
11,73.02599,
9,73.02599,
11,73.02599,
13,73.02599,
13,73.02935,
11,73.02935,
13,73.02935,
15,73.02935,
5,73.03405,
7,73.28059,
5,73.28221,
3,73.60818,
5,73.61112,
7,73.61836,
1,73.66925,
5,73.70735,
3,73.71452,
1,73.71776,
3,73.80733,
1,73.91319,
3,73.92817,
3,74.02189,
5,74.02189,
7,74.02189,
5,74.06185,
3,74.07828,
3,74.20928,
3,74.59156,
3,74.71403,
3,74.74582,
5,74.74582,
7,74.74582,
5,74.77578,
3,75.15210,
3,75.23587,
3,75.26637,
5,75.26637,
7,75.26637,
5,75.28852,
3,75.56413,
3,75.62364,
3,75.65094,
5,75.65094,
7,75.65094,
5,75.66597,
3,75.91907,
3,75.94343,
5,75.94343,
7,75.94343,
5,75.95540,
3,76.14989,
3,76.17349,
5,76.17349,
7,76.17349,
5,76.18463,
3,76.36117,
5,76.36117,
7,76.36117,
3,76.50305,
5,76.50305,
7,76.50305,
,77.4735,
1,77.65812,
3,77.66932,
5,77.68997,
3,77.92988,
3,78.09086,
3,78.14337,
5,78.15141,
7,78.16869,
1,78.331,
3,78.33417,
5,78.34167,
3,78.62562,
5,78.62865,
7,78.63864,
1,78.68899,
3,78.68899,
5,78.68899,
3,78.9119,
1,80.78688,
3,80.79701,
5,80.82033,
3,81.03978,
3,81.06,
5,81.07443,
7,81.09235,
1,81.18377,
3,81.18377,
5,81.18377,
7,81.24313,
5,81.24487,
3,81.33904,
5,81.34290,
7,81.35294,
1,81.37698,
3,81.37698,
5,81.37698,
3,81.5062,
1,82.6179,
3,82.63029,
5,82.65598,
3,82.78411,
3,82.793,
5,82.80565,
7,82.82533,
1,82.87859,
3,82.87859,
5,82.87859,
5,82.91487,
3,82.98616,
5,82.98616,
7,82.98616,
1,83.01940,
3,83.01940,
5,83.01940,
3,83.0801,
1,83.7837,
3,83.7951,
5,83.82456,
3,83.90090,
7,83.93656,
1,83.97158,
3,83.97158,
5,83.97158,
5,83.99417,
3,84.04198,
5,84.04198,
1,84.06450,
3,84.06450,
5,84.06450,
3,84.1053,
1,84.5968,
3,84.6028,
5,84.61485,
3,84.6772,
5,84.6834,
7,84.69270,
1,84.71572,
3,84.71572,
5,84.71572,
5,84.73079,
3,84.76708,
5,84.76708,
7,84.76708,
1,84.78756,
3,84.78756,
5,84.78756,
3,84.8071,
1,85.1583,
3,85.1626,
5,85.17147,
3,85.1824,
5,85.2240,
7,85.23082,
1,85.24512,
3,85.24512,
5,85.24512,
5,85.25518,
3,85.28573,
5,85.28573,
7,85.28573,
1,85.30394,
3,85.30394,
5,85.30394,
3,85.3128,
1,85.63086,
3,85.63086,
5,85.63086,
5,85.64463,
3,85.67016,
5,85.67016,
7,85.67016,
1,85.92964,
3,85.92964,
5,85.92964,
1,86.15695,
3,86.15695,
5,86.15695,
3,86.18444,
5,86.18444,
7,86.18444,
,87.44951,
,87.48159,

#ignore,test#1.0
