g,LeveleV
13,0.000000,
9,0.630062,
11,0.864143,
9,1.337229,
13,2.104767,
15,2.188043,
19,2.352816,
17,2.394866,
17,2.469538,
15,2.507729,
21,2.537973,
19,2.688990,
11,2.729732,
13,2.802795,
17,2.845613,
15,2.889176,
17,3.159380,
15,3.236335,
11,3.247476,
13,3.274646,
15,3.295489,
13,3.406146,
11,3.455541,
17,3.540421,
13,3.567976,
15,3.573019,
13,3.671286,
11,3.695534,
11,3.721294,
9,3.992150,
13,4.199985,
15,6.886983,
17,6.946258,
19,7.567062,
13,7.624256,
17,7.629883,
15,7.649741,
13,7.761178,
15,7.762385,
11,8.174856,
13,8.192584,
17,8.393627,
11,8.429243,
15,8.441433,
13,8.454008,
9,8.846074,
11,8.899519,
13,8.900311,
,22.70,

#ignore,test#46.53
