g,LeveleV
1,0.00000,
3,0.32509,
5,0.69579,
5,2.00735,
5,10.42133,
3,15.80100,
5,15.82064,
7,15.93368,
1,17.32088,
3,17.61463,
5,17.65654,
5,17.84552,
7,19.77705,
3,20.00101,
9,20.04051,
3,20.14619,
5,20.21978,
3,20.74957,
5,21.00336,
7,21.35689,
5,21.82803,
7,22.07431,
1,22.10725,
3,22.31092,
1,22.31636,
3,22.47452,
3,22.54529,
5,22.62753,
5,23.05619,
3,23.19764,
3,26.78648,
1,26.79988,
5,26.83447,
3,27.13196,
7,27.31893,
5,27.45008,
3,27.63660,
5,27.99923,
5,32.78365,
3,32.91012,
5,32.9750,
8,34.1420,
,47.782,

#ignore,test#6.33
