g,LeveleV
1,0.0000000,
1,3.73365891,
3,3.80087037,
5,3.94603913,
3,5.41716521,
3,6.38319999,
1,6.6096101,
1,7.2395,
3,7.2483,
5,7.2699,
5,7.34231125,
3,7.37529526,
5,7.37679547,
7,7.3790411,
3,7.427556,
3,7.75687734,
1,7.82177823,
1,8.0585,
3,8.06213,
5,8.0705905,
5,8.07568386,
3,8.10278544,
5,8.10346847,
7,8.1045032,
3,8.1211401,
21,8.13163,
3,8.26751792,
1,8.2952423,
1,8.4098055,
5,8.41088977,
3,8.411343,
5,8.4154511,
3,8.42966259,
5,8.43002140,
7,8.4305661,
3,8.4382893,
21,8.4425,
3,8.51552301,
1,8.5299591,
5,8.5917434,
1,8.59384,
3,8.59470,
5,8.59704,
3,8.6046150,
5,8.6048236,
7,8.6051431,
3,8.609355,
21,8.61150,
3,8.65494188,
1,8.6634254,
5,8.699912,
1,8.70262,
3,8.70316,
5,8.70462,
3,8.7091572,
5,8.7092775,
7,8.7094860,
3,8.712044,
21,8.71329,
3,8.7411389,
1,8.7465558,
5,8.770115,
3,8.77657484,
5,8.7766684,
7,8.7767960,
3,8.778484,
21,8.77928,
3,8.7981658,
1,8.8019,
5,8.817852,
3,8.82258624,
5,8.8226569,
7,8.8227551,
3,8.823922,
21,8.82448,
3,8.8378,
1,8.8399,
5,8.8554387,
7,8.8555124,
7,8.85660,
21,8.85670,
3,8.8668,
1,8.8683,
5,8.8768,
15,8.8796,
3,8.8884,
1,8.8887,
5,8.8957,
15,8.8980,
3,8.9044,
5,8.9106,
15,8.9121,
15,8.9234,
15,8.9327,
15,8.9403,
15,8.9462,
,8.993820,
1,9.1744,
3,9.2672,
5,9.4054,
3,12.1257,
3,12.8224,
3,12.9379,
3,15.8035,
3,16.4525,
3,16.4954,
3,16.6382,
3,16.7499,
3,16.9892,
3,17.1748,
3,17.1940,
3,17.2855,
3,17.3146,
3,17.3562,
3,17.4086,
3,17.4390,
3,17.4390,
3,17.6818,
3,17.7549,
3,17.8703,
3,17.9196,
3,17.9819,
3,18.0166,
3,18.0525,
3,18.1008,
3,18.1365,
3,18.1570,

#ignore,test#1.32
