g,LeveleV
1,0.0000,
3,118.5911,
1,121.6506,
3,121.9205,
1,121.9218,
5,121.9223,
3,123.6685,
3,139.0091,
1,139.8176,
1,139.8914,
3,139.8914,
5,139.8914,
3,140.2736,
5,140.2736,
7,140.2736,
5,140.2834,
3,140.3985,
3,145.7180,
1,146.0540,
1,146.0750,
3,146.0750,
5,146.0750,
3,146.2333,
5,146.2333,
7,146.2333,
5,146.2387,
7,146.2411,
5,146.2412,
7,146.2412,
9,146.2412,
3,146.280,
3,148.7376,
1,148.9125,
5,148.9125,
3,148.9125,
3,148.9921,
5,148.9921,
7,148.9921,
5,148.9955,
7,148.9955,
9,148.9955,
7,148.997,
5,149.004,
3,149.016,
7,150.494,
5,150.494,
7,150.494,
9,150.494,
3,150.508,
5,151.396,
9,151.396,
7,151.396,
3,151.401,
,153.896205,
1,276.4719,
3,276.4719,
5,276.4719,
1,279.5447,
3,279.5447,
5,279.5447,
5,280.7667,
1,301.120,
3,301.120,
5,301.120,
3,302.745,

#ignore,test#1.0
