g,LeveleV
10,0.00000,
8,0.14750,
6,0.25324,
4,0.32497,
6,2.24642,
4,2.27719,
2,2.35054,
10,2.45856,
8,2.59717,
4,2.93209,
2,3.05638,
12,3.30407,
6,3.35954,
10,3.43159,
4,3.56798,
6,5.38556,
8,5.43777,
4,8.35158,
6,8.42966,
10,13.68917,
8,13.78652,
6,13.85688,
4,13.90506,
2,13.93326,
8,14.99087,
6,15.10223,
4,15.17394,
2,15.21502,
6,17.16514,
14,17.26968,
12,17.31057,
10,17.34374,
8,17.37526,
4,17.40031,
10,17.50909,
2,17.55135,
8,17.55334,
6,17.58493,
4,17.60867,
12,17.95478,
4,18.00153,
10,18.06477,
12,18.09704,
8,18.10932,
6,18.12076,
10,18.12578,
8,18.30452,
6,18.39407,
10,18.79287,
8,18.88821,
4,19.00849,
6,19.01159,
2,19.01290,
8,19.03574,
14,19.24901,
12,19.25582,
10,19.37799,
8,19.38508,
4,19.77529,
6,19.81496,
8,21.25164,
6,21.25188,
10,21.76784,
8,21.80499,
6,21.85186,
4,21.88996,
2,21.91408,
4,22.26545,
10,22.27438,
6,22.28294,
8,22.29137,
12,22.55663,
10,22.57069,
8,22.58070,
6,22.59076,
4,22.59735,
2,22.60088,
8,22.82538,
6,22.99973,
8,23.04742,
8,23.05697,
6,23.06069,
4,23.11579,
10,23.11935,
6,23.12505,
4,23.17974,
2,23.21303,
8,23.25575,
6,23.34872,
4,23.41122,
6,23.65994,
10,23.66421,
8,23.67265,
4,23.75763,
2,23.80912,
4,25.43091,
12,25.54140,
10,25.58301,
6,25.60561,
8,25.62080,
12,25.63258,
14,25.63429,
6,25.64576,
10,25.64805,
8,25.68159,
2,25.76964,
6,25.78984,
10,25.79452,
16,25.80725,
8,25.82971,
4,25.84587,
12,25.86252,
6,25.86381,
14,25.86698,
4,25.88380,
8,25.90180,
10,25.90446,
10,25.92905,
8,25.96122,
4,26.03483,
8,26.05178,
14,26.05863,
2,26.07553,
6,26.10991,
6,26.15367,
12,26.15912,
4,26.16409,
4,26.19127,
2,26.20427,
10,26.30336,
12,26.31031,
6,26.31886,
8,26.31959,
8,26.42489,
10,26.45929,
6,26.45973,
12,26.48388,
2,26.48801,
10,26.50035,
4,26.53954,
8,26.54514,
12,26.57190,
10,26.60545,
8,26.60984,
6,26.62165,
10,26.64551,
8,26.69292,
14,26.71941,
6,26.72068,
2,26.72244,
4,26.72372,
12,26.74147,
8,26.74643,
10,26.74787,
6,26.95594,
4,27.02108,
12,27.13526,
6,27.22115,
10,27.24739,
8,27.26363,
14,27.37107,
10,27.52338,
8,27.52812,
16,27.54964,
6,27.56582,
4,27.60668,
10,27.61196,
12,27.64765,
2,27.67642,
2,27.74585,
6,27.77510,
8,27.78180,
4,27.79403,
8,27.82994,
6,27.85252,
10,27.86687,
8,27.87474,
4,27.88862,
2,27.89601,
10,27.90840,
8,27.91342,
6,27.94996,
12,27.99049,
10,28.00849,
14,28.10536,
12,28.10753,
4,28.16687,
6,28.21253,
4,28.29495,
8,28.33268,
6,28.42580,
2,28.42927,
6,28.65173,
4,28.73235,
6,28.79814,
8,28.83122,
2,28.87555,
4,29.01472,
8,29.44380,
10,29.62699,
6,29.63343,
4,29.76789,
2,29.90157,
4,29.94714,
6,29.98160,
8,29.99661,
6,30.19264,
8,30.19536,
8,30.71482,
10,30.77511,
12,30.85414,
4,30.88818,
4,31.11396,
6,31.20612,
10,31.21595,
6,31.28791,
8,31.30886,
4,31.36495,
6,31.40845,
4,31.43983,
8,31.44724,
6,31.50732,
10,31.52918,
8,31.57424,
4,31.62391,
8,31.86617,
6,31.91433,
10,32.07134,
12,32.24396,
8,32.27997,
6,32.38793,
10,32.51802,
8,32.55065,
4,34.98580,
6,35.04354,
,54.92,

#ignore,test#28.6
