g,LeveleV
6,0.00000,
12,3.99793,
10,4.00380,
6,4.00484,
8,4.00540,
6,4.37091,
4,4.38077,
2,4.38986,
8,4.80803,
2,4.82258,
6,4.82734,
4,4.82772,
12,5.83700,
14,5.83848,
6,6.14236,
4,6.20558,
8,6.37207,
6,6.46785,
10,6.52414,
8,6.53340,
4,6.55097,
6,6.55108,
10,6.95034,
12,6.98884,
8,7.11768,
10,7.15652,
6,7.58244,
8,7.59458,
2,8.27224,
4,9.18681,
6,9.19133,
10,10.27766,
8,10.27796,
4,12.41305,
2,12.41404,
6,13.42031,
4,13.42232,
2,15.840984,
4,15.861189,
6,15.893725,
8,15.937158,
10,15.989953,
2,17.072725,
4,17.103532,
6,17.151829,
8,17.214466,
2,19.050388,
8,19.116609,
10,19.133980,
4,19.152440,
12,19.157130,
14,19.184235,
6,19.309903,
4,19.343059,
6,19.347650,
8,19.356880,
10,19.369417,
6,19.681089,
8,19.714776,
10,19.741744,
12,19.755999,
2,19.839441,
10,19.876110,
12,19.934006,
4,20.032324,
6,20.094667,
8,20.096327,
8,20.451256,
10,20.506066,
8,20.518529,
6,20.531902,
4,20.546778,
2,20.557134,
10,20.793700,
8,20.804043,
14,20.894607,
12,20.899574,
2,21.167759,
6,21.244113,
4,21.260363,
6,21.945943,
4,21.953475,
6,22.708897,
8,22.709502,
2,23.294004,
4,23.319698,
6,23.362191,
8,23.421179,
10,23.496974,
4,23.542753,
6,23.553899,
6,23.558024,
8,23.585126,
12,23.591323,
10,23.596467,
4,23.607391,
8,23.609584,
6,23.610989,
4,23.657647,
2,23.683608,
2,23.722866,
4,23.767041,
6,23.878771,
2,23.943871,
4,23.962583,
8,23.976829,
6,23.997049,
10,24.026797,
4,24.284060,
8,24.317168,
4,24.324073,
6,24.328267,
6,24.342392,
8,24.369043,
10,24.405895,
2,24.409466,
10,24.942899,
8,24.947136,
2,25.034812,
4,25.055374,
6,25.085541,
8,25.120231,
8,26.301486,
10,26.331025,
12,26.373221,
2,26.385407,
14,26.428793,
4,26.463813,
6,26.571947,
6,26.634501,
8,26.660795,
10,26.675906,
8,26.683962,
10,26.704365,
12,26.756895,
2,26.763291,
12,26.780924,
8,26.794435,
14,26.826188,
10,26.833707,
16,26.889424,
4,26.908525,
4,26.962371,
2,26.979917,
6,27.009374,
6,27.031507,
8,27.048364,
6,27.052814,
10,27.058127,
12,27.075064,
8,27.087864,
10,27.103073,
4,27.104667,
6,27.136572,
4,27.163905,
2,27.193938,
12,27.222524,
6,27.225794,
14,27.231984,
8,27.239394,
4,27.255026,
2,27.283880,
6,27.300980,
4,27.321213,
10,27.333721,
8,27.357017,
8,27.358110,
10,27.413423,
12,27.420472,
4,27.427696,
10,27.430166,
6,27.440250,
8,27.443414,
12,27.480786,
4,27.526983,
14,27.543708,
6,27.628711,
4,27.630087,
6,27.633627,
8,27.697899,
6,27.707860,
12,27.716685,
10,27.726535,
10,27.740946,
6,27.778159,
8,27.778166,
8,27.801051,
10,27.843929,
12,27.880432,
2,28.126055,
4,28.131035,
6,28.142377,
8,28.176500,
8,28.219390,
10,28.226274,
6,28.258361,
8,28.292409,
14,28.293731,
12,28.307456,
4,28.341507,
10,28.366823,
4,28.375347,
2,28.385759,
2,28.396971,
6,28.400140,
6,28.409603,
8,28.428091,
12,28.430396,
4,28.445560,
14,28.451005,
10,28.453721,
16,28.540545,
8,28.699034,
10,28.740033,
12,28.922146,
8,28.985133,
4,28.985859,
10,28.987768,
2,29.003266,
6,29.025534,
6,29.070823,
4,29.134346,
4,29.374186,
6,29.419354,
6,29.571823,
8,29.641076,
4,30.036319,
6,30.080377,
8,30.123898,
8,30.346279,
10,30.468161,
6,30.622956,
4,30.757748,
6,31.020235,
4,31.026970,
8,31.030649,
10,31.058326,
4,31.106526,
6,31.121772,
2,31.139492,
8,31.201658,
4,31.237079,
6,31.238927,
2,31.242059,
6,31.353680,
8,31.399540,
6,31.439374,
10,31.470590,
4,31.475674,
8,31.482513,
12,31.512424,
6,31.512956,
4,31.926335,
10,32.058101,
8,32.061312,
6,32.110251,
4,32.113331,
8,32.116832,
4,32.134698,
2,32.143442,
2,32.184022,
2,32.527051,
10,32.553015,
8,32.607226,
10,32.716567,
12,32.733259,
8,32.866323,
6,32.901622,
6,33.002249,
4,33.021361,
4,34.809601,
2,34.894894,
6,35.342039,
8,35.469985,
4,35.881116,
6,35.932948,
,54.91,

#ignore,test#7.17
