g,LeveleV
17,0.0000000,
15,0.5125782,
13,0.8741634,
17,0.9380161,
15,1.0562474,
11,1.1420917,
19,1.2387229,
13,1.2508520,
9,1.3545617,
13,1.447328,
17,1.4886933,
11,1.5248260,
15,1.569036,
21,1.598499,
19,1.6732823,
9,1.7298277,
11,1.754809,
15,1.7813809,
17,1.813348,
13,1.8561304,
15,1.883919,
7,1.8913710,
17,1.930109,
13,1.966717,
19,1.980319,
9,1.992424,
17,2.019545,
9,2.034928,
13,2.057069,
11,2.0686430,
15,2.069776,
19,2.072742,
17,2.074652,
11,2.170082,
21,2.171376,
19,2.171521,
17,2.183778,
15,2.193020,
19,2.197886,
11,2.207444,
17,2.234430,
15,2.243435,
13,2.253149,
15,2.273845,
15,2.285495,
21,2.289077,
17,2.290324,
15,2.297247,
13,2.301296,
13,2.319984,
15,2.337975,
17,2.343699,
15,2.347985,
17,2.358074,
17,2.367144,
13,2.378347,
19,2.385558,
13,2.393423,
23,2.398936,
11,2.415320,
19,2.424862,
17,2.4410747,
21,2.454634,
21,2.454634,
11,2.456620,
13,2.461939,
15,2.468217,
17,2.503687,
19,2.505597,
17,2.522002,
9,2.533011,
23,2.535283,
9,2.538575,
15,2.539866,
13,2.548462,
15,2.555850,
15,2.574692,
17,2.577613,
13,2.581055,
17,2.589394,
11,2.590233,
11,2.593942,
15,2.597987,
15,2.612868,
13,2.623480,
13,2.652320,
19,2.670704,
17,2.678436,
15,2.687392,
15,2.700181,
15,2.7007983,
21,2.701483,
19,2.707635,
17,2.715157,
19,2.733330,
15,2.735251,
9,2.739934,
13,2.763220,
11,2.764213,
21,2.788050,
11,2.792646,
25,2.794750,
13,2.806163,
15,2.807987,
9,2.814047,
17,2.822851,
9,2.843953,
13,2.846285,
17,2.855537,
19,2.878738,
19,2.885328,
17,2.886409,
13,2.893037,
15,2.893806,
13,2.896249,
15,2.896353,
17,2.899860,
11,2.906247,
13,2.9091676,
15,2.911120,
13,2.917225,
17,2.917906,
11,2.920156,
15,2.924945,
15,2.932891,
23,2.935621,
13,2.936426,
9,2.936790,
13,2.936922,
19,2.9429646,
19,2.948376,
15,2.950751,
7,2.953884,
17,2.9547989,
19,2.956019,
17,2.9604623,
21,2.969831,
15,2.972191,
13,2.980653,
13,2.983417,
17,3.000937,
19,3.004040,
13,3.013066,
15,3.019459,
15,3.028967,
11,3.054235,
7,3.058515,
15,3.0635220,
9,3.079896,
21,3.082091,
13,3.083136,
11,3.0849583,
13,3.087090,
15,3.088057,
13,3.091128,
21,3.096999,
11,3.098795,
17,3.099553,
17,3.101119,
11,3.109774,
19,3.110119,
17,3.111465,
11,3.115415,
9,3.124888,
15,3.132941,
15,3.161947,
13,3.162388,
15,3.169970,
13,3.182730,
9,3.184807,
11,3.191893,
17,3.193881,
9,3.194052,
21,3.195617,
13,3.201995,
13,3.207223,
15,3.208606,
11,3.212757,
13,3.213780,
19,3.218022,
11,3.222792,
11,3.240353,
15,3.248392,
19,3.253916,
11,3.258886,
17,3.266920,
13,3.271671,
15,3.276301,
15,3.277610,
9,3.278193,
11,3.286388,
13,3.289782,
7,3.298867,
9,3.305718,
21,3.316861,
17,3.317794,
13,3.320973,
15,3.328785,
17,3.331216,
7,3.333440,
19,3.341994,
9,3.347359,
19,3.349312,
17,3.354999,
13,3.356121,
11,3.361203,
13,3.371222,
13,3.372271,
15,3.386813,
17,3.387134,
7,3.387405,
19,3.396047,
15,3.400525,
17,3.402858,
15,3.404905,
13,3.406421,
15,3.416551,
9,3.419239,
7,3.422129,
7,3.427366,
9,3.429281,
11,3.431897,
11,3.432610,
9,3.436139,
9,3.440743,
17,3.4489924,
15,3.4510920,
15,3.451415,
17,3.4531378,
17,3.458762,
15,3.466596,
15,3.4696374,
13,3.470057,
17,3.475237,
9,3.481783,
13,3.4864271,
19,3.491210,
17,3.493520,
13,3.496064,
9,3.500786,
11,3.504510,
11,3.509891,
13,3.512036,
15,3.516031,
11,3.518649,
5,3.522020,
21,3.525294,
17,3.535819,
17,3.538456,
11,3.554169,
7,3.557666,
17,3.570157,
15,3.573535,
13,3.576828,
13,3.584308,
9,3.586001,
