g,LeveleV
5,0.000000,
7,0.070722,
9,0.153845,
5,0.519011,
1,0.520343,
3,0.542590,
3,0.603869,
5,0.622823,
5,0.632528,
7,0.650802,
9,0.686939,
11,0.730134,
9,0.998978,
3,1.349613,
5,1.365891,
7,1.395861,
5,1.443265,
7,1.482396,
9,1.530259,
7,1.550229,
9,1.582120,
11,1.583623,
3,1.751030,
5,1.779022,
7,1.822199,
5,1.832925,
9,1.833885,
11,1.858338,
13,1.874599,
7,1.884716,
1,1.937171,
9,1.949076,
3,1.975329,
5,2.020510,
11,2.023045,
5,2.048495,
3,2.081314,
7,2.088381,
13,2.105040,
5,2.115122,
3,2.115148,
5,2.125426,
5,2.136052,
1,2.147595,
7,2.160074,
3,2.161027,
5,2.171184,
9,2.176699,
9,2.201058,
5,2.208610,
9,2.210977,
7,2.261913,
11,2.266049,
11,2.323332,
1,2.352769,
3,2.367668,
5,2.395851,
7,2.433262,
9,2.459075,
1,2.508693,
5,2.537564,
3,2.544057,
1,2.68,
1,2.693715,
3,2.703006,
7,2.708972,
5,2.720677,
3,2.724451,
9,2.745516,
7,2.745669,
9,2.776998,
11,2.797566,
5,2.820706,
3,2.853982,
5,2.862183,
1,2.866799,
3,2.882178,
5,2.891294,
5,2.912318,
7,2.921950,
5,2.925713,
7,2.933586,
7,2.961862,
9,2.976402,
9,3.022285,
7,3.023667,
3,3.160341,
5,3.177775,
5,3.179695,
7,3.190108,
7,3.210963,
7,3.220082,
9,3.225021,
5,3.231239,
3,3.242699,
7,3.251730,
9,3.266057,
11,3.277364,
7,3.278623,
5,3.292674,
11,3.318519,
3,3.335479,
9,3.339062,
9,3.339938,
7,3.361355,
5,3.362694,
13,3.374216,
7,3.407366,
3,3.418557,
1,3.421994,
5,3.431058,
5,3.456203,
9,3.460186,
7,3.491075,
11,3.497820,
7,3.521679,
3,3.526969,
9,3.537066,
5,3.545332,
13,3.547017,
1,3.550009,
3,3.559571,
9,3.564521,
3,3.570808,
7,3.572979,
5,3.584330,
3,3.595475,
11,3.595746,
5,3.602713,
9,3.610756,
7,3.629615,
11,3.661933,
1,3.668453,
3,3.679496,
5,3.700617,
7,3.730353,
9,3.767198,
7,3.884029,
9,3.929620,
11,3.986360,
3,4.057110,
5,4.088044,
3,4.105588,
5,4.111809,
7,4.115266,
1,4.134818,
7,4.143610,
3,4.146635,
3,4.151837,
9,4.160828,
5,4.169896,
9,4.176808,
5,4.186217,
11,4.195526,
7,4.204563,
7,4.245197,
9,4.251107,
9,4.271330,
3,4.291961,
11,4.302983,
5,4.309879,
5,4.320968,
1,4.3388,
3,4.345268,
7,4.350717,
13,4.356193,
3,4.364928,
5,4.365521,
5,4.396015,
7,4.398472,
5,4.403241,
11,4.436362,
7,4.439332,
9,4.446176,
5,4.462217,
9,4.463599,
3,4.478949,
15,4.482382,
13,4.484884,
7,4.490763,
5,4.499990,
9,4.505149,
11,4.508090,
11,4.537509,
9,4.538864,
7,4.557647,
13,4.567651,
7,4.580181,
3,4.583776,
5,4.602717,
9,4.615875,
11,4.639781,
5,4.643237,
5,4.644398,
7,4.645548,
7,4.674338,
9,4.701600,
9,4.723933,
3,4.729,
3,4.744976,
5,4.751908,
7,4.765442,
13,4.770394,
5,4.781575,
7,4.820729,
9,4.857012,
7,4.883650,
3,4.922681,
5,4.930414,
7,4.935034,
11,4.941418,
9,4.951202,
9,4.951520,
11,4.981492,
7,5.002310,
1,5.025871,
5,5.028508,
11,5.038352,
7,5.040380,
5,5.041278,
9,5.064717,
7,5.069418,
3,5.074872,
3,5.080121,
11,5.091783,
9,5.105583,
9,5.123022,
13,5.138343,
11,5.150084,
5,5.181005,
13,5.200004,
15,5.218101,
7,5.220052,
9,5.241111,
3,5.244135,
11,5.245683,
5,5.261102,
5,5.294869,
7,5.306425,
3,5.354005,
7,5.364578,
9,5.365540,
11,5.434842,
3,5.564696,
5,5.581413,
3,5.629540,
5,5.652145,
7,5.667354,
5,5.678288,
7,5.727469,
7,5.743960,
9,5.782799,
11,5.843933,
13,5.913834,
3,5.922175,
5,5.967811,
7,6.039697,
3,6.434706,
,6.634126,

#ignore,test#119.16
