g,LeveleV
16,0.000000,
14,0.674292,
12,1.071793,
10,1.335359,
10,1.652637,
12,2.094242,
8,2.215402,
16,2.235857,
18,2.244007,
14,2.356951,
6,2.402235,
20,2.472303,
10,2.669845,
18,2.705850,
22,2.746720,
18,2.757788,
14,2.781102,
20,2.790150,
16,2.806738,
16,2.850890,
12,2.877957,
10,2.961322,
8,3.055971,
18,3.168757,
14,3.186298,
12,3.220291,
16,3.233690,
10,3.298360,
16,3.356797,
16,3.369905,
18,3.379841,
20,3.430242,
14,3.438818,
14,3.460859,
10,3.556283,
12,3.561432,
12,3.571897,
14,3.579082,
6,3.590634,
8,3.614001,
16,3.615698,
12,3.796175,
8,3.829595,
12,3.837708,
14,3.843220,
10,3.849265,
16,3.862135,
14,3.882380,
6,3.926201,
18,3.931279,
14,3.955475,
10,3.986978,
12,4.010781,
8,4.055870,
12,4.097244,
10,4.109662,
10,4.125847,
10,4.167082,
12,4.171355,
12,4.200038,
6,4.205928,
14,4.223768,
16,4.298076,
14,4.309656,
8,4.347842,
12,4.364715,
16,4.418791,
10,4.441469,
12,4.448167,
10,4.492451,
12,4.538791,
8,4.540558,
14,4.624654,
12,4.643247,
10,4.679913,
10,4.776998,
14,4.779776,
8,4.795710,
14,4.883522,
6,4.884883,
6,4.913915,
12,5.219220,
14,5.285067,
14,5.485357,
16,7.128809,
18,7.172875,
14,7.747088,
18,7.786789,
16,7.791677,
20,7.800172,
16,7.869106,
14,7.949354,
12,8.198868,
14,8.244158,
16,8.418068,
18,8.443928,
14,8.463909,
12,8.524649,
10,8.528685,
12,8.573293,
8,8.800303,
10,8.809354,
14,8.864783,
12,8.878737,
16,8.900131,
10,8.938101,
10,9.048235,
12,9.102977,
10,9.192288,
12,9.200764,
8,9.209546,
14,9.240665,
6,9.406317,
8,9.452283,
10,9.466838,
12,9.523335,
14,9.676837,
12,9.706799,
10,9.800667,
12,9.942357,
14,9.963396,
,22.79,

#ignore,test#66.57
