g,LeveleV
17,0.000000,
15,0.079028,
15,0.696424,
13,0.725275,
11,1.097328,
13,1.116062,
9,1.343846,
11,1.389181,
13,2.018661,
15,2.076609,
19,2.196225,
21,2.263821,
17,2.281913,
11,2.355767,
19,2.369520,
11,2.465168,
17,2.483323,
13,2.518727,
15,2.540684,
15,2.68906,
15,3.06390,
15,3.22462,
15,3.252625,
17,3.264609,
19,3.586454,
13,3.604749,
15,3.62964,
15,3.63586,
17,3.646670,
13,3.668505,
15,3.696074,
15,3.707030,
15,3.82921,
13,3.90612,
15,3.91248,
13,4.20092,
13,4.22774,
11,4.29651,
13,4.31098,
15,4.31206,
17,4.31500,
13,4.34778,
15,4.40879,
9,4.47035,
9,4.57305,
11,4.60715,
11,4.64928,
15,4.68401,
11,5.00063,
,11.781,

#ignore,test#84.43
