,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
1511,211.6675,5.855703,488100000.0,70.01,Yb,II,0.0,0.5,5.855645,0.5,MC,2.0,2.0
1645,212.6741,5.827993,276300000.0,70.01,Yb,II,0.0,0.5,5.827934,1.5,MC,2.0,4.0
2499,218.5716,5.670758,56180000.0,70.01,Yb,II,0.0,0.5,5.670701,1.5,MC,2.0,4.0
3038,222.4467,5.571981,34380000.0,70.01,Yb,II,0.0,0.5,5.571925,1.5,MC,2.0,4.0
4575,232.0814,5.3406839999999995,4640000.0,70.01,Yb,II,0.0,0.5,5.34063,1.5,MC,2.0,4.0
5344,236.2892,5.245586,5152000.0,70.01,Yb,II,2.6555869999999997,3.5,7.90112,4.5,MC,2.0,10.0
5917,239.0737,5.184496,29490000.0,70.01,Yb,II,2.6555869999999997,3.5,7.8400300000000005,2.5,MC,2.0,6.0
6054,239.8016,5.168761,417000.0,70.01,Yb,II,0.0,0.5,5.168709,1.5,MC,2.0,4.0
6605,242.1382,5.118886,7828000.0,70.01,Yb,II,4.013505,2.5,9.13234,1.5,MC,2.0,4.0
7215,244.7265,5.064751,4606000.0,70.01,Yb,II,3.5655349999999997,1.5,8.630235,2.5,MC,2.0,6.0
7504,246.0258,5.038006,3133000.0,70.01,Yb,II,3.7473389999999998,4.5,8.785295,4.5,MC,2.0,10.0
7606,246.4497,5.029342,62700000.0,70.0,Yb,I,0.0,0.0,5.029291000000001,1.0,MC,1.0,3.0
8084,248.4885,4.988079,1318000.0,70.01,Yb,II,3.789303,5.5,8.777332000000001,5.5,MC,2.0,12.0
8522,250.2015,4.953930000000001,12560000.0,70.01,Yb,II,2.6555869999999997,3.5,7.6094669999999995,2.5,MC,2.0,6.0
8609,250.5472,4.947096,5333000.0,70.01,Yb,II,3.913943,2.5,8.860989,2.5,MC,2.0,6.0
8708,250.8071,4.9419699999999995,3021000.0,70.01,Yb,II,3.016869,2.5,7.95879,1.5,MC,2.0,4.0
8806,251.2065,4.934113,15130000.0,70.01,Yb,II,2.6555869999999997,3.5,7.58965,4.5,MC,2.0,10.0
8920,251.6378,4.925656,2601000.0,70.01,Yb,II,4.097962,4.5,9.023569,3.5,MC,2.0,8.0
