g,LeveleV
10,0.000000,
8,0.445494,
6,0.487126,
4,0.693326,
2,0.822830,
6,0.978475,
8,1.420847,
6,1.444922,
4,1.628732,
8,1.637072,
6,1.663223,
10,1.934845,
8,2.137768,
4,2.160349,
6,2.178328,
12,2.193112,
6,2.428963,
8,2.477940,
10,2.676919,
6,3.033355,
8,3.097216,
6,3.155662,
6,4.627280,
8,4.883674,
8,5.430800,
10,5.494409,
4,5.722762,
6,5.749582,
2,5.967121,
6,6.050268,
8,6.093748,
10,6.441179,
8,6.472779,
8,6.742170,
6,6.750343,
6,6.885915,
4,6.897975,
8,7.041230,
8,7.117014,
,17.0,

#ignore,test#38.76
