g,LeveleV
4,0.000000,
6,0.039014,
8,0.094654,
10,0.164020,
4,0.318913,
6,0.358940,
8,0.409103,
10,0.465890,
4,0.526722,
6,0.558611,
2,0.709733,
6,0.713271,
4,0.757754,
8,0.801881,
2,0.931452,
4,0.959144,
8,0.971756,
6,0.999085,
10,1.010818,
2,1.184433,
4,1.207953,
6,1.235955,
10,1.485884,
12,1.532403,
4,1.664922,
8,1.743188,
6,1.755976,
10,1.759392,
4,1.772805,
6,1.826705,
8,2.409415,
6,2.419532,
2,2.431769,
4,2.489640,
2,3.124596,
6,3.426998,
4,3.434357,
6,3.469553,
8,3.584264,
6,3.658150,
4,3.691952,
10,3.699672,
4,3.773506,
6,3.787901,
8,3.789174,
12,3.818185,
6,3.863353,
8,3.874417,
10,3.950941,
2,3.965170,
4,3.999322,
6,4.043709,
8,4.079013,
4,4.089461,
6,4.143484,
8,4.275647,
2,4.315894,
10,4.362463,
4,4.452869,
2,4.487803,
2,4.492820,
4,4.519446,
4,4.542595,
6,4.571173,
6,4.608644,
6,4.630352,
8,4.640699,
4,4.671942,
8,4.685064,
8,4.716544,
2,4.719260,
4,4.727951,
6,4.771239,
10,4.791260,
2,4.827247,
4,4.859232,
6,4.914744,
8,4.988944,
2,5.049537,
8,5.065094,
10,5.068257,
4,5.125179,
4,5.141342,
6,5.167267,
10,5.174879,
12,5.258161,
8,5.269838,
2,5.305190,
6,5.314052,
4,5.318121,
6,5.356421,
4,5.586092,
6,5.602356,
4,5.649738,
2,5.696330,
6,5.936597,
8,5.994005,
2,6.519808,
4,6.555888,
4,6.922723,
6,7.013717,
6,7.074786,
8,7.158991,
2,7.540037,
4,7.669898,
4,7.885722,
6,7.918679,
8,7.980650,
10,8.046786,
6,8.167138,
8,8.206846,
4,8.268041,
6,8.290619,
8,8.569379,
10,8.590044,
6,9.156599,
8,9.236426,
4,9.250620,
6,9.341412,
8,9.423921,
12,9.471835,
10,9.496394,
14,9.526785,
10,9.638904,
12,9.705595,
8,9.742412,
10,9.775865,
12,9.819344,
14,9.829504,
8,9.872192,
10,9.957362,
8,10.318145,
10,10.358564,
10,11.280888,
12,11.373988,
,13.13,

#ignore,test#92.15
