element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Pd	1	"244.79058"	"244.79058"	"1100"	"1.11e+07"		"0.0000000"	"5.0633751"	"4d10"	"1S"	"0"	"4d9.(2D<3/2>).5p"	"2[1/2]*"	"1"	1	3		"T7227"	"L9430"	
Pd	1	"247.64127"	"247.64127"	"1700"	"1.18e+07"		"0.0000000"	"5.0050928"	"4d10"	"1S"	"0"	"4d9.(2D<3/2>).5p"	"2[3/2]*"	"1"	1	3		"T7227"	"L9430"	
Pd	1	"276.30899"	"276.30900"	"1900"	"1.69e+07"		"0.0000000"	"4.4858322"	"4d10"	"1S"	"0"	"4d9.(2D<5/2>).5p"	"2[3/2]*"	"1"	1	3		"T7227"	"L9430"	
Pd	1	"324.26983"	"324.26989"	"11000"	"7.7e+07"		"0.8138506"	"4.6362356"	"4d9.(2D<5/2>).5s"	"2[5/2]"	"3"	"4d9.(2D<5/2>).5p"	"2[5/2]*"	"3"	7	7		"T4266"	"L9430"	
Pd	1	"340.45764"	"340.45769"	"24000"	"1.34e+08"		"0.8138506"	"4.4544978"	"4d9.(2D<5/2>).5s"	"2[5/2]"	"3"	"4d9.(2D<5/2>).5p"	"2[7/2]*"	"4"	7	9		"T4266"	"L9430"	
Pd	1	"346.07381"	"346.07382"	"7700"	"3.0e+07"		"0.8138506"	"4.3954187"	"4d9.(2D<5/2>).5s"	"2[5/2]"	"3"	"4d9.(2D<5/2>).5p"	"2[7/2]*"	"3"	7	7		"T4266"	"L9430"	
Pd	1	"351.69438"	"351.69435"	"12000"	"1.03e+08"		"0.9615006"	"4.4858322"	"4d9.(2D<5/2>).5s"	"2[5/2]"	"2"	"4d9.(2D<5/2>).5p"	"2[3/2]*"	"1"	5	3		"T4266"	"L9430"	
Pd	1	"360.95457"	"360.95456"	"20000"	"8.2e+07"		"0.9615006"	"4.3954187"	"4d9.(2D<5/2>).5s"	"2[5/2]"	"2"	"4d9.(2D<5/2>).5p"	"2[7/2]*"	"3"	5	7		"T4266"	"L9430"	
