g,LeveleV
1,0.00000,
3,0.84656,
5,1.36159,
5,2.79361,
1,4.60936,
5,9.68118,
3,12.28026,
5,12.34164,
7,12.69437,
1,14.21578,
5,14.25979,
3,14.31745,
5,15.27324,
5,16.23090,
7,16.58127,
3,16.82180,
3,17.77834,
5,17.84480,
3,18.21167,
1,18.47972,
3,18.60829,
7,18.82973,
5,18.86953,
1,18.97429,
3,19.11018,
5,19.33149,
5,19.94125,
7,19.98848,
3,20.00882,
3,21.10943,
5,27.50961,
5,27.69956,
7,27.73043,
3,27.76440,
1,28.08676,
3,28.12321,
5,28.98069,
7,29.06376,
5,29.20262,
3,29.22803,
1,29.30491,
7,29.39355,
3,29.51555,
5,29.59069,
3,29.73550,
5,32.19498,
5,32.26602,
7,32.31958,
3,32.34475,
1,32.49316,
3,32.51114,
5,33.68006,
7,33.72916,
3,33.77826,
5,33.78693,
1,33.79351,
7,33.86120,
3,33.94390,
5,33.99969,
3,34.04123,
,40.357,

#ignore,test#3.88
