g,LeveleV
18,0.0000000,
16,0.1026978,
16,0.5382283,
14,0.5896283,
12,0.9254063,
14,0.9280362,
10,1.1694320,
12,1.2238515,
18,1.3135130,
8,1.3581209,
16,1.4127890,
10,1.4631440,
16,1.5295080,
14,1.5714618,
12,1.653735,
20,1.662457,
16,1.687513,
10,1.751516,
12,1.7788267,
14,1.788084,
18,1.840658,
18,1.846752,
16,1.853829,
14,1.925488,
14,1.945559,
14,1.9616989,
6,1.970093,
10,1.981177,
10,1.9856558,
20,1.998303,
16,2.016033,
8,2.035688,
12,2.058382,
4,2.077841,
16,2.092345,
22,2.093018,
12,2.108612,
18,2.112263,
22,2.158142,
18,2.180823,
14,2.181671,
20,2.182946,
6,2.204437,
20,2.205533,
8,2.220904,
12,2.2467772,
14,2.258957,
16,2.260846,
12,2.293037,
18,2.299803,
16,2.315831,
10,2.323267,
12,2.339149,
10,2.350191,
14,2.353001,
12,2.378479,
18,2.386920,
16,2.411660,
10,2.413629,
14,2.416719,
20,2.426588,
12,2.470712,
14,2.474309,
16,2.500321,
16,2.537673,
12,2.543832,
18,2.566546,
14,2.572477,
18,2.578020,
12,2.580999,
18,2.589338,
14,2.590820,
20,2.601885,
16,2.613100,
14,2.620378,
12,2.625718,
16,2.637401,
16,2.645618,
14,2.648062,
20,2.661318,
18,2.681472,
20,2.703713,
10,2.704482,
22,2.731617,
14,2.737981,
14,2.742074,
14,2.749057,
16,2.785565,
10,2.808669,
16,2.811037,
16,2.833620,
14,2.835667,
18,2.840236,
18,2.850503,
16,2.876771,
14,2.889211,
12,2.890047,
14,2.898181,
14,2.911135,
10,2.913034,
12,2.921264,
14,2.922946,
20,2.939316,
18,2.946584,
16,2.955814,
8,2.972739,
14,2.988570,
18,3.014811,
14,3.038456,
16,3.060628,
14,3.073118,
16,3.075635,
14,3.077078,
14,3.095552,
12,3.104163,
18,3.105989,
12,3.110385,
16,3.1234148,
10,3.126186,
8,3.135869,
18,3.1421845,
14,3.157701,
12,3.180058,
14,3.192169,
22,3.193373,
14,3.195427,
18,3.2010780,
16,3.202931,
6,3.215368,
12,3.229523,
20,3.258264,
12,3.274103,
8,3.291787,
16,3.302220,
14,3.329437,
14,3.371509,
20,3.373599,
16,3.374469,
18,3.376423,
16,3.4015228,
12,3.404902,
10,3.406699,
6,3.408903,
14,3.409929,
16,3.412004,
14,3.445828,
16,3.4573729,
12,3.470351,
20,3.472285,
14,3.474000,
4,3.498204,
18,3.5028458,
20,3.5096012,
14,3.528109,
14,3.539838,
8,3.552008,
14,3.568822,
16,3.5813323,
12,3.584171,
18,3.597331,
16,3.609067,
18,3.6372120,
22,3.642276,
16,3.6496745,
20,3.680068,
12,3.680488,
18,3.690481,
14,3.690923,
14,3.704340,
16,3.733526,
14,3.755154,
14,3.7643847,
16,3.7690089,
12,3.788167,
18,3.791507,
14,3.798696,
12,3.808574,
16,3.812145,
10,3.822575,
20,3.830422,
14,3.840283,
14,3.866212,
16,3.881508,
12,3.882362,
12,3.909111,
20,3.910051,
10,3.926261,
12,3.930505,
14,3.932171,
16,3.945964,
10,3.950991,
18,3.9525735,
14,3.964872,
14,3.994582,
18,4.002438,
12,4.015414,
14,4.040830,
18,4.0435491,
10,4.051714,
16,4.055519,
12,4.079553,
14,4.080927,
10,4.081495,
12,4.091629,
20,4.095889,
10,4.103545,
12,4.129506,
14,4.131056,
16,4.149180,
12,4.154374,
18,4.157108,
16,4.162933,
14,4.167953,
12,4.175525,
10,4.178408,
14,4.192854,
16,4.209287,
14,4.229122,
12,4.242303,
14,4.247168,
10,4.252457,
20,4.253603,
18,4.264668,
16,4.267935,
18,4.279822,
12,4.280438,
12,4.301204,
16,4.301308,
10,4.303768,
8,4.305996,
14,4.309585,
10,4.322697,
12,4.325118,
12,4.339525,
16,4.365215,
14,4.368035,
18,4.372502,
12,4.372726,
10,4.375990,
16,4.384714,
8,4.387533,
14,4.393324,
18,4.400934,
16,4.409608,
12,4.421007,
12,4.424480,
16,4.427112,
10,4.443814,
10,4.463586,
14,4.463921,
12,4.470502,
18,4.470734,
14,4.484998,
16,4.489739,
10,4.495759,
12,4.496240,
14,4.498470,
10,4.505593,
12,4.506912,
16,4.510277,
14,4.511417,
10,4.521250,
18,4.528262,
8,4.543273,
8,4.550158,
16,4.552655,
10,4.563292,
10,4.569973,
14,4.573120,
12,4.583780,
8,4.591948,
14,4.594971,
10,4.595668,
12,4.596873,
14,4.606103,
12,4.610639,
16,4.610726,
8,4.612208,
12,4.632544,
14,4.634889,
12,4.651562,
10,4.652865,
16,4.664670,
12,4.666511,
14,4.670646,
4,4.674621,
8,4.682243,
12,4.686070,
16,4.688749,
8,4.691495,
14,4.696342,
10,4.698387,
14,4.699709,
16,4.704232,
10,4.706244,
12,4.721073,
14,4.725126,
14,4.727539,
12,4.730741,
6,4.731558,
10,4.738043,
8,4.743051,
18,4.744452,
12,4.747376,
14,4.748277,
8,4.751346,
18,4.761291,
16,4.764385,
10,4.768141,
12,4.772777,
12,4.780758,
8,4.783695,
4,4.785763,
10,4.786317,
8,4.790234,
16,4.792817,
6,4.801066,
10,4.802631,
14,4.805490,
4,4.807387,
16,4.811085,
8,4.812855,
14,4.827906,
10,4.831984,
14,4.838098,
10,4.841666,
8,4.845456,
12,4.849993,
8,4.861329,
12,4.862152,
14,4.864055,
14,4.871805,
10,4.872759,
8,4.873648,
10,4.877107,
6,4.882128,
12,4.886988,
8,4.897341,
10,4.899532,
12,4.903465,
8,4.910679,
10,4.921129,
10,4.926525,
12,4.933474,
14,4.936427,
10,4.939296,
12,4.941378,
14,4.946563,
14,4.952455,
6,4.954089,
12,4.957549,
8,4.963835,
8,4.966850,
10,4.970710,
6,4.976421,
12,4.977516,
20,4.978962,
12,4.983423,
6,4.985390,
12,4.987121,
6,4.992211,
10,4.998434,
10,5.001984,
4,5.015773,
18,5.015871,
8,5.018604,
16,5.023443,
4,5.024595,
10,5.026443,
16,5.034268,
16,5.037034,
12,5.038170,
8,5.045510,
20,5.059448,
12,5.063717,
12,5.076585,
10,5.080520,
14,5.083857,
14,5.092108,
16,5.097128,
6,5.116364,
6,5.117349,
12,5.121201,
10,5.122713,
8,5.124941,
8,5.139813,
10,5.141921,
14,5.151123,
10,5.151190,
18,5.155747,
10,5.157031,
6,5.162532,
8,5.168819,
8,5.170437,
10,5.176038,
8,5.183640,
14,5.192270,
8,5.196513,
6,5.214836,
12,5.215726,
12,5.217700,
