,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
25950,315.7527,3.9255269999999998,207100.0,37.0,Rb,I,0.0,0.5,3.9254870000000004,1.5,WA,1.0,4.0
27568,322.7976,3.8398559999999997,329600.0,37.0,Rb,I,0.0,0.5,3.839818,1.5,WA,1.0,4.0
30509,334.8692,3.701439,583500.0,37.0,Rb,I,0.0,0.5,3.701402,1.5,WA,1.0,4.0
30563,335.0809,3.699101,323300.0,37.0,Rb,I,0.0,0.5,3.699064,0.5,WA,1.0,2.0
36244,358.7046,3.455492,1226000.0,37.0,Rb,I,0.0,0.5,3.455457,1.5,WA,1.0,4.0
36361,359.1568,3.4511410000000002,726600.0,37.0,Rb,I,0.0,0.5,3.451106,0.5,WA,1.0,2.0
50494,420.1788,2.9499470000000003,3664000.0,37.0,Rb,I,0.0,0.5,2.949918,1.5,WA,1.0,4.0
50769,421.5519,2.940338,2456000.0,37.0,Rb,I,0.0,0.5,2.940309,0.5,WA,1.0,2.0
64416,516.9648,2.397666,264200.0,37.0,Rb,I,1.559592,0.5,3.957235,0.5,GHR,1.0,2.0
65108,523.3956,2.368207,462600.0,37.0,Rb,I,1.589051,1.5,3.957235,0.5,GHR,1.0,2.0
66092,532.2369,2.328868,408000.0,37.0,Rb,I,1.559592,0.5,3.888437,0.5,GHR,1.0,2.0
66530,536.2593,2.3114,1390000.0,37.0,Rb,I,1.559592,0.5,3.870969,1.5,GHR,1.0,4.0
66818,539.0558,2.299409,707300.0,37.0,Rb,I,1.589051,1.5,3.888437,0.5,GHR,1.0,2.0
67230,543.1525,2.282066,1659000.0,37.0,Rb,I,1.589051,1.5,3.8710940000000003,2.5,GHR,1.0,6.0
67232,543.1823,2.2819409999999998,282400.0,37.0,Rb,I,1.589051,1.5,3.870969,1.5,GHR,1.0,4.0
68693,557.8777,2.2218310000000003,657300.0,37.0,Rb,I,1.559592,0.5,3.7814010000000002,0.5,GHR,1.0,2.0
69370,564.7761,2.1946939999999997,2037000.0,37.0,Rb,I,1.559592,0.5,3.754264,1.5,GHR,1.0,4.0
69426,565.374,2.192373,1130000.0,37.0,Rb,I,1.589051,1.5,3.7814010000000002,0.5,GHR,1.0,2.0
70080,572.4107,2.165422,2457000.0,37.0,Rb,I,1.589051,1.5,3.754451,2.5,GHR,1.0,6.0
70088,572.4602,2.165235,396600.0,37.0,Rb,I,1.589051,1.5,3.754264,1.5,GHR,1.0,4.0
72999,607.0746,2.041777,1254000.0,37.0,Rb,I,1.559592,0.5,3.601349,0.5,GHR,1.0,2.0
73633,615.9619,2.012318,2192000.0,37.0,Rb,I,1.589051,1.5,3.601349,0.5,GHR,1.0,2.0
73914,620.6305,1.997181,2595000.0,37.0,Rb,I,1.559592,0.5,3.556753,1.5,GHR,1.0,4.0
74464,629.8324,1.968002,3157000.0,37.0,Rb,I,1.589051,1.5,3.557033,2.5,GHR,1.0,6.0
74474,629.9221,1.9677220000000002,531200.0,37.0,Rb,I,1.589051,1.5,3.556753,1.5,GHR,1.0,4.0
80430,727.9989,1.7026299999999999,2640000.0,37.0,Rb,I,1.559592,0.5,3.262205,0.5,GHR,1.0,2.0
81109,740.8166,1.673171,4400000.0,37.0,Rb,I,1.589051,1.5,3.262205,0.5,GHR,1.0,2.0
82186,761.8924,1.626887,2438000.0,37.0,Rb,I,1.559592,0.5,3.1864630000000003,1.5,GHR,1.0,4.0
82962,775.7647,1.597795,2706000.0,37.0,Rb,I,1.589051,1.5,3.18683,2.5,GHR,1.0,6.0
82972,775.9429,1.597428,478800.0,37.0,Rb,I,1.589051,1.5,3.1864630000000003,1.5,GHR,1.0,4.0
83148,780.0259,1.589067,37550000.0,37.0,Rb,I,0.0,0.5,1.589051,1.5,WA,1.0,4.0
83827,794.7597,1.5596079999999999,35920000.0,37.0,Rb,I,0.0,0.5,1.559592,0.5,WA,1.0,2.0
