element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ac	2	"458.5831"	"0.0009"	"458.5823"	"0.0005"	"24h"	"2.6e+07"	E	"4.4813216"	"7.184205"	"6d.7p"	"z 3D*"	"3"	"5f.(2F*<7/2>).7p<1/2>"	"e 3D"	"3"	7	7		"u42"	"L7344"	
Ac	2	"460.5451"	"0.0009"	"460.5456"	"0.0004"	"7800"	"2.6e+07"	D+	"0.5876395"	"3.2790013"	"6d.7s"	"a 3D"	"1"	"6d.7p"	"y 3F*"	"2"	3	5		"u42"	"L7344"	
Ac	1	"461.1590"	"0.0006"	"461.1597"	"0.0004"	"57"	"1.4e+07"	D+	"1.4974888"	"4.1852666"	"6d2.(3F).7s"	"a 4F"	"9/2"	"6d2.(3F).7p"	"2F*"	"7/2"	10	8		"u42"	"L7344"	
Ac	1	"461.3930"	"0.0006"	"461.3929"	"0.0004"	"2800"	"1.1e+07"	E	"0.2766623"	"2.9630819"	"6d.7s2"	"a 2D"	"5/2"	"6d2.(3F).7p"	"4G*"	"5/2"	6	6		"u42"	"L7344"	
Ac	2	"468.4911"	"0.0009"	"468.4913"	"0.0005"	"50h"	"3.5e+07"	D+	"4.1292863"	"6.775002"	"6d.7p"	"z 3D*"	"2"	"5f.(2F*<5/2>).7p<1/2>"	"e 3G"	"3"	5	7		"u42"	"L7344"	
Ac	1	"469.0520"	"0.0006"	"469.0529"	"0.0004"	"440"	"4.1e+07"	D+	"1.3521750"	"3.994724"	"6d2.(3F).7s"	"a 4F"	"7/2"	"6d2.(3F).7p"	"4D*"	"7/2"	8	8		"u42"	"L7344"	
Ac	1	"470.5780"	"0.0006"	"470.5782"	"0.0007"	"1300c"	"5.e+06"	E	"0.2766623"	"2.910646"	"6d.7s2"	"a 2D"	"5/2"	"6d2.(3F).7p"	"4G*"	"7/2"	6	8		"u42"	"L7344"	
Ac	1	"471.6580"	"0.0006"	"471.6581"	"0.0004"	"4300"	"2.8e+07"	D+	"0.0000000"	"2.6279530"	"6d.7s2"	"a 2D"	"3/2"	"6d.7s.(1D).7p"	"2F*"	"5/2"	4	6		"u42"	"L7344"	
Ac	2	"472.0159"	"0.0009"	"472.0164"	"0.0004"	"7700"	"2.4e+07"	D+	"0.6530431"	"3.2790013"	"6d.7s"	"a 3D"	"2"	"6d.7p"	"y 3F*"	"2"	5	5		"u42"	"L7344"	
Ac	2	"474.0510"	"0.0009"	"474.0523"	"0.0005"	"1200"	"6.4e+07"	D+	"2.5848476"	"5.1995281"	"6d2"	"a 1G"	"4"	"6d.7p"	"y 1F*"	"3"	9	7		"T9107"	"L7344"	
Ac	2	"480.7831"	"0.0009"	"480.7842"	"0.0003"	"660"	"6.e+06"	E	"1.1267089"	"3.7047793"	"6d.7s"	"a 1D"	"2"	"5f.7s"	"z 1F*"	"3"	5	7		"u42"	"L7344"	
Ac	1	"480.8810"	"0.0006"	"480.8816"	"0.0005"	"170"	"3.1e+07"	D+	"1.4974888"	"4.075037"	"6d2.(3F).7s"	"a 4F"	"9/2"	"6d2.(3F).7p"	"4F*"	"9/2"	10	10		"u42"	"L7344"	
Ac	2	"481.2221"	"0.0009"	"481.2219"	"0.0005"	"5800"	"3.3e+07"	D+	"0.9207678"	"3.496493"	"6d.7s"	"a 3D"	"3"	"7s.7p"	"z 3P*"	"2"	7	5		"u42"	"L7344"	
Ac	1	"486.8870"	"0.0020"	"486.8853"	"0.0007"	"240"	"1.0e+08"	D+	"1.2229291"	"3.768694"	"6d2.(3F).7s"	"a 4F"	"5/2"	"6d2.(3F).7p"	"4D*"	"3/2"	6	4		"u42"	"L7344"	
Ac	2	"494.5180"	"0.0009"	"494.5182"	"0.0004"	"1700"	"5.e+07"	E	"2.0775849"	"4.5840571"	"6d2"	"a 3F"	"4"	"6d.7p"	"3F*"	"3"	9	7		"u42"	"L7344"	
Ac	2	"496.0870"	"0.0009"	"496.0869"	"0.0005"	"1500"	"4.8e+07"	D+	"1.6411072"	"4.139654"	"6d2"	"a 3F"	"2"	"6d.7p"	"z 3D*"	"1"	5	3		"u42"	"L7344"	
Ac	3	"519.3211"	"0.0006"	"519.3211"	"0.0006"	"180h"	"8.79e+05"	B+	"0.5212214"	"2.907985"	"6p6.6d"	"2D"	"5/2"	"6p6.5f"	"2F*"	"5/2"	2	2		"T9249,T8113"	"L7344"	
Ac	2	"521.5399"	"0.0009"	"521.5399"	"0.0004"	"270"	"1.2e+07"	E	"2.3808643"	"4.7574742"	"6d2"	"a 3P"	"2"	"6d.7p"	"y 3P*"	"2"	5	5		"u42"	"L7344"	
Ac	2	"523.0429"	"0.0009"	"523.0421"	"0.0005"	"430cl"	"3.7e+06"	E	"1.1267089"	"3.496493"	"6d.7s"	"a 1D"	"2"	"7s.7p"	"z 3P*"	"2"	5	5		"u42"	"L7344"	
Ac	1	"525.8240"	"0.0006"	"525.8248"	"0.0004"	"4700c"	"1.0e+07"	E	"0.0000000"	"2.3572434"	"6d.7s2"	"a 2D"	"3/2"	"6d.7s.(1D).7p"	"2D*"	"3/2"	4	4		"u42"	"L7344"	
Ac	1	"527.1560"	"0.0006"	"527.1560"	"0.0005"	"2100"	"1.6e+07"	D+	"0.2766623"	"2.6279530"	"6d.7s2"	"a 2D"	"5/2"	"6d.7s.(1D).7p"	"2F*"	"5/2"	6	6		"u42"	"L7344"	
Ac	1	"534.4740"	"0.0006"	"534.4738"	"0.0004"	"880"	"3.3e+07"	D+	"1.2229291"	"3.5420273"	"6d2.(3F).7s"	"a 4F"	"5/2"	"6d2.(3F).7p"	"4F*"	"7/2"	6	8		"u42"	"L7344"	
Ac	2	"544.6379"	"0.0009"	"544.6367"	"0.0005"	"3700"	"6.e+07"	E	"1.8534617"	"4.1292863"	"6d2"	"a 3F"	"3"	"6d.7p"	"z 3D*"	"2"	7	5		"T9107"	"L7344"	
Ac	2	"547.1709"	"0.0009"	"547.1701"	"0.0007"	"92"	"1.6e+06"	E	"2.5848476"	"4.850135"	"6d2"	"a 1G"	"4"	"6d.7p"	"z 3F*"	"4"	9	9		"u42"	"L7344"	
Ac	1	"556.9260"	"0.0006"	"556.9264"	"0.0004"	"3200c"	"3.1e+06"	C+	"0.0000000"	"2.2256043"	"6d.7s2"	"a 2D"	"3/2"	"6d.7s.(1D).7p"	"2D*"	"5/2"	4	6		"T10105"	"L7344"	
Ac	2	"560.3769"	"0.0009"	"560.3764"	"0.0006"	"170"	"1.2e+07"	D+	"2.357595"	"4.5694975"	"6d2"	"a 3P"	"1"	"6d.7p"	"y 3P*"	"1"	3	3		"u42"	"L7344"	
