element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
C	2	""	""	"798.761"	"0.010"	""	"1.44e+05"	B	"20.922123"	"22.473902"	"2p3"	"2P*"	"3/2"	"2s2.6s"	"2S"	"1/2"	4	2		"T5109LS"	""	
C	1	"798.7889"	"0.0014"	"798.7887"	"0.0008"	"9800"	"3.0e+05"	D	"9.17184612"	"10.7235720"	"2s2.2p.3p"	"1S"	"0"	"2s2.2p.5d"	"1P*"	"1"	1	3		"T5520"	"L17684"	
C	1	"801.498"	"0.004"	"801.50251"	"0.00003"	"15000"	"5.e+05"	D	"8.848124381"	"10.39459625"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4d"	"3D*"	"2"	3	5		"T6070n"	"L9405c184"	
C	1	"801.8564"	"0.0014"	"801.85755"	"0.00005"	"6000"	"2.6e+05"	D	"8.84658790"	"10.39237505"	"2s2.2p.3p"	"3P"	"0"	"2s2.2p.4d"	"3D*"	"1"	1	3		"T6070n"	"L17684"	
C	3	""	""	"802.115"	"0.010"	""	"5.01e+07"	B	"42.980156"	"44.525447"	"1s2.2s.5d"	"1D"	"2"	"1s2.2s.6f"	"1F*"	"3"	5	7		"T5633"	""	
C	1	"802.126"	"0.004"	"802.124811"	"0.000020"	"16000"	"3.2e+05"	D	"8.850662829"	"10.39593494"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"3"	5	7		"T6070n"	"L9405c184"	
C	1	"802.67"	"0.03"	"802.65537"	"0.00005"	"9200w"	"8.e+04"	D	"8.848124381"	"10.39237505"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4d"	"3D*"	"1"	3	3		"T6070n"	"L2138"	
C	1	"802.83"	"0.03"	"802.82030"	"0.00003"	"2300d"	"2.3e+03"	D	"8.850662829"	"10.39459625"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"2"	5	5		"T6070n"	"L2138"	
C	2	""	""	"802.885"	"0.010"	""	"1.71e+06"	B	"23.114046"	"24.657855"	"2s.2p.(3P*).3p"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	2	2		"T5109LS"	""	
C	2	""	""	"803.773"	"0.010"	""	"4.26e+06"	B	"23.114046"	"24.656149"	"2s.2p.(3P*).3p"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	2	4		"T5109LS"	""	
