g,LeveleV
9,0.00000000,
5,0.00784408,
5,0.06332595,
7,0.31331991,
5,0.39445602,
9,0.39529895,
7,0.50288183,
11,0.55664454,
5,0.57980369,
7,0.59845018,
7,0.62742747,
1,0.63108656,
3,0.68487395,
5,0.77964007,
9,0.78244044,
9,0.81058603,
5,0.88972383,
7,0.92995653,
3,0.97647778,
3,0.98208972,
9,1.00944826,
13,1.04603306,
9,1.11344722,
7,1.23408676,
5,1.26225410,
5,1.29442444,
9,1.30715285,
7,1.33173288,
3,1.37909844,
1,1.39266674,
11,1.39814588,
1,1.48299131,
5,1.63760979,
9,1.87817703,
7,1.91597884,
5,1.98841410,
11,2.21775610,
5,2.33882169,
1,2.35487087,
11,2.35692839,
3,2.56783037,
13,2.57526288,
7,2.58389127,
9,2.70085558,
9,3.22013907,
5,3.50038418,
13,3.51494741,
1,3.63267678,
3,3.76947359,
5,4.07502267,
7,4.16120115,
5,4.33896193,
5,4.62215946,
7,4.76491622,
9,4.78338483,
3,4.87020651,
1,5.2395366,
7,5.24615036,
9,5.41831599,
5,5.42545225,
5,5.46625027,
7,5.51295234,
3,5.5300798,
3,5.5872202,
9,5.8596299,
11,5.8795712,
7,5.8857134,
5,5.9115629,
5,6.1751495,
7,6.1968133,
3,6.3222729,
1,6.3432337,
1,6.4156082,
9,6.5776680,
5,6.5899548,
3,6.6876172,
5,6.8686093,
7,6.8876161,
3,8.5550337,
5,9.2547100,
7,9.2720727,
7,9.7113983,
5,9.7120207,
9,9.7225011,
9,9.7860182,
7,9.8050225,
9,9.8356119,
3,9.8547786,
7,9.8748901,
5,9.9083187,
11,9.9357490,
3,10.0159705,
1,10.0311028,
3,10.1302988,
9,10.2099276,
7,10.2692454,
11,10.2935661,
5,10.3201645,
3,10.3351566,
9,10.3592406,
7,10.3777390,
13,10.4100729,
11,10.4443074,
7,10.4610626,
5,10.4806992,
5,10.5390871,
7,10.5509375,
3,10.5650977,
5,10.5970137,
3,10.6472236,
7,10.6733496,
9,10.6825232,
5,10.7264049,
5,10.7501293,
11,10.7784386,
7,10.8393669,
3,10.8545872,
11,10.8694008,
1,10.9494934,
13,10.9585542,
3,10.9669702,
7,10.9798720,
9,10.9830832,
3,11.0000132,
3,11.0296194,
9,11.0355347,
7,11.0671383,
5,11.0734305,
7,11.0738359,
7,11.1241772,
5,11.1445565,
9,11.1598202,
11,11.1690620,
5,11.1741602,
5,11.1980978,
7,11.2914108,
9,11.3191225,
15,11.3552664,
5,11.3969065,
11,11.4192633,
9,11.4394231,
3,11.4397157,
5,11.4705915,
11,11.4898004,
7,11.5067106,
13,11.5361135,
3,11.5923329,
7,11.6163436,
9,11.6307494,
13,11.6566918,
9,11.6701949,
11,11.6724353,
5,11.7224282,
9,11.7360888,
5,11.7557589,
7,11.7981367,
9,11.8189214,
9,11.8256054,
7,11.8460430,
3,11.8836796,
11,11.9417426,
5,11.9514357,
5,11.9787333,
3,12.0056032,
5,12.0695790,
9,12.3311894,
9,12.3939688,
7,12.3994935,
5,12.4172320,
11,12.4747991,
7,12.5122634,
5,12.5636536,
3,12.5943360,
11,12.6777190,
5,13.2568964,
,18.32,

#ignore,test#108.55
