,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
456,203.3008,6.096659,28340000.0,41.01,Nb,II,0.43921400000000005,4.0,6.535812,3.0,CB',2.0,7.0
1621,212.5218,5.832167,43050000.0,41.01,Nb,II,0.375619,3.0,6.2077279999999995,3.0,CB',2.0,7.0
1640,212.6546,5.828526,21590000.0,41.01,Nb,II,0.43921400000000005,4.0,6.267681,4.0,CB',2.0,9.0
1711,213.118,5.815853,57230000.0,41.01,Nb,II,0.325963,2.0,6.141758,2.0,CB',2.0,5.0
4146,229.5683,5.399144000000001,35230000.0,41.01,Nb,II,0.151865,4.0,5.550955,3.0,CB',2.0,7.0
4253,230.2089,5.3841209999999995,38080000.0,41.01,Nb,II,0.099358,3.0,5.483426000000001,2.0,CB',2.0,5.0
5629,237.6402,5.215769,22270000.0,41.01,Nb,II,0.099358,3.0,5.315075,4.0,CB',2.0,9.0
5849,238.7102,5.1923900000000005,66530000.0,41.01,Nb,II,1.343474,2.0,6.535812,3.0,CB',2.0,7.0
5856,238.7523,5.191475,106900000.0,41.01,Nb,II,0.979556,3.0,6.170979,2.0,CB',2.0,5.0
5873,238.8271,5.189849,23580000.0,41.01,Nb,II,0.979556,3.0,6.169353,3.0,CB',2.0,7.0
6061,239.8488,5.167743,149600000.0,41.01,Nb,II,1.270471,3.0,6.438162,2.0,CB',2.0,5.0
6229,240.5344,5.153015,92130000.0,41.01,Nb,II,1.320853,1.0,6.473816,1.0,CB',2.0,3.0
6246,240.5848,5.151935,56540000.0,41.01,Nb,II,1.343474,2.0,6.495357,2.0,CB',2.0,5.0
6384,241.2464,5.137807,100900000.0,41.01,Nb,II,1.031598,4.0,6.169353,3.0,CB',2.0,7.0
6488,241.6995,5.128177,98420000.0,41.01,Nb,II,1.353724,5.0,6.4818489999999995,4.0,CB',2.0,9.0
6533,241.8692,5.12458,120700000.0,41.01,Nb,II,1.314763,4.0,6.439292,3.0,CB',2.0,7.0
6908,243.3795,5.092781,75200000.0,41.01,Nb,II,1.179049,4.0,6.271779,3.0,CB',2.0,7.0
6961,243.5959,5.0882559999999994,29940000.0,41.01,Nb,II,1.216602,5.0,6.304807,4.0,CB',2.0,9.0
6968,243.633,5.0874809999999995,32530000.0,41.0,Nb,I,0.26707600000000004,3.5,5.354506,2.5,CB,1.0,6.0
6999,243.7415,5.085217,87680000.0,41.01,Nb,II,0.9305979999999999,2.0,6.015764,1.0,CB',2.0,3.0
7103,244.215,5.075359,54870000.0,41.01,Nb,II,1.270471,3.0,6.345779,2.0,CB',2.0,5.0
7115,244.2682,5.074254,24770000.0,41.01,Nb,II,2.0109049999999997,4.0,7.085108,4.0,CB',2.0,9.0
