,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
110,200.8623,6.170662,8453000.0,56.01,Ba,II,2.512114,0.5,8.682713,0.5,NBS,2.0,2.0
693,205.2754,6.038022,19540000.0,56.01,Ba,II,2.721753,1.5,8.759715,2.5,NBS,2.0,6.0
694,205.2754,6.038022,1910000.0,56.01,Ba,II,2.721753,1.5,8.759715,2.5,NBS,2.0,6.0
977,207.9307,5.9609239999999994,10160000.0,56.01,Ba,II,2.721753,1.5,8.682618,0.5,NBS,2.0,2.0
2048,215.3927,5.754442,53130000.0,56.01,Ba,II,2.512114,0.5,8.266498,1.5,NBS,2.0,4.0
2707,220.0897,5.631648,19840000.0,56.01,Ba,II,2.512114,0.5,8.143705,0.5,NBS,2.0,2.0
2893,221.4769,5.5963769999999995,632600.0,56.01,Ba,II,0.60428,1.5,6.200601,1.5,WA,2.0,4.0
3184,223.2796,5.5511989999999996,29380000.0,56.01,Ba,II,2.721753,1.5,8.272896000000001,2.5,NBS,2.0,6.0
3213,223.5373,5.5448,4396000.0,56.01,Ba,II,2.721753,1.5,8.266498,1.5,NBS,2.0,4.0
3332,224.5677,5.519361,1738000.0,56.01,Ba,II,0.60428,1.5,6.123586,0.5,WA,2.0,2.0
3462,225.4785,5.497068,4223000.0,56.01,Ba,II,0.703588,2.5,6.200601,1.5,WA,2.0,4.0
3984,228.6003,5.422006,13330000.0,56.01,Ba,II,2.721753,1.5,8.143705,0.5,NBS,2.0,2.0
5064,234.7594,5.279767,188100000.0,56.01,Ba,II,0.703588,2.5,5.983303,2.5,WA,2.0,6.0
6737,242.7414,5.106167,787900.0,56.0,Ba,I,0.0,0.0,5.106116,1.0,NBS,1.0,3.0
6875,243.2518,5.095454,943300.0,56.0,Ba,I,0.0,0.0,5.095403,1.0,NBS,1.0,3.0
7151,244.462,5.070231,575900.0,56.0,Ba,I,0.0,0.0,5.070180000000001,1.0,NBS,1.0,3.0
7794,247.2744,5.012568,562800.0,56.0,Ba,I,0.0,0.0,5.012517,1.0,NBS,1.0,3.0
8477,250.0363,4.957203,1516000.0,56.0,Ba,I,0.0,0.0,4.957154,1.0,NBS,1.0,3.0
9304,252.8404,4.902229,71800000.0,56.01,Ba,II,2.512114,0.5,7.414292999999999,1.5,NBS,2.0,4.0
9704,254.2992,4.874109,4037000.0,56.0,Ba,I,0.0,0.0,4.874061,1.0,NBS,1.0,3.0
11252,259.6607,4.773475,11690000.0,56.0,Ba,I,0.0,0.0,4.773428,1.0,NBS,1.0,3.0
12290,263.4778,4.704325,76600000.0,56.01,Ba,II,2.721753,1.5,7.426031,2.5,NBS,2.0,6.0
12465,264.1368,4.6925870000000005,11700000.0,56.01,Ba,II,2.721753,1.5,7.414292999999999,1.5,NBS,2.0,4.0
12589,264.6446,4.683585,1126000.0,56.0,Ba,I,0.0,0.0,4.6835379999999995,1.0,NBS,1.0,3.0
12611,264.7274,4.682119,19830000.0,56.01,Ba,II,2.512114,0.5,7.194185000000001,0.5,NBS,2.0,2.0
14104,270.2633,4.586219,2473000.0,56.0,Ba,I,0.0,0.0,4.5861730000000005,1.0,NBS,1.0,3.0
15078,273.9244,4.524926,915100.0,56.0,Ba,I,0.0,0.0,4.5248800000000005,1.0,NBS,1.0,3.0
16028,277.1369,4.472477,40500000.0,56.01,Ba,II,2.721753,1.5,7.194185000000001,0.5,NBS,2.0,2.0
16469,278.5274,4.45015,2799000.0,56.0,Ba,I,0.0,0.0,4.450105000000001,1.0,NBS,1.0,3.0
23861,307.158,4.0353639999999995,40930000.0,56.0,Ba,I,0.0,0.0,4.035323,1.0,NBS,1.0,3.0
34213,350.1103,3.540312,29400000.0,56.0,Ba,I,0.0,0.0,3.5402769999999997,1.0,NBS,1.0,3.0
41876,381.6698,3.247578,230300.0,56.01,Ba,II,5.697011,1.5,8.944557000000001,2.5,NBS,2.0,6.0
42530,384.2802,3.225518,214500.0,56.01,Ba,II,5.722477,2.5,8.947963,3.5,NBS,2.0,8.0
43648,388.9322,3.1869389999999997,1503000.0,56.0,Ba,I,0.0,0.0,3.186907,1.0,NBS,1.0,3.0
43722,389.1776,3.18493,209700000.0,56.01,Ba,II,2.512114,0.5,5.697011,1.5,NBS,2.0,4.0
43745,389.2657,3.184209,27190000.0,56.0,Ba,I,1.412847,2.0,4.597024,2.0,CB,1.0,5.0
44158,390.9906,3.1701610000000002,49040000.0,56.0,Ba,I,1.1200709999999998,1.0,4.290201000000001,2.0,NBS,1.0,5.0
44830,393.5713,3.149375,46640000.0,56.0,Ba,I,1.142579,2.0,4.2919220000000005,3.0,NBS,1.0,7.0
44892,393.7865,3.147654,10820000.0,56.0,Ba,I,1.142579,2.0,4.290201000000001,2.0,NBS,1.0,5.0
46183,399.3397,3.103883,55840000.0,56.0,Ba,I,1.189821,3.0,4.293673,4.0,NBS,1.0,9.0
46239,399.5652,3.102132,8823000.0,56.0,Ba,I,1.189821,3.0,4.2919220000000005,3.0,NBS,1.0,7.0
46815,402.2954,3.081079,528100.0,56.01,Ba,II,5.983303,2.5,9.064351,1.5,NBS,2.0,4.0
