,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
10151,255.6859,4.847677,49580000.0,67.0,Ho,I,0.0,7.5,4.847628,7.5,MC,1.0,16.0
12435,264.0121,4.694804,36180000.0,67.0,Ho,I,0.0,7.5,4.694757,7.5,MC,1.0,16.0
30383,334.3609,3.707067,173200000.0,67.01,Ho,II,0.0,8.0,3.7070300000000005,0.0,MC',2.0,1.0
31795,339.8953,3.646707,1079000000.0,67.01,Ho,II,0.0,8.0,3.64667,0.0,GK,2.0,1.0
32148,341.4904,3.6296739999999996,211900000.0,67.01,Ho,II,0.0,8.0,3.6296370000000002,0.0,MC',2.0,1.0
32175,341.6444,3.6280379999999997,974400000.0,67.01,Ho,II,0.079028,7.0,3.7070300000000005,0.0,MC',2.0,1.0
32224,341.8503,3.6258529999999998,65630000.0,67.0,Ho,I,1.038852,8.5,4.664669,7.5,MC,1.0,16.0
32361,342.4147,3.619876,158700000.0,67.0,Ho,I,1.044828,7.5,4.664669,7.5,MC,1.0,16.0
33599,347.4247,3.567679,828200000.0,67.01,Ho,II,0.079028,7.0,3.64667,0.0,GK,2.0,1.0
33979,349.0914,3.550645,44870000.0,67.01,Ho,II,0.079028,7.0,3.6296370000000002,0.0,MC',2.0,1.0
41387,379.6748,3.264642,729600000.0,67.01,Ho,II,0.0,8.0,3.264609,0.0,GK,2.0,1.0
41727,381.0738,3.2526580000000003,636600000.0,67.01,Ho,II,0.0,8.0,3.252625,0.0,MC',2.0,1.0
43700,389.094,3.1856139999999997,1188000000.0,67.01,Ho,II,0.079028,7.0,3.264609,0.0,GK,2.0,1.0
44057,390.5634,3.173629,95390000.0,67.01,Ho,II,0.079028,7.0,3.252625,0.0,MC',2.0,1.0
45324,395.573,3.133438,7661000.0,67.0,Ho,I,0.0,7.5,3.133407,7.5,GK,1.0,16.0
47141,403.761,3.069896,2058000.0,67.0,Ho,I,0.0,7.5,3.069865,6.5,GK,1.0,14.0
47213,404.0811,3.0674639999999997,37310000.0,67.0,Ho,I,0.0,7.5,3.067434,6.5,GK,1.0,14.0
47314,404.5474,3.0639279999999998,267300000.0,67.01,Ho,II,0.0,8.0,3.0638970000000003,0.0,MC',2.0,1.0
47496,405.3873,3.0575799999999997,162200000.0,67.0,Ho,I,0.0,7.5,3.0575490000000003,7.5,GK,1.0,16.0
47779,406.7498,3.047339,30070000.0,67.0,Ho,I,1.044828,7.5,4.092137,7.5,MC,1.0,16.0
48499,410.1085,3.022382,6338000.0,67.0,Ho,I,0.0,7.5,3.022352,7.5,GK,1.0,16.0
48541,410.3796,3.0203860000000002,155000000.0,67.0,Ho,I,0.0,7.5,3.020355,8.5,GK,1.0,18.0
48870,412.0176,3.008378,13270000.0,67.0,Ho,I,0.0,7.5,3.008348,8.5,GK,1.0,18.0
49529,415.2585,2.9849,49800000.0,67.01,Ho,II,0.079028,7.0,3.0638970000000003,0.0,MC',2.0,1.0
49725,416.3026,2.977414,87890000.0,67.0,Ho,I,0.0,7.5,2.977384,6.5,GK,1.0,14.0
49930,417.3197,2.970157,25810000.0,67.0,Ho,I,0.0,7.5,2.970127,6.5,GK,1.0,14.0
50337,419.434,2.955186,5681000.0,67.0,Ho,I,0.0,7.5,2.955156,7.5,GK,1.0,16.0
51516,425.438,2.913481,11450000.0,67.0,Ho,I,0.0,7.5,2.913451,8.5,GK,1.0,18.0
51692,426.4051,2.906873,4038000.0,67.0,Ho,I,0.0,7.5,2.906844,7.5,GK,1.0,16.0
53400,435.073,2.848961,8864000.0,67.0,Ho,I,0.0,7.5,2.848932,6.5,GK,1.0,14.0
54944,443.4924,2.794876,49660000.0,67.0,Ho,I,1.869821,6.5,4.664669,7.5,MC,1.0,16.0
55127,444.4623,2.788777,92490000.0,67.0,Ho,I,1.875919,8.5,4.664669,7.5,MC,1.0,16.0
57038,456.2512,2.7167209999999997,21350000.0,67.0,Ho,I,1.044828,7.5,3.7615220000000003,6.5,MC,1.0,14.0
57793,461.3342,2.686788,11320000.0,67.0,Ho,I,1.038852,8.5,3.7256139999999998,7.5,MC,1.0,16.0
59108,471.7522,2.627455,14370000.0,67.0,Ho,I,1.134093,6.5,3.7615220000000003,6.5,MC,1.0,14.0
59975,478.2889,2.591546,5867000.0,67.0,Ho,I,1.134093,6.5,3.7256139999999998,7.5,MC,1.0,16.0
60014,478.6297,2.589701,42150000.0,67.0,Ho,I,2.074993,6.5,4.664669,7.5,MC,1.0,16.0
61371,489.2405,2.5335360000000002,36370000.0,67.0,Ho,I,2.3231900000000003,8.5,4.8567,7.5,MC,1.0,16.0
61919,493.9013,2.5096279999999997,2621000.0,67.0,Ho,I,0.0,7.5,2.509603,6.5,GK,1.0,14.0
62388,497.9958,2.488994,1612000.0,67.0,Ho,I,0.0,7.5,2.488969,7.5,GK,1.0,16.0
63151,504.472,2.457042,1782000.0,67.0,Ho,I,1.044828,7.5,3.501846,8.5,MC,1.0,18.0
