element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Zr	3	"372.0094"	"372.0092"	"3"	"1.31e+07"		"14.924121"	"18.255999"	"4d.6p"	"3P*"	"2"	"4d.(2D<3/2>).5g"	"2[5/2]"	"3"	5	7		"T6869"	"L9267"	
Zr	3	"372.5340"	"372.5334"	"5"	"1.83e+07"		"14.875184"	"18.202374"	"4d.4f"	"1G*"	"4"	"4d.(2D<3/2>).5g"	"2[9/2]"	"4"	9	9		"T6869"	"L9267"	
Zr	3	"372.6476"	"372.6406"	"400"	"2.83e+07"		"15.036874"	"18.363107"	"4d.4f"	"3F*"	"4"	"4d.(2D<5/2>).5g"	"2[11/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"372.6476"	"372.6514"	"400"	"1.78e+08"		"14.875184"	"18.201320"	"4d.4f"	"1G*"	"4"	"4d.(2D<3/2>).5g"	"2[9/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"372.9446"	"372.9446"	"20"	"6.37e+07"		"14.947802"	"18.271323"	"4d.4f"	"3F*"	"2"	"4d.(2D<3/2>).5g"	"2[5/2]"	"2"	5	5		"T6869"	"L9267"	
Zr	3	"373.2115"	"373.2111"	"600"	"3.62e+08"		"15.036874"	"18.358023"	"4d.4f"	"3F*"	"4"	"4d.(2D<5/2>).5g"	"2[9/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"374.1972"	"374.1972"	"800"	"4.79e+08"		"15.091014"	"18.403411"	"4d.4f"	"3H*"	"6"	"4d.(2D<5/2>).5g"	"2[13/2]"	"7"	13	15		"T6869"	"L9267"	
Zr	3	"376.0278"	"376.0283"	"20"	"2.84e+07"		"14.918476"	"18.214743"	"4d.6p"	"1F*"	"3"	"4d.(2D<3/2>).5g"	"2[7/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"377.9572"	"377.9568"	"20"	"3.03e+07"		"14.976550"	"18.255999"	"4d.4f"	"3F*"	"3"	"4d.(2D<3/2>).5g"	"2[5/2]"	"3"	7	7		"T6869"	"L9267"	
Zr	3	"378.0172"	"378.0172"	"600"	"3.22e+08"		"14.960494"	"18.239418"	"4d.4f"	"3H*"	"4"	"4d.(2D<3/2>).5g"	"2[11/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"378.6190"	"378.6191"	"200"	"4.62e+07"		"15.091014"	"18.364727"	"4d.4f"	"3H*"	"6"	"4d.(2D<5/2>).5g"	"2[11/2]"	"6"	13	13		"T6869"	"L9267"	
Zr	3	"378.9445"	"378.9445"	"3"	"3.44e+07"		"15.136984"	"18.407886"	"4d.4f"	"1D*"	"2"	"4d.(2D<5/2>).5g"	"2[5/2]"	"2"	5	5		"T6869"	"L9267"	
Zr	3	"379.4601"	"379.4600"	"500"	"4.23e+08"		"14.947802"	"18.214259"	"4d.4f"	"3F*"	"2"	"4d.(2D<3/2>).5g"	"2[7/2]"	"3"	5	7		"T6869"	"L9267"	
