element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Hg	2	"255.2835"	"0.0003"	"255.28328"	"0.00010"	"1500"	"1.2e+08"		"13.1529893"	"18.008263"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"1/2"	4	2		"T7226"	"L11760"	
Hg	2	"255.7724"	"0.0002"	"255.77234"	"0.00010"	"1500"	"1.8e+07"		"13.1529893"	"17.9989795"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"5/2"	4	6		"T7226"	"L11760"	
Hg	2	"257.4841"	"0.0002"	"257.48412"	"0.00010"	"7000"	"9.0e+07"		"13.1529893"	"17.9667648"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"3/2"	4	4		"T7226"	"L11760"	
Hg	2	"257.7408"	"0.0003"	"257.74133"	"0.00010"	"12"	"3.5e+06"		"12.8786481"	"17.6876201"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"1/2"	"5d10.10d"	"2D"	"3/2"	2	4		"T7226"	"L11760"	
Hg	2	"258.9071"	"0.0003"	"258.90718"	"0.00010"	"15"	"3.2e+05"		"13.179446"	"17.9667648"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"1/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"3/2"	2	4		"T7226"	"L11760"	
Hg	2	"258.9833"	"0.0002"	"258.98337"	"0.00010"	"15"	"4.5e+06"		"13.1529893"	"17.9388997"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d10.11d"	"2D"	"5/2"	4	6		"T7226"	"L11760"	
Hg	2	"259.8395"	"0.0002"	"259.83945"	"0.00010"	"1500"	"1.6e+07"		"13.1529893"	"17.9231329"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"3/2"	4	4		"T7226"	"L11760"	
Hg	2	"259.8806"	"0.0003"	"259.88057"	"0.00010"	"12"	"2.4e+05"		"11.666025"	"16.4354135"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"3/2"	"5d10.9s"	"2S"	"1/2"	4	2		"T7226"	"L11760"	
Hg	2	"260.3096"	"0.0002"	"260.30972"	"0.00010"	"8000"	"1.0e+08"		"13.1689890"	"17.9305154"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"9/2"	8	10		"T7226"	"L11760"	
Hg	2	"262.6646"	"0.0003"	"262.66465"	"0.00010"	"8"	"1.3e+05"		"12.5052160"	"17.2240553"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"5/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<2>,1/2]"	"3/2"	6	4		"T7226"	"L11760"	
