element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Sn	2	"353.747"	"0.013"	"353.75363"	"0.00013"	"660"	"3.6e+06"	D	"8.8532333"	"12.3570497"	"5s2.5d"	"2D"	"3/2"	"5s2.5f"	"2F*"	"5/2"	4	6		"T7306"	"L3368"	
Sn	2	"357.53255"	"0.00012"	"357.53255"	"0.00012"	"2100"	"5.0e+07"	D+	"8.97365992"	"12.4404439"	"5s2.6p"	"2P*"	"3/2"	"5s2.7d"	"2D"	"5/2"	4	6		"T9352"	"L3149"	
Sn	2	"358.23511"	"0.00014"	"358.23511"	"0.00013"	"440"	"8.3e+06"	D+	"8.97365992"	"12.4336451"	"5s2.6p"	"2P*"	"3/2"	"5s2.7d"	"2D"	"3/2"	4	4		"T9352"	"L3149"	
Sn	2	"361.996"	"0.013"	"361.97860"	"0.00012"	"240"	"6.2e+06"	D	"8.9328458"	"12.3570497"	"5s2.5d"	"2D"	"5/2"	"5s2.5f"	"2F*"	"5/2"	6	6		"T7306"	"L3368"	
Sn	2	"362.04854"	"0.00015"	"362.04872"	"0.00010"	"530"	"2.0e+06"	E	"8.9328458"	"12.3563865"	"5s2.5d"	"2D"	"5/2"	"5s2.5f"	"2F*"	"7/2"	6	8		"T3675"	"L3149"	
Sn	1	"365.57764"	"0.00011"	"365.57767"	"0.00007"	"1300"	"4.1e+06"	D	"2.1278787"	"5.5183726"	"5s2.5p2"	"1S"	"0"	"5s2.5p.5d"	"3D*"	"1"	1	3		"T4515"	"L3149,L7378"	
Sn	2	"371.51524"	"0.00011"	"371.51527"	"0.00010"	"500"	"1.6e+07"	D+	"8.8640361"	"12.2003442"	"5s2.6p"	"2P*"	"1/2"	"5s2.8s"	"2S"	"1/2"	2	2		"T9352"	"L3149"	
Sn	1	"380.10108"	"0.00007"	"380.10104"	"0.00005"	"6900r"	"2.8e+07"	D	"1.0678703"	"4.32881927"	"5s2.5p2"	"1D"	"2"	"5s2.5p.6s"	"3P*"	"1"	5	3		"T4515"	"L3149,L7378"	
Sn	2	"384.13756"	"0.00014"	"384.13749"	"0.00009"	"440"	"2.9e+07"	D+	"8.97365992"	"12.2003442"	"5s2.6p"	"2P*"	"3/2"	"5s2.8s"	"2S"	"1/2"	4	2		"T9352"	"L3149"	
Sn	2	"398.46"	"0.04"	"398.45"	"0.05"	"190*"	"2.4e+06"	D+	"11.0703327"	"14.1811"	"5s2.4f"	"2F*"	"7/2"	"5s2.11g"	"2G"	"9/2"	8	10		"T9352"	"L3368"	
Sn	2	"398.46"	"0.04"	"398.45"	"0.05"	"190*"	"8.e+04"	E	"11.0703327"	"14.1811"	"5s2.4f"	"2F*"	"7/2"	"5s2.11g"	"2G"	"7/2"	8	8		"T9352"	"L3368"	
Sn	2	"411.03"	"0.04"	"411.03"	"0.03"	"180*"	"1.2e+05"	E	"11.0703327"	"14.08591"	"5s2.4f"	"2F*"	"7/2"	"5s2.10g"	"2G"	"7/2"	8	8		"T9352"	"L3368"	
Sn	2	"411.03"	"0.04"	"411.03"	"0.03"	"180*"	"3.4e+06"	D+	"11.0703327"	"14.08591"	"5s2.4f"	"2F*"	"7/2"	"5s2.10g"	"2G"	"9/2"	8	10		"T9352"	"L3368"	
Sn	2	"411.13"	"0.04"	"411.13"	"0.03"	"180"	"3.3e+06"	D+	"11.0710518"	"14.08591"	"5s2.4f"	"2F*"	"5/2"	"5s2.10g"	"2G"	"7/2"	6	8		"T9352"	"L3368"	
Sn	2	"429.33"	"0.04"	"429.327"	"0.015"	"170*"	"1.8e+05"	E	"11.0703327"	"13.95740"	"5s2.4f"	"2F*"	"7/2"	"5s2.9g"	"2G"	"7/2"	8	8		"T9352"	"L3368"	
Sn	2	"429.33"	"0.04"	"429.327"	"0.015"	"170*"	"5.1e+06"	D+	"11.0703327"	"13.95740"	"5s2.4f"	"2F*"	"7/2"	"5s2.9g"	"2G"	"9/2"	8	10		"T9352"	"L3368"	
Sn	2	"429.433"	"0.015"	"429.433"	"0.015"	"340"	"4.9e+06"	D+	"11.0710518"	"13.95740"	"5s2.4f"	"2F*"	"5/2"	"5s2.9g"	"2G"	"7/2"	6	8		"T9352"	"L3368"	
Sn	2	"432.30925"	"0.00013"	"432.30922"	"0.00013"	"6"	"7.0e+04"	D+	"5.9968906"	"8.8640361"	"5s.5p2"	"4P"	"3/2"	"5s2.6p"	"2P*"	"1/2"	4	2		"T8718"	"L3149"	
Sn	1	"452.47344"	"0.00008"	"452.47334"	"0.00009"	"2200"	"2.6e+07"	D	"2.1278787"	"4.86725425"	"5s2.5p2"	"1S"	"0"	"5s2.5p.6s"	"1P*"	"1"	1	3		"T4515"	"L3149,L7378"	
Sn	2	"457.906"	"0.013"	"457.903"	"0.008"	"150*"	"8.0e+06"	D+	"11.0703327"	"13.77722"	"5s2.4f"	"2F*"	"7/2"	"5s2.8g"	"2G"	"9/2"	8	10		"T9352"	"L3368"	
Sn	2	"457.906"	"0.013"	"457.903"	"0.008"	"150*"	"2.9e+05"	E	"11.0703327"	"13.77722"	"5s2.4f"	"2F*"	"7/2"	"5s2.8g"	"2G"	"7/2"	8	8		"T9352"	"L3368"	
Sn	2	"458.022"	"0.013"	"458.025"	"0.008"	"140"	"7.7e+06"	D+	"11.0710518"	"13.77722"	"5s2.4f"	"2F*"	"5/2"	"5s2.8g"	"2G"	"7/2"	6	8		"T9352"	"L3368"	
Sn	2	"461.82359"	"0.00010"	"461.82363"	"0.00011"	"90"	"6.4e+05"	C+	"6.2897462"	"8.97365992"	"5s.5p2"	"4P"	"5/2"	"5s2.6p"	"2P*"	"3/2"	6	4		"T8718"	"L3149"	
Sn	2	"479.20732"	"0.00019"	"479.20730"	"0.00016"	"62h"	"4.0e+05"	C+	"8.8532333"	"11.4397872"	"5s2.5d"	"2D"	"3/2"	"5s2.7p"	"2P*"	"3/2"	4	4		"T8718"	"L3149"	
Sn	2	"487.7209"	"0.0003"	"487.7209"	"0.0003"	"100"	"5.6e+06"	B+	"8.8532333"	"11.3946370"	"5s2.5d"	"2D"	"3/2"	"5s2.7p"	"2P*"	"1/2"	4	2		"T8718"	"L3149"	
Sn	2	"491.71"	"0.04"	"491.78"	"0.03"	"83"	"3.4e+06"	D+	"11.4397872"	"13.96024"	"5s2.7p"	"2P*"	"3/2"	"5s2.11d"	"2D"	"5/2"	4	6		"T9352"	"L17864"	
Sn	2	"494.42562"	"0.00020"	"494.42561"	"0.00017"	"150"	"4.9e+06"	B+	"8.9328458"	"11.4397872"	"5s2.5d"	"2D"	"5/2"	"5s2.7p"	"2P*"	"3/2"	6	4		"T8718"	"L3149"	
Sn	2	"507.109"	"0.015"	"507.111"	"0.010"	"360*"	"1.4e+07"	D+	"11.0703327"	"13.51456"	"5s2.4f"	"2F*"	"7/2"	"5s2.7g"	"2G"	"9/2"	8	10		"T9352"	"L3368"	
Sn	2	"507.109"	"0.015"	"507.111"	"0.010"	"360*"	"5.e+05"	E	"11.0703327"	"13.51456"	"5s2.4f"	"2F*"	"7/2"	"5s2.7g"	"2G"	"7/2"	8	8		"T9352"	"L3368"	
Sn	2	"507.262"	"0.015"	"507.260"	"0.010"	"360"	"1.3e+07"	D+	"11.0710518"	"13.51456"	"5s2.4f"	"2F*"	"5/2"	"5s2.7g"	"2G"	"7/2"	6	8		"T9352"	"L3368"	
Sn	2	"533.23391"	"0.00016"	"533.23391"	"0.00011"	"1600"	"9.9e+07"	B+	"8.8640361"	"11.1885267"	"5s2.6p"	"2P*"	"1/2"	"5s2.6d"	"2D"	"3/2"	2	4		"T8718"	"L3149"	
Sn	2	"556.19101"	"0.00016"	"556.19094"	"0.00015"	"2700"	"1.13e+08"	B+	"8.97365992"	"11.2022072"	"5s2.6p"	"2P*"	"3/2"	"5s2.6d"	"2D"	"5/2"	4	6		"T8718"	"L3149"	
Sn	2	"558.88152"	"0.00018"	"558.88153"	"0.00016"	"2600"	"7.8e+07"	B+	"8.8532333"	"11.0710518"	"5s2.5d"	"2D"	"3/2"	"5s2.4f"	"2F*"	"5/2"	4	6		"T8718"	"L3149"	
Sn	2	"559.62644"	"0.00015"	"559.62636"	"0.00013"	"530h"	"1.91e+07"	B+	"8.97365992"	"11.1885267"	"5s2.6p"	"2P*"	"3/2"	"5s2.6d"	"2D"	"3/2"	4	4		"T8718"	"L3149"	
Sn	1	"563.16758"	"0.00010"	"563.16738"	"0.00014"	"270"	"2.4e+06"	D	"2.1278787"	"4.32881927"	"5s2.5p2"	"1S"	"0"	"5s2.5p.6s"	"3P*"	"1"	1	3		"T4515"	"L3149,L7378"	
Sn	2	"579.69078"	"0.00015"	"579.69075"	"0.00013"	"490"	"5.1e+06"	B+	"8.9328458"	"11.0710518"	"5s2.5d"	"2D"	"5/2"	"5s2.4f"	"2F*"	"5/2"	6	6		"T8718"	"L3149"	
Sn	2	"579.8860"	"0.0003"	"579.88578"	"0.00017"	"2700"	"7.7e+07"	B+	"8.9328458"	"11.0703327"	"5s2.5d"	"2D"	"5/2"	"5s2.4f"	"2F*"	"7/2"	6	8		"T8718"	"L3149"	
