element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
In	2	"220.327"	"0.009"	"220.3311"	"0.0006"	"80"	"4.9e+05"	D+	"12.6846246"	"18.310045"	"5s.5d"	"3D"	"3"	"5s.10f"	"3F*"	"3"	7	7		"T9131"	"L1143"	
In	2	"220.5279"	"0.0019"	"220.5292"	"0.0003"	"1000"	"1.8e+07"	D+	"12.1043834"	"17.724752"	"5s.5d"	"1D"	"2"	"5s.7f"	"1F*"	"3"	5	7		"T9131"	"L3548c121"	
In	1	"224.1664"	"0.0010"	"224.1665"	"0.0010"	"3"	"1.14e+06"	C+	"0.0000000"	"5.52918"	"5s2.5p"	"2P*"	"1/2"	"5s2.11s"	"2S"	"1/2"	2	2		"T7227"	"L3547"	
In	2	"224.531"	"0.009"	"224.5208"	"0.0003"	"170"	"8.e+06"	D+	"12.657388"	"18.177847"	"5s.5d"	"3D"	"1"	"5s.9f"	"3F*"	"2"	3	5		"T9131"	"L1143"	
In	2	"224.961"	"0.007"	"224.95515"	"0.00025"	"150bl*"	"1.5e+06"	D+	"12.668047"	"18.177847"	"5s.5d"	"3D"	"2"	"5s.9f"	"3F*"	"2"	5	5		"T9131"	"L3548c121"	
In	2	"224.961"	"0.007"	"224.9650"	"0.0006"	"150bl*"	"8.e+06"	D+	"12.668047"	"18.177606"	"5s.5d"	"3D"	"2"	"5s.9f"	"3F*"	"3"	5	7		"T9131"	"L3548c121"	
In	2	"225.5787"	"0.0015"	"225.5805"	"0.0007"	"300"	"9.e+06"	D+	"12.6846246"	"18.179152"	"5s.5d"	"3D"	"3"	"5s.9f"	"3F*"	"4"	7	9		"T9131"	"L3548c121"	
In	2	"225.614"	"0.009"	"225.6440"	"0.0006"	"43"	"1.0e+06"	D+	"12.6846246"	"18.177606"	"5s.5d"	"3D"	"3"	"5s.9f"	"3F*"	"3"	7	7		"T9131"	"L1143"	
In	1	"227.8196"	"0.0010"	"227.8174"	"0.0010"	"5"	"1.81e+06"	C+	"0.0000000"	"5.440583"	"5s2.5p"	"2P*"	"1/2"	"5s2.10s"	"2S"	"1/2"	2	2		"T7227"	"L3547"	
In	2	"230.606448"	"0.000008"	"230.606448"	"0.000008"	"19000"	"2.10e+06"	B+	"0.0000000000000"	"5.37478712"	"5s2"	"1S"	"0"	"5s.5p"	"3P*"	"1"	1	3		"T7202"	"L11278c120"	
In	1	"230.686"	"0.010"	"230.68442"	"0.00010"	"25"	"1.41e+05"	C+	"0.0000000"	"5.372971"	"5s2.5p"	"2P*"	"1/2"	"5s2.8d"	"2D"	"3/2"	2	4		"T7227"	"L3547"	
In	2	"231.3217"	"0.0011"	"231.32164"	"0.00021"	"540"	"8.e+06"	E	"12.1043834"	"17.462554"	"5s.5d"	"1D"	"2"	"5s.9p"	"1P*"	"1"	5	3		"T9131"	"L3548c121"	
In	2	"231.9154"	"0.0011"	"231.91418"	"0.00022"	"290"	"1.5e+06"	E	"12.1043834"	"17.448865"	"5s.5d"	"1D"	"2"	"5s.9p"	"3P*"	"1"	5	3		"T9131"	"L3548c121"	
In	2	"232.3387"	"0.0016"	"232.3405"	"0.0007"	"150"	"5.8e+06"	D+	"12.657388"	"17.992065"	"5s.5d"	"3D"	"1"	"5s.8f"	"3F*"	"2"	3	5		"T9131"	"L3548c121"	
In	2	"232.7949"	"0.0011"	"232.7959"	"0.0005"	"290"	"6.e+06"	D+	"12.668047"	"17.992288"	"5s.5d"	"3D"	"2"	"5s.8f"	"3F*"	"3"	5	7		"T9131"	"L3548c121"	
In	2	""	""	"232.8057"	"0.0007"	""	"1.1e+06"	D+	"12.668047"	"17.992065"	"5s.5d"	"3D"	"2"	"5s.8f"	"3F*"	"2"	5	5		"T9131"	""	
In	2	"233.4570"	"0.0016"	"233.4584"	"0.0009"	"320"	"7.e+06"	D+	"12.6846246"	"17.993757"	"5s.5d"	"3D"	"3"	"5s.8f"	"3F*"	"4"	7	9		"T9131"	"L3548c121"	
In	2	""	""	"233.5231"	"0.0005"	""	"8.e+05"	D+	"12.6846246"	"17.992288"	"5s.5d"	"3D"	"3"	"5s.8f"	"3F*"	"3"	7	7		"T9131"	""	
In	1	"234.0186"	"0.0010"	"234.0160"	"0.0010"	"10"	"3.04e+06"	C+	"0.0000000"	"5.296483"	"5s2.5p"	"2P*"	"1/2"	"5s2.9s"	"2S"	"1/2"	2	2		"T7227"	"L3547"	
In	2	"235.07432"	"0.00022"	"235.07423"	"0.00004"	"2800"	"1.7e+07"	D	"7.8157836"	"13.0884270"	"5s.5p"	"1P*"	"1"	"5p2"	"3P"	"2"	3	5		"T8104"	"L9805c113"	
In	1	"235.8698"	"0.0010"	"235.8701"	"0.0010"	"5"	"2.01e+06"	C+	"0.2743273"	"5.52918"	"5s2.5p"	"2P*"	"3/2"	"5s2.11s"	"2S"	"1/2"	4	2		"T7227"	"L3547"	
In	2	"236.7009"	"0.0017"	"236.7015"	"0.0008"	"31"	"1.9e+05"	D+	"13.3484744"	"18.584873"	"5s.6p"	"3P*"	"0"	"5s.17s"	"3S"	"1"	1	3		"T9131"	"L3548c121"	
In	2	"237.059"	"0.009"	"237.0459"	"0.0005"	"580"	"1.5e+05"	E	"11.6450775"	"16.873869"	"5s.6s"	"3S"	"1"	"5s.8p"	"1P*"	"1"	3	3		"T9131"	"L1143"	
In	2	"237.263"	"0.009"	"237.2370"	"0.0007"	"43"	"8.e+04"	E	"13.0884270"	"18.313005"	"5p2"	"3P"	"2"	"5s.10f"	"1F*"	"3"	5	7		"T9131"	"L1143"	
In	2	"237.5960"	"0.0017"	"237.5956"	"0.0013"	"130"	"2.3e+06"	E	"11.6450775"	"16.86177"	"5s.6s"	"3S"	"1"	"5s.8p"	"3P*"	"2"	3	5		"T7081"	"L3548c121"	
In	2	"237.7085"	"0.0017"	"237.7106"	"0.0008"	"64"	"5.4e+05"	D+	"13.3707029"	"18.584873"	"5s.6p"	"3P*"	"1"	"5s.17s"	"3S"	"1"	3	3		"T9131"	"L3548c121"	
In	2	"238.2630"	"0.0011"	"238.2626"	"0.0005"	"4800"	"4.6e+07"	C+	"12.1043834"	"17.306476"	"5s.5d"	"1D"	"2"	"5s.6f"	"1F*"	"3"	5	7		"T7081"	"L3548c129"	
In	2	"238.376"	"0.009"	"238.3760"	"0.0003"	"300"	"2.0e+06"	E	"11.6450775"	"16.844694"	"5s.6s"	"3S"	"1"	"5s.8p"	"3P*"	"1"	3	3		"T7081"	"L1143"	
In	2	""	""	"238.60"	"0.06"	""	"2.3e+06"	E	"11.6450775"	"[16.8399]"	"5s.6s"	"3S"	"1"	"5s.8p"	"3P*"	"0"	3	1		"T7081"	""	
In	2	""	""	"238.8115"	"0.0010"	""	"2.5e+05"	D+	"13.3484744"	"18.538610"	"5s.6p"	"3P*"	"0"	"5s.16s"	"3S"	"1"	1	3		"T9131"	""	
In	1	"238.9543"	"0.0010"	"238.9534"	"0.0010"	"40"	"2.99e+06"	C+	"0.0000000"	"5.187054"	"5s2.5p"	"2P*"	"1/2"	"5s2.7d"	"2D"	"3/2"	2	4		"T7227"	"L3547"	
In	2	""	""	"239.3456"	"0.0013"	""	"7.e+05"	D+	"13.4436484"	"[18.62220]"	"5s.6p"	"3P*"	"2"	"5s.18s"	"3S"	"1"	5	3		"T9131"	""	
In	2	"239.8381"	"0.0017"	"239.8388"	"0.0010"	"22"	"7.e+05"	D+	"13.3707029"	"18.538610"	"5s.6p"	"3P*"	"1"	"5s.16s"	"3S"	"1"	3	3		"T9131"	"L3548c121"	
In	1	"239.9177"	"0.0010"	"239.9155"	"0.0010"	"10"	"3.22e+06"	C+	"0.2743273"	"5.440583"	"5s2.5p"	"2P*"	"3/2"	"5s2.10s"	"2S"	"1/2"	4	2		"T7227"	"L3547"	
In	2	""	""	"240.2086"	"0.0005"	""	"2.2e+05"	D+	"12.657388"	"17.817340"	"5s.5d"	"3D"	"1"	"5s.10p"	"3P*"	"1"	3	3		"T9131"	""	
In	2	""	""	"240.38"	"0.10"	""	"1.0e+06"	D+	"12.657388"	"[17.8136]"	"5s.5d"	"3D"	"1"	"5s.10p"	"3P*"	"0"	3	1		"T9131"	""	
In	2	""	""	"240.5069"	"0.0017"	""	"1.5e+05"	D+	"12.668047"	"17.82160"	"5s.5d"	"3D"	"2"	"5s.10p"	"3P*"	"2"	5	5		"T9131"	""	
In	2	""	""	"240.7058"	"0.0005"	""	"6.e+05"	D+	"12.668047"	"17.817340"	"5s.5d"	"3D"	"2"	"5s.10p"	"3P*"	"1"	5	3		"T9131"	""	
In	2	"241.0846"	"0.0012"	"241.0836"	"0.0009"	"93"	"9.e+05"	D+	"13.4436484"	"18.584873"	"5s.6p"	"3P*"	"2"	"5s.17s"	"3S"	"1"	5	3		"T9131"	"L3548c121"	
In	2	"241.2831"	"0.0017"	"241.2831"	"0.0017"	"83"	"8.e+05"	D+	"12.6846246"	"17.82160"	"5s.5d"	"3D"	"3"	"5s.10p"	"3P*"	"2"	7	5		"T9131"	"L3548c121"	
In	2	"241.5409"	"0.0005"	"241.5411"	"0.0004"	"110"	"3.2e+05"	D+	"13.3484744"	"18.479963"	"5s.6p"	"3P*"	"0"	"5s.15s"	"3S"	"1"	1	3		"T9131"	"L3548c121"	
In	2	"242.5924"	"0.0018"	"242.5920"	"0.0004"	"110"	"9.e+05"	D+	"13.3707029"	"18.479963"	"5s.6p"	"3P*"	"1"	"5s.15s"	"3S"	"1"	3	3		"T9131"	"L3548c121"	
In	1	"242.9864"	"0.0010"	"242.98404"	"0.00010"	"20"	"7.83e+05"	C+	"0.2743273"	"5.375345"	"5s2.5p"	"2P*"	"3/2"	"5s2.8d"	"2D"	"5/2"	4	6		"T7227"	"L3547"	
In	2	"243.2731"	"0.0012"	"243.2729"	"0.0010"	"50"	"1.2e+06"	D+	"13.4436484"	"18.538610"	"5s.6p"	"3P*"	"2"	"5s.16s"	"3S"	"1"	5	3		"T9131"	"L3548c121"	
In	2	""	""	"243.3946"	"0.0008"	""	"7.e+05"	D+	"13.0884270"	"18.180841"	"5p2"	"3P"	"2"	"5s.9f"	"1F*"	"3"	5	7		"T9131"	""	
In	2	"244.7886"	"0.0012"	"244.7893"	"0.0003"	"220"	"1.0e+07"	D+	"12.657388"	"17.720790"	"5s.5d"	"3D"	"1"	"5s.7f"	"3F*"	"2"	3	5		"T9131"	"L3548c121"	
In	2	"245.1549"	"0.0005"	"245.1550"	"0.0004"	"36"	"4.4e+05"	D+	"13.3484744"	"18.404324"	"5s.6p"	"3P*"	"0"	"5s.14s"	"3S"	"1"	1	3		"T9131"	"L3548c121"	
In	2	"245.2910"	"0.0012"	"245.2912"	"0.0003"	"1400"	"1.1e+07"	D+	"12.668047"	"17.721089"	"5s.5d"	"3D"	"2"	"5s.7f"	"3F*"	"3"	5	7		"T9131"	"L3548c129"	
In	2	""	""	"245.30571"	"0.00024"	""	"1.9e+06"	D+	"12.668047"	"17.720790"	"5s.5d"	"3D"	"2"	"5s.7f"	"3F*"	"2"	5	5		"T9131"	""	
In	1	"246.0079"	"0.0010"	"246.00684"	"0.00010"	"60"	"5.51e+06"	C+	"0.0000000"	"5.038343"	"5s2.5p"	"2P*"	"1/2"	"5s2.8s"	"2S"	"1/2"	2	2		"T7227"	"L3547"	
