element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
He	1	"728.1349"	"0.0010"	"728.135074"	"0.000004"	"50"	"1.8299e+07"	AAA	"[21.2180230218]"	"[22.920317682]"	"1s.2p"	"1P*"	"1"	"1s.3s"	"1S"	"0"	3	1		"T8636c73"	"L366"	
He	1	""	""	"729.803204"	"0.000005"	""	"1.2913e+05"	AAA	"[22.718466742]"	"[24.41687044765]"	"1s.3s"	"3S"	"1"	"1s.9p"	"3P*"	"0"	3	1		"T8636c73"	""	
He	1	""	""	"729.803696"	"0.000005"	""	"1.2913e+05"	AAA	"[22.718466742]"	"[24.41686930227]"	"1s.3s"	"3S"	"1"	"1s.9p"	"3P*"	"1"	3	3		"T8636c73"	""	
He	1	""	""	"729.803736"	"0.000005"	""	"1.2913e+05"	AAA	"[22.718466742]"	"[24.41686920906]"	"1s.3s"	"3S"	"1"	"1s.9p"	"3P*"	"2"	3	5		"T8636c73"	""	
He	1	""	""	"749.984714"	"0.000005"	""	"1.7942e+05"	AAA	"[22.718466742]"	"[24.37116797472]"	"1s.3s"	"3S"	"1"	"1s.8p"	"3P*"	"0"	3	1		"T8636c73"	""	
He	1	""	""	"749.985457"	"0.000005"	""	"1.7942e+05"	AAA	"[22.718466742]"	"[24.37116633720]"	"1s.3s"	"3S"	"1"	"1s.8p"	"3P*"	"1"	3	3		"T8636c73"	""	
He	1	""	""	"749.985517"	"0.000005"	""	"1.7942e+05"	AAA	"[22.718466742]"	"[24.37116620390]"	"1s.3s"	"3S"	"1"	"1s.8p"	"3P*"	"2"	3	5		"T8636c73"	""	
He	1	""	""	"781.612468"	"0.000006"	"1*"	"2.5748e+05"	AAA	"[22.718466742]"	"[24.30429218260]"	"1s.3s"	"3S"	"1"	"1s.7p"	"3P*"	"0"	3	1		"T8636c73"	"L366"	
He	1	""	""	"781.613680"	"0.000006"	"1*"	"2.5748e+05"	AAA	"[22.718466742]"	"[24.30428972472]"	"1s.3s"	"3S"	"1"	"1s.7p"	"3P*"	"1"	3	3		"T8636c73"	"L366"	
He	1	""	""	"781.613778"	"0.000006"	"1*"	"2.5748e+05"	AAA	"[22.718466742]"	"[24.30428952460]"	"1s.3s"	"3S"	"1"	"1s.7p"	"3P*"	"2"	3	5		"T8636c73"	"L366"	
He	1	""	""	"809.411413"	"0.000004"	""	"1.3791e+05"	AAA	"[22.920317682]"	"[24.45167878250]"	"1s.3s"	"1S"	"0"	"1s.10p"	"1P*"	"1"	1	3		"T8636c73"	""	
He	1	""	""	"826.570055"	"0.000005"	""	"1.8722e+05"	AAA	"[22.920317682]"	"[24.41988963744]"	"1s.3s"	"1S"	"0"	"1s.9p"	"1P*"	"1"	1	3		"T8636c73"	""	
