element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ar	1	"346.107"	"0.010"	"346.1078"	"0.0010"	"7"	"6.7e+04"	D	"11.62359272"	"15.2048089"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<1/2>).6p"	"2[3/2]"	"2"	3	5		"T1086n"	"L3512"	
Ar	2	"346.41264"	"0.00002"	"346.412673"	"0.000004"	"81bl"	"3.7e+07"	D	"19.680048951"	"23.258113744"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"2F"	"5/2"	6	6		"T1240"	"L11520"	
Ar	2	""	""	"346.636343"	"0.000010"	""	"3.0e+06"	C	"19.49453389"	"23.070289982"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	"3s2.3p4.(3P).4d"	"4F"	"5/2"	8	6		"T926"	""	
Ar	3	"347.132"	"0.003"	"347.12929"	"0.00009"	"9"	"6.0e+06"	E	"26.5757152"	"30.1463937"	"3s2.3p3.(2D*).3d"	"3P*"	"1"	"3s2.3p3.(2P*).4p"	"3P"	"1"	3	3		"T1619CA,LS"	"L7493"	
Ar	3	"347.261"	"0.005"	"347.256675"	"0.000018"	"6"	"2.0e+07"	D	"24.37717952"	"27.94654815"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"3D"	"3"	5	7		"T1619CA,LS"	"L7492"	
Ar	2	"347.67471"	"0.00001"	"347.674711"	"0.000005"	"427"	"1.25e+08"	B	"19.222902151"	"22.78797918"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).4d"	"4D"	"5/2"	6	6		"T926"	"L11520"	
Ar	3	"348.05020"	"0.00001"	"348.050191"	"0.000018"	"1000"	"1.6e+08"	D	"24.38531705"	"27.94654815"	"3s2.3p3.(2D*).4s"	"3D*"	"3"	"3s2.3p3.(2D*).4p"	"3D"	"3"	7	7		"T1619CA,LS"	"L11520"	
Ar	2	"348.73155"	"0.00007"	"348.731541"	"0.000004"	"6"	"2.7e+06"	D	"19.549011775"	"23.103285166"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"	6	4		"T1240"	"L11520"	
Ar	2	"349.12437"	"0.00001"	"349.124373"	"0.000005"	"389"	"1.79e+08"	B	"19.261084163"	"22.81135843"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).4d"	"4D"	"3/2"	4	4		"T926"	"L11520"	
Ar	2	"349.15356"	"0.00001"	"349.153560"	"0.000005"	"1000"	"2.31e+08"	B	"19.222902151"	"22.77287965"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).4d"	"4D"	"7/2"	6	8		"T926"	"L11520"	
