element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Cu	2	"209.47925"	"0.00009"	"209.479321"	"0.000007"	"290000"	"2.21e+07"	C+	"8.42057990"	"14.33738437"	"3d9.4p"	"3P*"	"1"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"2"	3	5		"T8003"	"L869c171"	
Cu	2	"209.61891"	"0.00014"	"209.619052"	"0.000009"	"120000"	"1.6e+07"	C	"8.78322249"	"14.69608333"	"3d9.4p"	"1F*"	"3"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"2"	7	5		"T7181"	"L869c171"	
Cu	2	"209.83067"	"0.00003"	"209.830677"	"0.000009"	"1200000"	"1.01e+08"	C	"8.78322249"	"14.69012064"	"3d9.4p"	"1F*"	"3"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"3"	7	7		"T7181"	"L19804c167"	
Cu	2	"209.83971"	"0.00002"	"209.839724"	"0.000009"	"5000000"	"2.09e+08"	B	"8.52154401"	"14.42818752"	"3d9.4p"	"3F*"	"4"	"3d9.(2D<5/2>).4d"	"2[7/2]"	"4"	9	9		"T8003"	"L19804c167"	
Cu	2	"209.87405"	"0.00009"	"209.874108"	"0.000007"	"300000"	"2.0e+07"	C	"8.48643755"	"14.39211349"	"3d9.4p"	"3F*"	"3"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"3"	7	7		"T7181"	"L869c171"	
Cu	2	"210.479587"	"0.000006"	"210.479586"	"0.000005"	"62000000"	"7.7e+07"	C+	"2.97541889"	"8.86410828"	"3d9.4s"	"3D"	"1"	"3d9.4p"	"1D*"	"2"	3	5		"T3103n"	"L19804c167"	
Cu	2	"211.12934"	"0.00004"	"211.129323"	"0.000009"	"860000"	"6.6e+07"	C	"8.52154401"	"14.39211349"	"3d9.4p"	"3F*"	"4"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"3"	9	7		"T7181"	"L869c171"	
Cu	2	"211.209930"	"0.000019"	"211.209946"	"0.000010"	"55000000"	"3.5e+08"	C+	"3.25638920"	"9.12471804"	"3d9.4s"	"1D"	"2"	"3d9.4p"	"1P*"	"1"	5	3		"T3103n"	"L19804c167"	
Cu	2	"211.25245"	"0.00014"	"211.252195"	"0.000009"	"110000"	"1.2e+07"	C	"8.78322249"	"14.65037786"	"3d9.4p"	"1F*"	"3"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"2"	7	5		"T7181"	"L869c171"	
Cu	2	"211.730881"	"0.000010"	"211.730874"	"0.000008"	"12000000"	"7.2e+08"	B	"8.48643755"	"14.34033006"	"3d9.4p"	"3F*"	"3"	"3d9.(2D<5/2>).4d"	"2[9/2]"	"4"	7	9		"T8003"	"L19804c167"	
Cu	2	"211.83748"	"0.00020"	"211.837484"	"0.000008"	"260000"	"2.7e+07"	B	"8.48643755"	"14.33738437"	"3d9.4p"	"3F*"	"3"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"2"	7	5		"T8003"	"L19804c170"	
Cu	2	"212.297861"	"0.000013"	"212.297858"	"0.000007"	"71000000"	"2.2e+08"	C+	"3.25638920"	"9.09464957"	"3d9.4s"	"1D"	"2"	"3d9.4p"	"3D*"	"2"	5	5		"T3103n"	"L19804c167"	
Cu	2	"212.510512"	"0.000012"	"212.510507"	"0.000008"	"3800000"	"2.28e+08"	B+	"8.78322249"	"14.61564148"	"3d9.4p"	"1F*"	"3"	"3d9.(2D<3/2>).4d"	"2[7/2]"	"4"	7	9		"T8003"	"L19804c167"	
Cu	2	"212.52670"	"0.00005"	"212.526686"	"0.000009"	"610000"	"6.6e+07"	C	"8.86410828"	"14.69608333"	"3d9.4p"	"1D*"	"2"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"2"	5	5		"T7181"	"L19804c167"	
Cu	2	"212.604361"	"0.000007"	"212.604362"	"0.000006"	"74000000"	"1.41e+08"	B	"2.83268156"	"8.66252610"	"3d9.4s"	"3D"	"2"	"3d9.4p"	"3F*"	"2"	5	5		"T6136n"	"L19804c167"	
Cu	2	"213.00848"	"0.00005"	"213.008459"	"0.000010"	"1000000"	"4.4e+07"	B+	"8.52154401"	"14.34033006"	"3d9.4p"	"3F*"	"4"	"3d9.(2D<5/2>).4d"	"2[9/2]"	"4"	9	9		"T8003"	"L869c171"	
Cu	2	"213.12548"	"0.00006"	"213.125595"	"0.000009"	"190000"	"1.3e+07"	C	"8.78322249"	"14.59881086"	"3d9.4p"	"1F*"	"3"	"3d9.(2D<3/2>).4d"	"2[7/2]"	"3"	7	7		"T7181"	"L869c171"	
Cu	2	"213.43400"	"0.00004"	"213.434030"	"0.000009"	"9500000"	"7.7e+08"	B	"8.52154401"	"14.32872921"	"3d9.4p"	"3F*"	"4"	"3d9.(2D<5/2>).4d"	"2[9/2]"	"5"	9	11		"T7181"	"L869c171"	
Cu	2	"213.5399"	""	"213.539887"	"0.000009"	":"	"4.e+07"	E	"8.53634465"	"14.34065139"	"3d9.4p"	"3P*"	"0"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"1"	1	3		"T8003n"	""	
Cu	2	"213.598008"	"0.000008"	"213.598004"	"0.000007"	"140000000"	"4.59e+08"	A+	"2.71881633"	"8.52154401"	"3d9.4s"	"3D"	"3"	"3d9.4p"	"3F*"	"4"	7	9		"T6753"	"L19804c167"	
Cu	2	"214.4706"	"0.0010"	"214.470358"	"0.000008"	"160000*"	"1.5e+07"	C	"8.91695547"	"14.69608333"	"3d9.4p"	"3D*"	"3"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"2"	7	5		"T7181"	"L869c171"	
Cu	2	"214.54920"	"0.00004"	"214.549206"	"0.000008"	"1200000"	"1.14e+08"	B	"8.42057990"	"14.19758413"	"3d9.4p"	"3P*"	"1"	"3d9.(2D<5/2>).4d"	"2[1/2]"	"1"	3	3		"T8003"	"L869c171"	
Cu	2	"214.69187"	"0.00004"	"214.691894"	"0.000008"	"1100000"	"1.04e+08"	C	"8.91695547"	"14.69012064"	"3d9.4p"	"3D*"	"3"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"3"	7	7		"T7181"	"L19804c167"	
Cu	2	""	""	"214.894587"	"0.000007"	"m"	"1.12e+08"	C	"8.66252610"	"14.43024652"	"3d9.4p"	"3F*"	"2"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"2"	5	5		"T7181"	"L19804c170"	
Cu	2	"214.89830"	"0.00006"	"214.898283"	"0.000008"	"59000000"	"8.8e+07"	B	"2.71881633"	"8.48643755"	"3d9.4s"	"3D"	"3"	"3d9.4p"	"3F*"	"3"	7	7		"T6136n"	"L869c171"	
Cu	2	"215.18083"	"0.00004"	"215.180815"	"0.000008"	"4200000"	"2.59e+08"	B	"8.66252610"	"14.42257530"	"3d9.4p"	"3F*"	"2"	"3d9.(2D<5/2>).4d"	"2[7/2]"	"3"	5	7		"T7181"	"L869c171"	
Cu	2	"216.131978"	"0.000023"	"216.131990"	"0.000008"	"4200000"	"3.1e+08"	B	"8.86410828"	"14.59881086"	"3d9.4p"	"1D*"	"2"	"3d9.(2D<3/2>).4d"	"2[7/2]"	"3"	5	7		"T7181"	"L19804c167"	
Cu	1	"216.5093"	"0.0021"	"216.50934"	"0.00014"	"1300r"	"5.5e+07"	C+	"0.0000000"	"5.724709"	"3d10.4s"	"2S"	"1/2"	"3d9.(2D).4s.4p.(3P*)"	"*"	"3/2"	2	4		"T7574"	"L772"	
Cu	2	"217.498119"	"0.000009"	"217.498126"	"0.000007"	"7500000"	"4.9e+08"	B	"8.91695547"	"14.61564148"	"3d9.4p"	"3D*"	"3"	"3d9.(2D<3/2>).4d"	"2[7/2]"	"4"	7	9		"T8003"	"L19804c167"	
Cu	1	"217.8944"	"0.0021"	"217.89488"	"0.00043"	"1600r"	"9.1e+07"	C+	"0.0000000"	"5.688311"	"3d10.4s"	"2S"	"1/2"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"3/2"	2	4		"T7574"	"L772"	
Cu	2	"217.941026"	"0.000022"	"217.940994"	"0.000007"	"72000000"	"2.15e+08"	B	"2.97541889"	"8.66252610"	"3d9.4s"	"3D"	"1"	"3d9.4p"	"3F*"	"2"	3	5		"T6136n"	"L19804c167"	
Cu	2	"218.14243"	"0.00004"	"218.142461"	"0.000008"	"290000"	"2.4e+07"	C	"8.91695547"	"14.59881086"	"3d9.4p"	"3D*"	"3"	"3d9.(2D<3/2>).4d"	"2[7/2]"	"3"	7	7		"T7181"	"L869c171"	
Cu	1	"218.1720"	"0.0021"	"218.17253"	"0.00076"	"1700r"	"9.9e+07"	C+	"0.0000000"	"5.681073"	"3d10.4s"	"2S"	"1/2"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"1/2"	2	2		"T7574"	"L772"	
Cu	2	"218.28585"	"0.00005"	"218.285780"	"0.000008"	"560000"	"8.0e+07"	C+	"8.66252610"	"14.34065139"	"3d9.4p"	"3F*"	"2"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"1"	5	3		"T8003"	"L869c171"	
Cu	2	"218.93693"	"0.00010"	"218.936930"	"0.000009"	"240000"	"1.3e+07"	C	"8.53634465"	"14.19758413"	"3d9.4p"	"3P*"	"0"	"3d9.(2D<5/2>).4d"	"2[1/2]"	"1"	1	3		"T8003n"	"L869c171"	
Cu	2	"218.962967"	"0.000009"	"218.962971"	"0.000007"	"47000000"	"1.04e+08"	B	"3.25638920"	"8.91695547"	"3d9.4s"	"1D"	"2"	"3d9.4p"	"3D*"	"3"	5	7		"T6136n"	"L19804c167,L869c171"	
Cu	2	"219.226759"	"0.000009"	"219.226753"	"0.000007"	"73000000"	"2.8e+08"	B	"2.83268156"	"8.48643755"	"3d9.4s"	"3D"	"2"	"3d9.4p"	"3F*"	"3"	5	7		"T6136n"	"L19804c167"	
Cu	2	"219.568180"	"0.000017"	"219.568192"	"0.000008"	"4200000"	"4.2e+08"	B	"8.78322249"	"14.42818752"	"3d9.4p"	"1F*"	"3"	"3d9.(2D<5/2>).4d"	"2[7/2]"	"4"	7	9		"T8003"	"L19804c167"	
Cu	2	"220.05078"	"0.00003"	"220.050822"	"0.000009"	"1600000"	"2.1e+08"	C	"9.06349793"	"14.69608333"	"3d9.4p"	"3D*"	"1"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"2"	3	5		"T7181"	"L19804c167"	
Cu	2	"220.98049"	"0.00004"	"220.980507"	"0.000007"	"1900000"	"2.1e+08"	C	"8.78322249"	"14.39211349"	"3d9.4p"	"1F*"	"3"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"3"	7	7		"T7181"	"L869c171"	
Cu	2	"221.026692"	"0.000011"	"221.026693"	"0.000007"	"56000000"	"1.53e+08"	C+	"3.25638920"	"8.86410828"	"3d9.4s"	"1D"	"2"	"3d9.4p"	"1D*"	"2"	5	5		"T3103n"	"L19804c167"	
Cu	2	"221.27470"	"0.00006"	"221.274730"	"0.000008"	"1100000"	"1.4e+08"	C	"9.09464957"	"14.69608333"	"3d9.4p"	"3D*"	"2"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"2"	5	5		"T7181"	"L19804c167"	
