element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Kr	1	"605.612628"	"605.61265+"	"60"	"6.5e+06"	D+	"11.30345525"	"13.35014101"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"	3	3		"T3774n,T3384,T7227,u41"	"L11281"	
Kr	1	"607.525510"	"607.52552+"	"20"	"1.73e+06"	D+	"11.54582278"	"13.58606436"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[5/2]*"	"3"	5	7		"T3774n,T3599,u41"	"L11281"	
Kr	1	"608.286117"	"608.28613+"	"40"	"7.1e+06"	D+	"11.30345525"	"13.34114571"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"	3	1		"T3774n,T3599,u41"	"L11281"	
Kr	1	"622.273337"	"622.27334+"	"20"	"1.59e+06"	D+	"11.44465635"	"13.43654478"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"	5	3		"T3600n,u41"	"L11281"	
Kr	1	"623.635161"	"623.63519+"	"30"	"1.49e+06"	C	"11.44304735"	"13.43058609"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"	7	5		"T3600n,u41"	"L11281"	
Kr	1	"624.140471"	"624.14046+"	"10"	"2.99e+05"	D+	"11.44465635"	"13.43058609"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"	5	5		"T3600n,u41"	"L11281"	
Kr	1	"634.668195"	"634.66821+"	"20"	"6.2e+05"	D+	"11.44304735"	"13.39603516"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"	7	7		"T3774n,T3599,u41"	"L11281"	
Kr	1	"635.191539"	"635.19152+"	"8"	"2.02e+05"	D+	"11.44465635"	"13.39603516"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"	5	7		"T3774n,T3599,u41"	"L11281"	
Kr	1	"636.83212"	"636.83212+"	"4"	"8.7e+04"	D+	"11.44304735"	"13.38939910"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"	7	5		"T3774n,T3599,u41"	"L11281"	
Kr	1	"637.359016"	"637.35901+"	"30"	"9.2e+05"	D+	"11.44465635"	"13.38939910"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"	5	5		"T3774n,T3599,u41"	"L11281"	
Kr	1	"641.567923"	"641.56793+"	"20"	"6.1e+05"	D+	"11.44304735"	"13.37503197"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"	7	7		"T3774n,T3599,u41"	"L11281"	
Kr	1	"642.102700"	"642.10269+"	"100"	"3.79e+06"	C+	"11.44465635"	"13.37503197"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"	5	7		"T3774n,T3599,u41"	"L11281"	
Kr	1	"644.879938"	"644.87995+"	"10"	"3.08e+05"	D+	"11.44304735"	"13.36510964"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"	7	5		"T3774n,T3599,u41"	"L11281"	
Kr	1	"645.419"	"645.42025+"	"1"	"7.7e+04"	D	"11.44465635"	"13.36510964"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"	5	5		"T3774n,T3599,u41"	"L7408"	
Kr	1	"645.628888"	"645.62888+"	"200"	"6.65e+06"	B+	"11.44304735"	"13.36288005"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[7/2]*"	"4"	7	9		"T3599,u41"	"L11281"	
Kr	1	"648.806917"	"648.80693+"	"15"	"8.9e+05"	D+	"11.52611591"	"13.43654478"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"	3	3		"T3600n,u41"	"L11281"	
Kr	1	"650.490424"	"650.49041+"	"10"	"3.3e+05"	D	"11.44465635"	"13.35014101"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"	5	3		"T3774n,T3384,T7227,u41"	"L11281"	
Kr	1	"650.83693"	"650.83692+"	"3"	"1.05e+05"	D+	"11.52611591"	"13.43058609"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"	3	5		"T3600n,u41"	"L11281"	
Kr	1	"653.65517"	"653.65517+"	"8"	"9.6e+05"	D	"11.52611591"	"13.42237500"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"	3	3		"T3774n,T7227,u41"	"L11281"	
Kr	1	"655.569463"	"655.56945+"	"6"	"3.2e+05"	D	"11.54582278"	"13.43654478"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"	5	3		"T3600n,u41"	"L11281"	
Kr	1	"657.642040"	"657.64205+"	"20"	"7.9e+05"	C	"11.54582278"	"13.43058609"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"	5	5		"T3600n,u41"	"L11281"	
Kr	1	"665.223475"	"665.22347+"	"40"	"2.18e+06"	C+	"11.52611591"	"13.38939910"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"	3	5		"T3774n,T3599,u41"	"L11281"	
Kr	1	"669.922960"	"669.92297+"	"60"	"1.68e+06"	C+	"11.54582278"	"13.39603516"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"	5	7		"T3774n,T3599,u41"	"L11281"	
Kr	1	"672.33440"	"672.33442+"	"4"	"1.31e+05"	D+	"11.54582278"	"13.38939910"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"	5	5		"T3774n,T3599,u41"	"L11281"	
Kr	1	"674.00985"	"674.00982+"	"20"	"6.7e+05"	D+	"11.52611591"	"13.36510964"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"	3	5		"T3774n,T3599,u41"	"L11281"	
Kr	1	"679.54104"	"679.54103+"	"4"	"1.31e+05"	D	"11.52611591"	"13.35014101"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"	3	3		"T3774n,T3384,T7227,u41"	"L11281"	
Kr	1	"681.310882"	"681.31087+"	"50"	"2.57e+06"	D+	"11.54582278"	"13.36510964"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"	5	5		"T3774n,T3599,u41"	"L11281"	
Kr	1	"682.90888"	"682.90887+"	"8"	"1.77e+06"	D+	"11.52611591"	"13.34114571"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"	3	1		"T3774n,T3599,u41"	"L11281"	
Kr	1	"684.64003"	"684.64003+"	"20"	"3.3e+05"	D+	"11.30345525"	"13.11389563"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"	3	3		"T3600n,T7227,u41"	"L11281"	
Kr	1	"686.96308"	"686.96307+"	"20"	"2.22e+06"	D+	"11.54582278"	"13.35014101"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"	5	3		"T3774n,T3384,T7227,u41"	"L11281"	
Kr	1	"690.46787"	"690.46788+"	"100"	"1.59e+06"	C+	"11.30345525"	"13.09861485"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"	3	5		"T3408n,T7199,T3378"	"L11281"	
Kr	1	"700.079"	"700.07823+"	"7"	"4.1e+05"	D+	"11.66602815"	"13.43654478"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"	1	3		"T3600n,u41"	"L7408"	
Kr	1	"705.727"	"705.72633+"	"10"	"1.60e+06"	D	"11.66602815"	"13.42237500"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"	1	3		"T3774n,T7227,u41"	"L7408"	
Kr	1	"714.345"	"714.3448+"	"8"	"7.7e+04"	D	"11.30345525"	"13.0386121"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	3	5		"T3774n,u41"	"L7408"	
Kr	1	"715.221"	"715.222+"	"5*"	"3.32e+05"	C	"11.30345525"	"13.036483"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	3	3		"T3408n,T7199,T3378"	"L7408"	
Kr	1	"722.4103"	"722.4106+"	"100"	"2.98e+06"	C+	"11.30345525"	"13.0192391"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	3	5		"T3408n,T7199,T3378"	"L7292"	
Kr	1	"728.7262"	"728.7259+"	"80"	"2.97e+06"	D+	"11.30345525"	"13.0043697"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"	3	3		"T3774n,u41"	"L7408"	
Kr	1	"735.996"	"735.99612+"	"5"	"7.8e+05"	D	"11.66602815"	"13.35014101"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"	1	3		"T3774n,T3384,T7227,u41"	"L7408"	
Kr	2	"740.706"	"740.705+"	"400h"	"7.0e+06"	D	"14.931036"	"16.6044423"	"4s2.4p4.(3P).4d"	"4D"	"5/2"	"4s2.4p4.(3P).5p"	"4P*"	"5/2"	6	6		"T3408"	"L8549"	
Kr	1	"742.554"	"742.55417+"	"60"	"2.55e+06"	D+	"11.44465635"	"13.11389563"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"	5	3		"T3600n,T7227,u41"	"L7408"	
Kr	1	"748.6862"	"748.68627+"	"100"	"2.89e+06"	C+	"11.44304735"	"13.09861485"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"	7	5		"T3600n,T3408,T7199"	"L7292"	
Kr	1	"749.415"	"749.41460+"	"30"	"6.1e+05"	D+	"11.44465635"	"13.09861485"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"	5	5		"T3600n,T3408,T7199"	"L7408"	
Kr	1	"758.74136"	"758.74134+"	"1000"	"4.310e+07"	A+	"10.03240062"	"11.66602815"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	3	1		"T7199"	"L11281"	
Kr	1	"760.15457"	"760.15454+"	"2000"	"2.732e+07"	AA	"9.91523229"	"11.54582278"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	5	5		"T7199"	"L11281"	
Kr	1	"768.52459"	"768.52458+"	"400"	"4.064e+07"	AA	"10.64363486"	"12.25646659"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"0"	3	1		"T7199"	"L11281"	
Kr	1	"769.45401"	"769.45399+"	"500"	"4.27e+06"	A	"9.91523229"	"11.52611591"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	5	3		"T7199"	"L11281"	
Kr	1	"774.137"	"774.1359+"	"10"	"4.6e+05"	D+	"11.44304735"	"13.0441886"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	7	7		"T3774n,u41"	"L7408"	
Kr	1	"774.6828"	"774.6829+"	"50"	"1.18e+07"	C+	"11.30345525"	"12.9034659"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"	3	1		"T3774n,T7008"	"L7292"	
Kr	1	"774.916"	"774.9146+"	"3"	"9.2e+04"	D	"11.44465635"	"13.0441886"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	5	7		"T3774n,u41"	"L6099"	
Kr	1	"776.843"	"776.8415+"	"5"	"1.03e+05"	D	"11.44304735"	"13.0386121"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	7	5		"T3774n,u41"	"L6099"	
Kr	1	"777.628"	"777.6257+"	"40"	"8.8e+05"	D+	"11.44465635"	"13.0386121"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	5	5		"T3774n,u41"	"L6099"	
Kr	1	"780.652"	"780.65043+"	"50"	"2.25e+06"	D+	"11.52611591"	"13.11389563"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"	3	3		"T3600n,T7227,u41"	"L6099"	
Kr	1	"785.48233"	"785.48229+"	"200"	"2.041e+07"	A	"10.56241430"	"12.14042693"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	1	3		"T7199"	"L11281"	
