element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Pt	2	"268.0047"	"0.0020"	"268.00476"	"0.00011"	"48"	"2.1e+06"	D	"4.2957135"	"8.9205334"	"5d7.6s2"	"4F"	"7/2"	"5d7.(4F).6s.6p.(3P*)"	"71948*"	"5/2"	8	6		"T8261"	"L11529"	
Pt	2	"269.22283"	"0.00007"	"269.22278"	"0.00006"	"400"	"5.8e+06"	D+	"3.3792786"	"7.9831760"	"5d8.6s"	"2P"	"1/2"	"5d8.(3F).6p"	"(2,1/2)*"	"3/2"	2	4		"T8261"	"L10146"	
Pt	1	"269.84248"	"0.00007"	"269.84253"	"0.00004"	"5900"	"3.17e+07"	B+	"0.7612841"	"5.3546084"	"5d10"	"1S"	"0"	"5d8.6s.(4F).6p"	"5D*"	"1"	1	3		"T3313"	"L11529"	
Pt	1	"270.239886"	"0.000021"	"270.239856"	"0.000013"	"65000"	"6.04e+07"	B+	"0.09619638"	"4.6827675"	"5d9.6s"	"a 1D"	"2"	"5d9.6p"	"3D*"	"3"	5	7		"T3313n"	"L9083,L11529"	
Pt	1	"270.589342"	"0.000022"	"270.589400"	"0.000013"	"47000"	"4.18e+07"	B+	"0.10212092"	"4.6827675"	"5d8.6s2"	"3F"	"4"	"5d9.6p"	"3D*"	"3"	9	7		"T3313n"	"L9083,L11529"	
Pt	2	"271.76196"	"0.00007"	"271.76198"	"0.00004"	"490"	"4.9e+06"	C+	"3.0846676"	"7.6455511"	"5d7.6s2"	"4F"	"9/2"	"5d8.(3F).6p"	"(4,3/2)*"	"7/2"	10	8		"T8261"	"L10146"	
Pt	1	"271.90308"	"0.00004"	"271.903179"	"0.000011"	"37000"	"1.82e+07"	B+	"0.10212092"	"4.66063603"	"5d8.6s2"	"3F"	"4"	"5d9.6p"	"3F*"	"4"	9	9		"T3313"	"L9083,L11529"	
Pt	2	"272.64116"	"0.00020"	"272.64141"	"0.00006"	"190w"	"7.4e+06"	C+	"4.2957135"	"8.8418862"	"5d7.6s2"	"4F"	"7/2"	"5d8.(3F).6p"	"(3,3/2)*"	"7/2"	8	8		"T8261"	"L10146"	
Pt	1	"272.99123"	"0.00007"	"272.99119"	"0.00003"	"3600"	"1.79e+07"	B	"0.81426023"	"5.3546084"	"5d9.6s"	"3D"	"2"	"5d8.6s.(4F).6p"	"5D*"	"1"	5	3		"T3313"	"L11529"	
Pt	1	"273.39567"	"0.00007"	"273.395581"	"0.000022"	"79000"	"7.13e+07"	B+	"0.09619638"	"4.6298290"	"5d9.6s"	"a 1D"	"2"	"5d9.6p"	"b 3P*"	"2"	5	5		"T3313n"	"L11529"	
Pt	1	"273.84831"	"0.00008"	"273.848237"	"0.000018"	"1600"	"1.50e+06"	C	"1.25431290"	"5.7804521"	"5d8.6s2"	"3F"	"3"	"5d8.6s.(2F).6p"	"b 3D*"	"3"	7	7		"T4200n,T3313"	"L11529"	
Pt	1	"275.37613"	"0.00008"	"275.37613"	"0.00003"	"330"	"1.15e+06"	C+	"1.25431290"	"5.7553405"	"5d8.6s2"	"3F"	"3"	"5d8.6s.(4P).6p"	"a 5D*"	"2"	7	5		"T3313"	"L11529"	
Pt	1	"275.38531"	"0.00008"	"275.38529"	"0.00005"	"2200"	"4.26e+07"	B+	"1.25619158"	"5.7570696"	"5d9.6s"	"3D"	"1"	"5d8.6s.(4P).6p"	"5D*"	"0"	3	1		"T3313"	"L11529"	
Pt	1	"275.49122"	"0.00008"	"275.49113"	"0.00003"	"8200"	"3.44e+07"	B+	"1.25619158"	"5.7553405"	"5d9.6s"	"3D"	"1"	"5d8.6s.(4P).6p"	"a 5D*"	"2"	3	5		"T3313"	"L11529"	
Pt	2	"276.32167"	"0.00007"	"276.32181"	"0.00004"	"240h"	"1.9e+06"	D+	"3.0846676"	"7.5702919"	"5d7.6s2"	"4F"	"9/2"	"5d8.(3F).6p"	"(4,3/2)*"	"11/2"	10	12		"T8261"	"L10146"	
Pt	1	"276.98332"	"0.00008"	"276.983341"	"0.000023"	"2000"	"6.70e+05"	B	"0.81426023"	"5.2891719"	"5d9.6s"	"3D"	"2"	"5d8.6s.(4F).6p"	"b 5D*"	"3"	5	7		"T3313"	"L11529"	
Pt	1	"277.165963"	"0.000024"	"277.165944"	"0.000019"	"27000"	"2.41e+07"	B+	"0.09619638"	"4.5681600"	"5d9.6s"	"a 1D"	"2"	"5d9.6p"	"3P*"	"1"	5	3		"T3313"	"L9083,L11529"	
Pt	1	"277.28253"	"0.00008"	"277.282487"	"0.000012"	"480"	"1.48e+06"	C+	"1.25431290"	"5.72439702"	"5d8.6s2"	"3F"	"3"	"5d9.6p"	"3F*"	"2"	7	5		"T3313"	"L11529"	
Pt	1	"277.39918"	"0.00008"	"277.399078"	"0.000016"	"1200"	"3.30e+06"	C+	"1.25619158"	"5.72439702"	"5d9.6s"	"3D"	"1"	"5d9.6p"	"3F*"	"2"	3	5		"T3313"	"L11529"	
Pt	2	"277.47837"	"0.00020"	"277.47846"	"0.00005"	"1400"	"1.53e+07"	C+	"3.0846676"	"7.5515948"	"5d7.6s2"	"4F"	"9/2"	"5d8.(3F).6p"	"(4,3/2)*"	"9/2"	10	10		"T8261"	"L10146"	
Pt	2	"278.86183"	"0.00020"	"278.86208"	"0.00005"	"490h"	"2.0e+06"	D+	"2.6245879"	"7.0693528"	"5d8.6s"	"4F"	"3/2"	"5d8.(3P).6p"	"(2,1/2)*"	"5/2"	4	6		"T8261"	"L10146"	
Pt	2	"279.37012"	"0.00020"	"279.37030"	"0.00013"	"590"	"1.8e+06"	D+	"3.6280268"	"8.064707"	"5d8.6s"	"2G"	"9/2"	"5d7.(4F).6s.6p.(3P*)"	"(9/2,1)*"	"11/2"	10	12		"T8261"	"L11529"	
Pt	2	"279.42070"	"0.00008"	"279.42071"	"0.00004"	"8000"	"9.8e+06"	C	"2.2438368"	"6.6797160"	"5d8.6s"	"2F"	"7/2"	"5d8.(3F).6p"	"(4,1/2)*"	"9/2"	8	10		"T6519n"	"L10146,L11529"	
Pt	2	"279.7803"	"0.0020"	"279.78011"	"0.00005"	"150*"	"5.0e+06"	D	"4.2957135"	"8.7258948"	"5d7.6s2"	"4F"	"7/2"	"5d8.(3P).6p"	"(1,3/2)*"	"5/2"	8	6		"T8261"	"L11529"	
Pt	1	"280.32357"	"0.00008"	"280.32349"	"0.00004"	"4800"	"1.19e+07"	B	"0.7612841"	"5.1828783"	"5d10"	"1S"	"0"	"5d8.6s.(2D).6p"	"a 3D*"	"1"	1	3		"T3313"	"L11529"	
Pt	2	"281.33750"	"0.00020"	"281.33731"	"0.00012"	"820"	"4.9e+06"	C+	"4.2957135"	"8.7013751"	"5d7.6s2"	"4F"	"7/2"	"5d7.(4F).6s.6p.(3P*)"	"(9/2,1)*"	"9/2"	8	10		"T8261"	"L10146"	
Pt	2	"281.40139"	"0.00020"	"281.40118"	"0.00006"	"470"	"8.e+06"	D+	"3.3792786"	"7.7839402"	"5d8.6s"	"2P"	"1/2"	"5d8.(3P).6p"	"(2,3/2)*"	"1/2"	2	2		"T8261"	"L10146"	
Pt	1	"281.82450"	"0.00008"	"281.82449"	"0.00003"	"8500"	"3.37e+05"	B	"0.10212092"	"4.5001669"	"5d8.6s2"	"3F"	"4"	"5d8.6s.(4F).6p"	"a 5G*"	"4"	9	9		"T3313"	"L11529"	
