element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Nd	2	"325.924"	"325.92298+"	"220"	"5.2e+06"	B	"0.0636448"	"3.8666431"	"4f4.(5I).6s"	"6I"	"9/2"	""	"*"	"7/2"	10	8		"T7685"	"L3475"	
Nd	2	"332.8270"	"332.82613+"	"410"	"1.85e+07"	B+	"0.0000000"	"3.7241229"	"4f4.(5I).6s"	"6I"	"7/2"	""	"*"	"5/2"	8	6		"T7685"	"L3260,L3475"	
Nd	2	"333.4471"	"333.44652+"	"290"	"7.0e+06"	B+	"0.1822698"	"3.8994641"	"4f4.(5I).6s"	"6I"	"11/2"	""	"*"	"9/2"	12	10		"T7685"	"L3260,L3475"	
Nd	2	"333.9063"	"333.90520+"	"290"	"8.6e+06"	B+	"0.0636448"	"3.7757331"	"4f4.(5I).6s"	"6I"	"9/2"	""	"*"	"7/2"	10	8		"T7685"	"L3260,L3475"	
Nd	2	"336.496"	"336.49430+"	"270"	"7.5e+06"	B+	"0.1822698"	"3.8657969"	"4f4.(5I).6s"	"6I"	"11/2"	""	"*"	"9/2"	12	10		"T7685"	"L3475"	
Nd	2	"354.335"	"354.33442+"	"290"	"5.6e+06"	B	"0.0000000"	"3.4980734"	"4f4.(5I).6s"	"6I"	"7/2"	"4f4.(5I).6p"	"4H*"	"7/2"	8	8		"T7685"	"L3475"	
Nd	2	"355.577"	"355.57640+"	"200"	"4.24e+06"	B+	"0.3205562"	"3.8064116"	"4f4.(5I).6s"	"6I"	"13/2"	""	"*"	"13/2"	14	14		"T7685"	"L3475"	
Nd	2	"356.075"	"356.07183+"	"410"	"1.05e+07"	C+	"0.4713792"	"3.9523846"	"4f4.(5I).6s"	"6I"	"15/2"	""	"*"	"15/2"	16	16		"T7685"	"L3475"	
Nd	2	"356.887"	"356.88694+"	"340"	"1.13e+07"	B+	"0.6305390"	"4.1035943"	"4f4.(5I).6s"	"6I"	"17/2"	""	"*"	"17/2"	18	18		"T7685"	"L3475"	
Nd	2	"358.751"	"358.74982+"	"470"	"9.6e+06"	B+	"0.1822698"	"3.6372910"	"4f4.(5I).6s"	"6I"	"11/2"	""	"*"	"11/2"	12	12		"T7685"	"L3475"	
Nd	2	"359.259"	"359.25786+"	"300"	"6.5e+06"	B+	"0.0636448"	"3.5137803"	"4f4.(5I).6s"	"6I"	"9/2"	""	"*"	"9/2"	10	10		"T7685"	"L3475"	
Nd	2	"359.802"	"359.80206+"	"340"	"4.9e+06"	B+	"0.0636448"	"3.5085621"	"4f4.(5I).6s"	"6I"	"9/2"	""	"*"	"9/2"	10	10		"T7685"	"L3475"	
Nd	2	"360.091"	"360.09045+"	"300"	"5.0e+06"	B+	"0.3205562"	"3.7627146"	"4f4.(5I).6s"	"6I"	"13/2"	""	"*"	"13/2"	14	14		"T7685"	"L3475"	
Nd	2	"360.979"	"360.97800+"	"320"	"1.02e+07"	B+	"0.0000000"	"3.4336953"	"4f4.(5I).6s"	"6I"	"7/2"	""	"*"	"7/2"	8	8		"T7685"	"L3475"	
Nd	2	"361.5817"	"361.58120+"	"370"	"8.9e+06"	B+	"0.2045993"	"3.6325665"	"4f4.(5I).6s"	"4I"	"9/2"	""	"*"	"9/2"	10	10		"T7685"	"L3260,L3475"	
Nd	2	"364.578"	"364.57765+"	"240"	"3.55e+06"	B+	"0.0636448"	"3.4634385"	"4f4.(5I).6s"	"6I"	"9/2"	""	"*"	"9/2"	10	10		"T7685"	"L3475"	
Nd	2	"365.042"	"365.04013+"	"240"	"4.65e+06"	B+	"0.2045993"	"3.6000858"	"4f4.(5I).6s"	"4I"	"9/2"	""	"*"	"7/2"	10	8		"T7685"	"L3475"	
Nd	2	"365.315"	"365.31771+"	"410"	"2.7e+06"	C+	"0.5594781"	"3.9523846"	"4f4.(5I).6s"	"4I"	"13/2"	""	"*"	"15/2"	14	16		"T7685"	"L3475"	
Nd	2	"366.518"	"366.51774+"	"540"	"1.08e+07"	B+	"0.2045993"	"3.5863973"	"4f4.(5I).6s"	"4I"	"9/2"	""	"*"	"9/2"	10	10		"T7685"	"L3475"	
Nd	2	"367.818"	"367.81825+"	"240"	"2.00e+06"	B+	"0.0000000"	"3.3698412"	"4f4.(5I).6s"	"6I"	"7/2"	""	"*"	"9/2"	8	10		"T7685"	"L3475"	
Nd	2	"371.854"	"371.85853+"	"410*"	"1.71e+06"	B+	"0.1822698"	"3.5154982"	"4f4.(5I).6s"	"6I"	"11/2"	""	"*"	"13/2"	12	14		"T7685"	"L3475"	
Nd	2	"372.487"	"372.48674+"	"410"	"4.8e+06"	B+	"0.0636448"	"3.3912518"	"4f4.(5I).6s"	"6I"	"9/2"	""	"*"	"11/2"	10	12		"T7685"	"L3475"	
Nd	2	"372.813"	"372.81256+"	"710"	"1.26e+07"	B+	"0.1822698"	"3.5069687"	"4f4.(5I).6s"	"6I"	"11/2"	"4f4.(5I).6p"	"6H*"	"11/2"	12	12		"T7685"	"L3475"	
Nd	2	"373.710"	"373.70777+"	"440"	"7.8e+06"	B+	"0.3205562"	"3.6372910"	"4f4.(5I).6s"	"6I"	"13/2"	""	"*"	"11/2"	14	12		"T7685"	"L3475"	
Nd	2	"373.806"	"373.80552+"	"1000"	"3.08e+07"	B+	"0.5594781"	"3.8753456"	"4f4.(5I).6s"	"4I"	"13/2"	""	"*"	"13/2"	14	14		"T7685"	"L3475"	
