element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Tb	2	"350.917"	"350.91464+"	"5700"	"5.37e+07"		"0.0000000"	"3.5321623"	"4f9.(6H*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	"4f9.(6H*<15/2>).6p<3/2>"	"(15/2,3/2)"	"9"	17	19		"T7227"	"L3475"	
Tb	2	"356.852"	"356.85133+"	"4200"	"1.13e+08"		"0.0000000"	"3.4734018"	"4f9.(6H*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	"4f9.(6H*<15/2>).6p<3/2>"	"(15/2,3/2)"	"8"	17	17		"T7227"	"L3475"	
Tb	2	"365.888"	"365.88906+"	"2000"	"1.71e+08"		"0.1260151"	"3.5136235"	"4f9.(6H*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f9.(6H*<15/2>).6p<3/2>"	"(15/2,3/2)"	"6"	15	13		"T7227"	"L3475"	
Tb	2	"367.635"	"367.63634+"	"3800"	"1.19e+08"		"0.1260151"	"3.4975236"	"4f9.(6H*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f9.(6H*<15/2>).6p<3/2>"	"(15/2,3/2)"	"7"	15	15		"T7227"	"L3475"	
Tb	2	"370.286"	"370.28565+"	"4700"	"6.19e+07"		"0.1260151"	"3.4734018"	"4f9.(6H*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f9.(6H*<15/2>).6p<3/2>"	"(15/2,3/2)"	"8"	15	17		"T7227"	"L3475"	
Tb	2	"384.873"	"384.87404+"	"3700"	"5.43e+07"		"0.0000000"	"3.2205094"	"4f9.(6H*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	"4f9.(6H*<15/2>).6p<1/2>"	"(15/2,1/2)"	"8"	17	17		"T7227"	"L3475"	
Tb	2	"387.417"	"387.41724+"	"3500w"	"1.00e+08"		"0.0000000"	"3.1993688"	"4f9.(6H*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	"4f9.(6H*<15/2>).6p<1/2>"	"(15/2,1/2)"	"7"	17	15		"T7227"	"L3475"	
Tb	2	"403.303"	"403.30266+"	"2100"	"3.74e+07"		"0.1260151"	"3.1993688"	"4f9.(6H*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f9.(6H*<15/2>).6p<1/2>"	"(15/2,1/2)"	"7"	15	15		"T7227"	"L3475"	
