element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
B	2	""	""	"415.471"	"0.005"	""	"5.5e+04"	D	"21.268988"	"24.25233"	"1s2.2s.4p"	"3P*"	"0"	"1s2.2p.3p"	"3P"	"1"	1	3		"u27,LS"	""	
B	2	""	""	"415.584"	"0.005"	""	"1.6e+05"	D	"21.268988"	"24.25152"	"1s2.2s.4p"	"3P*"	"1"	"1s2.2p.3p"	"3P"	"0"	3	1		"u27,LS"	""	
B	1	""	""	"417.896"	"0.004"	""	"1.2e+05"	D+	"6.0271033"	"8.993138"	"2s2.3p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"3/2"	2	4		"u27"	""	
B	1	""	""	"417.927"	"0.004"	""	"6.1e+05"	D+	"6.0273243"	"8.993138"	"2s2.3p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"3/2"	4	4		"u27"	""	
B	1	""	""	"418.099"	"0.003"	""	"4.9e+05"	D+	"6.0271033"	"8.991694"	"2s2.3p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"1/2"	2	2		"u27"	""	
B	1	""	""	"418.130"	"0.003"	""	"2.5e+05"	D+	"6.0273243"	"8.991694"	"2s2.3p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"1/2"	4	2		"u27"	""	
B	2	"419.4792"	"0.0010"	"419.4792"	"0.0011"	"180"	"1.34e+08"	B	"17.866488"	"20.821325"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.4s"	"1S"	"0"	3	1		"u27"	"L12120"	
B	3	"424.298"	"0.003"	"424.300"	"0.003"	"300"	"9.28e+07"	A	"30.10705"	"33.02832"	"1s2.4p"	"2P*"	"1/2"	"1s2.5d"	"2D"	"3/2"	2	4		"T5118LS"	"L482"	
B	3	"424.361"	"0.003"	"424.359"	"0.004"	"600*"	"1.11e+08"	A	"30.10754"	"33.02840"	"1s2.4p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"5/2"	4	6		"T5118LS"	"L482"	
B	3	"424.361"	"0.003"	"424.370"	"0.004"	"600*"	"1.85e+07"	A	"30.10754"	"33.02832"	"1s2.4p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"3/2"	4	4		"T5118LS"	"L482"	
B	2	"447.2101"	"0.0010"	"447.2029"	"0.0010"	"470*"	"1.81e+07"	C	"17.852479"	"20.624138"	"1s2.2s.3p"	"3P*"	"0"	"1s2.2s.4s"	"3S"	"1"	1	3		"u27,LS"	"L12120"	
B	2	"447.2101"	"0.0010"	"447.2151"	"0.0010"	"470*"	"5.44e+07"	B	"17.852554"	"20.624138"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.4s"	"3S"	"1"	3	3		"u27,LS"	"L12120"	
