element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ni	2	""	"212.5905"	""	"5.0e+06"	B	"1.040711"	"6.870935"	"3p6.3d8.(3F).4s"	"4F"	"9/2"	"3p6.3d8.(3F).4p"	"4F*"	"7/2"	10	8		"T1024n"	""	
Ni	1	""	"212.8410"	""	"5.6e+06"	C	"0.2748172"	"6.0981799"	"3d8.(3F).4s2"	"3F"	"2"	"3d8.(3P).4s.4p.(3P*)"	"1D*"	"2"	5	5		"T3861"	""	
Ni	2	""	"212.8578"	""	"2.48e+07"	B	"1.254182"	"7.077086"	"3p6.3d8.(3F).4s"	"4F"	"5/2"	"3p6.3d8.(3F).4p"	"2F*"	"7/2"	6	8		"T1024n"	""	
Ni	1	""	"212.9954"	""	"4.2e+06"	C	"0.0253904"	"5.8445329"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"2"	7	5		"T3861"	""	
Ni	2	""	"213.8582"	""	"1.77e+07"	C+	"1.156778"	"6.952446"	"3p6.3d8.(3F).4s"	"4F"	"7/2"	"3p6.3d8.(3F).4p"	"4F*"	"5/2"	8	6		"T1024n"	""	
Ni	1	""	"214.7784"	""	"4.7e+07"	C	"0.1090833"	"5.8799240"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"1"	5	3		"T3861"	""	
Ni	1	""	"215.1921"	""	"3.2e+06"	C	"0.2748172"	"6.0345650"	"3d8.(3F).4s2"	"3F"	"2"	"3d9.(2D).5p"	"1F*"	"3"	5	7		"T3861"	""	
Ni	1	""	"215.2223"	""	"3.2e+06"	C	"0.1090833"	"5.8680213"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"5S*"	"2"	5	5		"T3861"	""	
Ni	1	""	"215.7828"	""	"4.1e+07"	C	"0.1090833"	"5.8530645"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"1"	5	3		"T3861"	""	
Ni	1	""	"215.8306"	""	"6.9e+07"	C	"0.0253904"	"5.7681002"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"2"	7	5		"T3861"	""	
Ni	2	""	"215.8737"	""	"3.5e+07"	C	"1.254182"	"6.995745"	"3p6.3d8.(3F).4s"	"4F"	"5/2"	"3p6.3d8.(3F).4p"	"4F*"	"3/2"	6	4		"T1024n"	""	
Ni	1	""	"216.1038"	""	"1.3e+07"	C	"0.1090833"	"5.8445329"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"2"	5	5		"T3861"	""	
Ni	2	""	"216.1215"	""	"2.0e+07"	C	"1.254182"	"6.989164"	"3p6.3d8.(3F).4s"	"4F"	"5/2"	"3p6.3d8.(3F).4p"	"2G*"	"7/2"	6	8		"T1024n"	""	
Ni	2	"216.555"	"216.5550"	"1000"	"2.4e+08"	C	"1.040711"	"6.764212"	"3p6.3d8.(3F).4s"	"4F"	"9/2"	"3p6.3d8.(3F).4p"	"4F*"	"9/2"	10	10		"T1024n"	"L897"	
Ni	1	""	"216.6154"	""	"6.6e+06"	C	"0.1090833"	"5.8309895"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"3"	5	7		"T3861"	""	
Ni	2	"216.910"	"216.9092"	"2000"	"1.58e+08"	B	"1.156778"	"6.870935"	"3p6.3d8.(3F).4s"	"4F"	"7/2"	"3p6.3d8.(3F).4p"	"4F*"	"7/2"	8	8		"T1024n"	"L897"	
Ni	1	""	"217.3541"	""	"1.5e+07"	E	"0.4227783"	"6.1252392"	"3d9.(2D).4s"	"1D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3S*"	"1"	5	3		"T3861"	""	
Ni	1	""	"217.4485"	""	"8.9e+07"	E	"0.2123957"	"5.9123833"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"0"	3	1		"T3861"	""	
Ni	2	"217.467"	"217.4669"	"2000"	"1.43e+08"	B	"1.156778"	"6.856283"	"3p6.3d8.(3F).4s"	"4F"	"7/2"	"3p6.3d8.(3F).4p"	"2G*"	"9/2"	8	10		"T1024n"	"L897"	
Ni	2	"217.515"	"217.5142"	"1500"	"1.77e+08"	B	"1.254182"	"6.952446"	"3p6.3d8.(3F).4s"	"4F"	"5/2"	"3p6.3d8.(3F).4p"	"4F*"	"5/2"	6	6		"T1024n"	"L897"	
Ni	1	""	"218.2381"	""	"1.3e+07"	C	"0.1651673"	"5.8445329"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"2"	7	5		"T3861"	""	
Ni	1	""	"218.3905"	""	"1.2e+07"	D	"0.4227783"	"6.0981799"	"3d9.(2D).4s"	"1D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"1D*"	"2"	5	5		"T3861"	""	
Ni	2	"218.460"	"218.4602"	"800"	"2.90e+08"	B	"1.322154"	"6.995745"	"3p6.3d8.(3F).4s"	"4F"	"3/2"	"3p6.3d8.(3F).4p"	"4F*"	"3/2"	4	4		"T1024n"	"L897"	
Ni	2	""	"218.8042"	""	"5.7e+06"	C+	"1.156778"	"6.821451"	"3p6.3d8.(3F).4s"	"4F"	"7/2"	"3p6.3d8.(3F).4p"	"4G*"	"5/2"	8	6		"T1024n"	""	
Ni	1	""	"219.0229"	""	"3.0e+07"	C	"0.1090833"	"5.7681002"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"2"	5	5		"T3861"	""	
Ni	1	""	"219.1192"	""	"4.6e+06"	E	"0.4227783"	"6.0793080"	"3d9.(2D).4s"	"1D"	"2"	"3d9.(2D).5p"	"1D*"	"2"	5	5		"T3861"	""	
Ni	1	""	"219.7354"	""	"7.8e+07"	C	"0.2123957"	"5.8530645"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"1"	3	3		"T3861"	""	
Ni	1	""	"220.0683"	""	"8.2e+06"	C	"0.2123957"	"5.8445329"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3P).4s.4p.(3P*)"	"3D*"	"2"	3	5		"T3861"	""	
Ni	2	"220.141"	"220.1405"	"600"	"1.3e+08"	B	"1.322154"	"6.952446"	"3p6.3d8.(3F).4s"	"4F"	"3/2"	"3p6.3d8.(3F).4p"	"4F*"	"5/2"	4	6		"T1024n"	"L897"	
Ni	1	""	"220.1560"	""	"7.3e+07"	C	"0.4227783"	"6.0526726"	"3d9.(2D).4s"	"1D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"1P*"	"1"	5	3		"T3861"	""	
Ni	2	"220.672"	"220.6712"	"4000"	"1.66e+08"	B	"1.254182"	"6.870935"	"3p6.3d8.(3F).4s"	"4F"	"5/2"	"3p6.3d8.(3F).4p"	"4F*"	"7/2"	6	8		"T1024n"	"L897"	
Ni	2	""	"221.0379"	""	"3.9e+07"	C	"1.156778"	"6.764212"	"3p6.3d8.(3F).4s"	"4F"	"7/2"	"3p6.3d8.(3F).4p"	"4F*"	"9/2"	8	10		"T1024n"	""	
Ni	1	""	"221.2155"	""	"5.8e+06"	D	"0.1651673"	"5.7681002"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"2"	7	5		"T3861"	""	
Ni	2	"221.648"	"221.6477"	"6000"	"3.4e+08"	B	"1.040711"	"6.632719"	"3p6.3d8.(3F).4s"	"4F"	"9/2"	"3p6.3d8.(3F).4p"	"4G*"	"11/2"	10	12		"T1024n"	"L897"	
Ni	2	"222.040"	"222.0399"	"800"	"2.3e+08"	C	"2.865062"	"8.447193"	"3p6.3d8.(3P).4s"	"4P"	"5/2"	"3p6.3d8.(1D).4p"	"2F*"	"7/2"	6	8		"T1024n"	"L897"	
Ni	1	""	"222.1946"	""	"2.2e+07"	D	"0.2748172"	"5.8530645"	"3d8.(3F).4s2"	"3F"	"2"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"1"	5	3		"T3861"	""	
Ni	2	"222.296"	"222.2950"	"900"	"9.8e+07"	B	"1.040711"	"6.616438"	"3p6.3d8.(3F).4s"	"4F"	"9/2"	"3p6.3d8.(3F).4p"	"4G*"	"9/2"	10	10		"T1024n"	"L897"	
Ni	2	""	"222.4358"	""	"3.2e+07"	C	"1.680034"	"7.252234"	"3p6.3d8.(3F).4s"	"2F"	"7/2"	"3p6.3d8.(3F).4p"	"2F*"	"5/2"	8	6		"T1024n"	""	
Ni	2	""	"222.4864"	""	"1.55e+08"	B	"1.156778"	"6.727709"	"3p6.3d8.(3F).4s"	"4F"	"7/2"	"3p6.3d8.(3F).4p"	"4G*"	"7/2"	8	8		"T1024n"	""	
Ni	2	""	"222.6328"	""	"1.3e+08"	B	"1.254182"	"6.821451"	"3p6.3d8.(3F).4s"	"4F"	"5/2"	"3p6.3d8.(3F).4p"	"4G*"	"5/2"	6	6		"T1024n"	""	
Ni	1	""	"223.0962"	""	"5.2e+06"	E	"0.2123957"	"5.7681002"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3P).4s.4p.(3P*)"	"3P*"	"2"	3	5		"T3861"	""	
Ni	1	""	"224.4528"	""	"3.8e+07"	C	"0.1090833"	"5.6312140"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"2"	5	5		"T3861"	""	
Ni	1	""	"225.1490"	""	"4.0e+06"	D	"0.1090833"	"5.6141395"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"3"	5	7		"T3861"	""	
Ni	1	""	"225.3572"	""	"1.9e+07"	C	"0.0253904"	"5.5253604"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"3"	7	7		"T3861"	""	
Ni	2	"225.385"	"225.3848"	"500"	"1.98e+08"	C+	"1.322154"	"6.821451"	"3p6.3d8.(3F).4s"	"4F"	"3/2"	"3p6.3d8.(3F).4p"	"4G*"	"5/2"	4	6		"T1024n"	"L897"	
Ni	1	""	"225.4800"	""	"9.6e+06"	C	"0.0000000"	"5.496976"	"3d8.(3F).4s2"	"3F"	"4"	"3d8.(3P).4s.4p.(3P*)"	"*"	"4"	9	9		"T3861"	""	
Ni	1	""	"225.8151"	""	"1.7e+07"	C	"0.0253904"	"5.5142095"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"2"	7	5		"T3861"	""	
Ni	1	""	"225.9567"	""	"2.0e+07"	C	"0.1090833"	"5.5944625"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"1"	5	3		"T3861"	""	
Ni	1	""	"226.1431"	""	"9.1e+06"	C	"0.0000000"	"5.4808578"	"3d8.(3F).4s2"	"3F"	"4"	"3d8.(3P).4s.4p.(3P*)"	"5D*"	"3"	9	7		"T3861"	""	
Ni	2	"226.446"	"226.4461"	"1000"	"1.43e+08"	B	"1.254182"	"6.727709"	"3p6.3d8.(3F).4s"	"4F"	"5/2"	"3p6.3d8.(3F).4p"	"4G*"	"7/2"	6	8		"T1024n"	"L897"	
Ni	1	""	"226.6353"	""	"2.3e+06"	D	"0.0253904"	"5.4943479"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"4"	7	9		"T3861"	""	
Ni	1	""	"226.7560"	""	"8.0e+06"	D	"0.1651673"	"5.6312140"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"2"	7	5		"T3861"	""	
Ni	2	"227.021"	"227.0212"	"2000"	"1.56e+08"	B	"1.156778"	"6.616438"	"3p6.3d8.(3F).4s"	"4F"	"7/2"	"3p6.3d8.(3F).4p"	"4G*"	"9/2"	8	10		"T1024n"	"L897"	
Ni	1	""	"227.1957"	""	"5.0e+06"	C	"0.0253904"	"5.4808578"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3P).4s.4p.(3P*)"	"5D*"	"3"	7	7		"T3861"	""	
Ni	1	""	"227.4666"	""	"5.2e+06"	D	"0.1651673"	"5.6141395"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"3"	7	7		"T3861"	""	
Ni	2	"227.877"	"227.8770"	"800"	"2.8e+08"	C	"1.680034"	"7.119193"	"3p6.3d8.(3F).4s"	"2F"	"7/2"	"3p6.3d8.(3F).4p"	"2D*"	"5/2"	8	6		"T1024n"	"L897"	
Ni	2	""	"228.7081"	""	"2.8e+08"	C	"1.859214"	"7.278610"	"3p6.3d8.(3F).4s"	"2F"	"5/2"	"3p6.3d8.(3F).4p"	"2D*"	"3/2"	6	4		"T1024n"	""	
Ni	1	""	"228.7325"	""	"1.8e+07"	D	"0.2123957"	"5.6312140"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"2"	3	5		"T3861"	""	
Ni	1	""	"228.8398"	""	"8.1e+06"	D	"0.1090833"	"5.5253604"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"3"	5	7		"T3861"	""	
Ni	1	"228.998"	"228.9984"	"1600"	"2.1e+08"	C	"0.0000000"	"5.4125270"	"3d8.(3F).4s2"	"3F"	"4"	"3d8.(3F).4s.4p.(1P*)"	"*"	"3"	9	7		"T3861"	"L3475"	
Ni	1	""	"229.3119"	""	"3.8e+07"	C	"0.1090833"	"5.5142095"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"2"	5	5		"T3861"	""	
Ni	2	"229.655"	"229.6550"	"400"	"1.98e+08"	B	"1.680034"	"7.077086"	"3p6.3d8.(3F).4s"	"2F"	"7/2"	"3p6.3d8.(3F).4p"	"2F*"	"7/2"	8	8		"T1024n"	"L897"	
Ni	2	"229.714"	"229.7141"	"400"	"2.70e+08"	B	"1.254182"	"6.649845"	"3p6.3d8.(3F).4s"	"4F"	"5/2"	"3p6.3d8.(3F).4p"	"4D*"	"3/2"	6	4		"T1024n"	"L897"	
Ni	2	""	"229.7489"	""	"3.0e+08"	B	"1.322154"	"6.717000"	"3p6.3d8.(3F).4s"	"4F"	"3/2"	"3p6.3d8.(3F).4p"	"4D*"	"1/2"	4	2		"T1024n"	""	
Ni	2	""	"229.8267"	""	"2.8e+08"	C	"1.859214"	"7.252234"	"3p6.3d8.(3F).4s"	"2F"	"5/2"	"3p6.3d8.(3F).4p"	"2F*"	"5/2"	6	6		"T1024n"	""	
Ni	1	"230.078"	"230.0778"	"630"	"7.5e+07"	C	"0.0253904"	"5.4125270"	"3d9.(2D).4s"	"3D"	"3"	"3d8.(3F).4s.4p.(1P*)"	"*"	"3"	7	7		"T3861"	"L3475"	
Ni	1	""	"230.2945"	""	"4.5e+07"	C	"0.2123957"	"5.5944625"	"3d9.(2D).4s"	"3D"	"1"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"1"	3	3		"T3861"	""	
Ni	2	"230.300"	"230.2992"	"1000"	"2.9e+08"	C	"1.156778"	"6.538734"	"3p6.3d8.(3F).4s"	"4F"	"7/2"	"3p6.3d8.(3F).4p"	"4D*"	"5/2"	8	6		"T1024n"	"L897"	
Ni	1	""	"230.7358"	""	"1.6e+07"	C	"0.1090833"	"5.4808578"	"3d9.(2D).4s"	"3D"	"2"	"3d8.(3P).4s.4p.(3P*)"	"5D*"	"3"	5	7		"T3861"	""	
Ni	1	"231.234"	"231.2344"	"1700"	"5.5e+08"	C	"0.1651673"	"5.5253604"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"3"	7	7		"T3861"	"L3475"	
Ni	1	"231.398"	"231.3983"	"1400"	"5.0e+08"	E	"0.2748172"	"5.6312140"	"3d8.(3F).4s2"	"3F"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"2"	5	5		"T3861"	"L3475"	
Ni	2	"231.604"	"231.6036"	"1000"	"2.88e+08"	B	"1.040711"	"6.392359"	"3p6.3d8.(3F).4s"	"4F"	"9/2"	"3p6.3d8.(3F).4p"	"4D*"	"7/2"	10	8		"T1024n"	"L897"	
Ni	1	"231.716"	"231.7165"	"1400"	"3.8e+08"	C	"0.1651673"	"5.5142095"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"2"	7	5		"T3861"	"L3475"	
Ni	1	"232.003"	"232.0034"	"2600"	"6.9e+08"	C	"0.0000000"	"5.3424268"	"3d8.(3F).4s2"	"3F"	"4"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"5"	9	11		"T3861"	"L3475"	
Ni	1	"232.138"	"232.1383"	"1900"	"5.6e+08"	E	"0.2748172"	"5.6141395"	"3d8.(3F).4s2"	"3F"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3F*"	"3"	5	7		"T3861"	"L3475"	
Ni	1	""	"232.4655"	""	"1.8e+07"	D	"0.1651673"	"5.496976"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3P).4s.4p.(3P*)"	"*"	"4"	7	9		"T3861"	""	
Ni	1	"232.579"	"232.5801"	"1400"	"3.5e+08"	C	"0.1651673"	"5.4943479"	"3d8.(3F).4s2"	"3F"	"3"	"3d8.(3F).4s.4p.(1P*)"	"3G*"	"4"	7	9		"T3861"	"L3475"	
Ni	2	""	"232.6451"	""	"3.3e+07"	D	"1.322154"	"6.649845"	"3p6.3d8.(3F).4s"	"4F"	"3/2"	"3p6.3d8.(3F).4p"	"4D*"	"3/2"	4	4		"T5005"	""	
Ni	1	"232.996"	"232.9971"	"940"	"5.3e+08"	C	"0.2748172"	"5.5944625"	"3d8.(3F).4s2"	"3F"	"2"	"3d8.(3F).4s.4p.(1P*)"	"3D*"	"1"	5	3		"T3861"	"L3475"	
Ni	2	"233.458"	"233.4586"	"500"	"8.0e+07"	C	"1.680034"	"6.989164"	"3p6.3d8.(3F).4s"	"2F"	"7/2"	"3p6.3d8.(3F).4p"	"2G*"	"7/2"	8	8		"T1024n"	"L897"	
Ni	1	"234.554"	"234.5543"	"1200"	"2.2e+08"	C	"0.0000000"	"5.2843298"	"3d8.(3F).4s2"	"3F"	"4"	"3d8.(1D).4s.4p.(3P*)"	"3D*"	"3"	9	7		"T3861"	"L3475"	
