element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Nb	4	"214.4879"	"0.0005"	"214.4870"	"0.0010"	"250000"	"5.8e+08"	C+	"23.111860"	"28.890539"	"4d.4f"	"3D*"	"2"	"4d.(2D<3/2>).5g"	"2[5/2]"	"3"	5	7		"T2192"	"L12094"	
Nb	4	"214.5423"	"0.0005"	"214.5430"	"0.0011"	"8000"	"2.6e+08"	C+	"23.324361"	"29.101531"	"4d.4f"	"3P*"	"2"	"4d.(2D<5/2>).5g"	"2[5/2]"	"2"	5	5		"T2192"	"L12094"	
Nb	4	"214.5557"	"0.0005"	"214.5569"	"0.0011"	"100000"	"5.3e+08"	C+	"23.324361"	"29.101159"	"4d.4f"	"3P*"	"2"	"4d.(2D<5/2>).5g"	"2[5/2]"	"3"	5	7		"T2192"	"L12094"	
Nb	4	"214.5692"	"0.0005"	"214.5690"	"0.0006"	"50000"	"2.8e+08"	C+	"23.275756"	"29.052228"	"4d.4f"	"1F*"	"3"	"4d.(2D<5/2>).5g"	"2[9/2]"	"4"	7	9		"T2192"	"L12094"	
Nb	4	"214.6148"	"0.0005"	"214.6161"	"0.0005"	"1000000"	"7.7e+07"	C	"6.671648"	"12.446853"	"4d.5s"	"3D"	"3"	"4d.5p"	"3D*"	"2"	7	5		"T2192"	"L12094"	
Nb	4	"214.6363"	"0.0005"	"214.6361"	"0.0004"	"80000000"	"2.6e+08"	C+	"6.671648"	"12.446315"	"4d.5s"	"3D"	"3"	"4d.5p"	"3F*"	"3"	7	7		"T2192"	"L12094"	
Nb	4	"215.4475"	"0.0005"	"215.4478"	"0.0004"	"1000000"	"2.4e+07"	D+	"7.261343"	"13.014254"	"4d.5s"	"1D"	"2"	"4d.5p"	"3P*"	"1"	5	3		"T2192"	"L12094"	
Nb	4	"215.6221"	"0.0005"	"215.6228"	"0.0004"	"8000000"	"1.9e+08"	C+	"6.525283"	"12.273527"	"4d.5s"	"3D"	"2"	"4d.5p"	"3D*"	"1"	5	3		"T2192"	"L12094"	
Nb	4	"216.3401"	"0.0005"	"216.3404"	"0.0006"	"8000"	"3.7e+08"	C+	"23.373723"	"29.102903"	"4d.4f"	"3P*"	"1"	"4d.(2D<5/2>).5g"	"2[3/2]"	"1"	3	3		"T2192"	"L12094"	
Nb	4	"216.3917"	"0.0005"	"216.3922"	"0.0008"	"25000"	"4.2e+08"	C+	"23.373723"	"29.101531"	"4d.4f"	"3P*"	"1"	"4d.(2D<5/2>).5g"	"2[5/2]"	"2"	3	5		"T2192"	"L12094"	
Nb	4	"216.4831"	"0.0005"	"216.4828"	"0.0008"	"1000"	"7.1e+07"	C+	"23.111860"	"28.837269"	"4d.4f"	"3D*"	"2"	"4d.(2D<3/2>).5g"	"2[7/2]"	"3"	5	7		"T2192"	"L12094"	
Nb	4	"216.8819"	"0.0005"	"216.8821"	"0.0005"	"100000"	"4.3e+08"	C+	"23.124585"	"28.839455"	"4d.4f"	"3D*"	"3"	"4d.(2D<3/2>).5g"	"2[7/2]"	"4"	7	9		"T2192"	"L12094"	
Nb	4	"217.4855"	"0.0005"	"217.4855"	"0.0009"	"12000"	"3.6e+08"	C+	"23.403885"	"29.102903"	"4d.4f"	"3P*"	"0"	"4d.(2D<5/2>).5g"	"2[3/2]"	"1"	1	3		"T2192"	"L12094"	
Nb	4	"217.7277"	"0.0005"	"217.7275"	"0.0004"	"4000000"	"7.0e+07"	C	"6.671648"	"12.364332"	"4d.5s"	"3D"	"3"	"4d.5p"	"3F*"	"2"	7	5		"T2192"	"L12094"	
Nb	4	"222.1692"	"0.0005"	"222.1691"	"0.0004"	"8000000"	"1.13e+08"	C+	"6.455196"	"12.034084"	"4d.5s"	"3D"	"1"	"4d.5p"	"1D*"	"2"	3	5		"T2192"	"L12094"	
Nb	4	"222.6752"	"0.0005"	"222.6764"	"0.0013"	"50"	"1.28e+08"	C+	"23.324361"	"28.890539"	"4d.4f"	"3P*"	"2"	"4d.(2D<3/2>).5g"	"2[5/2]"	"3"	5	7		"T2192"	"L12094"	
Nb	4	"224.9959"	"0.0005"	"224.9960"	"0.0004"	"8000000"	"1.19e+08"	C+	"6.525283"	"12.034084"	"4d.5s"	"3D"	"2"	"4d.5p"	"1D*"	"2"	5	5		"T2192"	"L12094"	
Nb	4	"231.4617"	"0.0005"	"231.4620"	"0.0004"	"50000"	"3.0e+08"	C+	"23.783041"	"29.137963"	"4d.6p"	"1P*"	"1"	"4d.(2D<5/2>).5g"	"2[3/2]"	"2"	3	5		"T2192"	"L12094"	
Nb	4	"234.4484"	"0.0005"	"234.4486"	"0.0007"	"200000"	"8.2e+08"	C+	"23.851097"	"29.137810"	"4d.4f"	"1H*"	"5"	"4d.(2D<5/2>).5g"	"2[13/2]"	"6"	11	13		"T2192"	"L12094"	
