,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
256,201.8974,6.139033,21650000.0,15.0,P,I,2.3244569999999998,1.5,8.463428,2.5,KP,1.0,6.0
288,202.1165,6.132379,29550000.0,15.0,P,I,2.32132,0.5,8.453638,1.5,KP,1.0,4.0
314,202.2199,6.129242,138100000.0,15.0,P,I,2.3244569999999998,1.5,8.453638,1.5,KP,1.0,4.0
335,202.348,6.125364,331600000.0,15.0,P,I,2.32132,0.5,8.446622999999999,0.5,KP,1.0,2.0
351,202.4517,6.122227,218900000.0,15.0,P,I,2.3244569999999998,1.5,8.446622999999999,0.5,KP,1.0,2.0
447,203.2427,6.098401,75120000.0,15.0,P,I,2.32132,0.5,8.41966,1.5,KP,1.0,4.0
467,203.3474,6.095264,403000000.0,15.0,P,I,2.3244569999999998,1.5,8.41966,1.5,KP,1.0,4.0
1781,213.5469,5.8041730000000005,21030000.0,15.0,P,I,1.408587,1.5,7.212702,1.5,LAW,1.0,4.0
1792,213.6182,5.802238,282800000.0,15.0,P,I,1.4105219999999998,2.5,7.212702,1.5,LAW,1.0,4.0
1983,214.9142,5.767251,317200000.0,15.0,P,I,1.408587,1.5,7.175781,0.5,LAW,1.0,2.0
2040,215.2939,5.757082,48500000.0,15.0,P,I,2.32132,0.5,8.078344,1.5,LAW,1.0,4.0
2050,215.4072,5.754055,58770000.0,15.0,P,I,2.3244569999999998,1.5,8.078453999999999,2.5,LAW,1.0,6.0
2051,215.4113,5.753945,17230000.0,15.0,P,I,2.3244569999999998,1.5,8.078344,1.5,LAW,1.0,4.0
3218,223.5742,5.543883999999999,620800.0,15.0,P,I,1.4105219999999998,2.5,6.954350999999999,1.5,LAW,1.0,4.0
6873,243.249,5.095512,2516000.0,15.0,P,I,2.32132,0.5,7.416780999999999,0.5,KP,1.0,2.0
6911,243.3989,5.092375,4788000.0,15.0,P,I,2.3244569999999998,1.5,7.416780999999999,0.5,KP,1.0,2.0
9449,253.3986,4.891431,19960000.0,15.0,P,I,2.32132,0.5,7.212702,1.5,LAW,1.0,4.0
9498,253.5612,4.888294,95420000.0,15.0,P,I,2.3244569999999998,1.5,7.212702,1.5,LAW,1.0,4.0
10041,255.326,4.854508999999999,70570000.0,15.0,P,I,2.32132,0.5,7.175781,0.5,LAW,1.0,2.0
10088,255.4911,4.8513720000000005,30000000.0,15.0,P,I,2.3244569999999998,1.5,7.175781,0.5,LAW,1.0,2.0
52018,428.0019,2.896028,287700.0,15.0,P,I,6.935604,0.5,9.831603,1.5,GUES,1.0,4.0
52304,429.3997,2.8866009999999998,903900.0,15.0,P,I,6.985227,2.5,9.871799000000001,1.5,GUES,1.0,4.0
52524,430.4988,2.8792310000000003,300500.0,15.0,P,I,6.985227,2.5,9.864429,2.5,GUES,1.0,6.0
52595,430.7907,2.877281,450100.0,15.0,P,I,6.954350999999999,1.5,9.831603,1.5,GUES,1.0,4.0
52665,431.095,2.87525,567200.0,15.0,P,I,6.935604,0.5,9.810825,0.5,GUES,1.0,2.0
52762,431.6445,2.8715889999999997,282900.0,15.0,P,I,6.935604,0.5,9.807165,1.5,GUES,1.0,4.0
52836,432.0429,2.8689419999999997,59520.0,15.0,P,I,6.954350999999999,1.5,9.823264,2.5,GUES,1.0,6.0
53703,436.7433,2.838066,58250.0,15.0,P,I,6.985227,2.5,9.823264,2.5,GUES,1.0,6.0
57362,458.304,2.704552,501800.0,15.0,P,I,7.175781,0.5,9.880306,0.5,GUES,1.0,2.0
57840,461.6383,2.685018,782000.0,15.0,P,I,7.212702,1.5,9.897692999999999,1.5,GUES,1.0,4.0
58148,464.1483,2.670498,244600.0,15.0,P,I,7.175781,0.5,9.846252,1.5,GUES,1.0,4.0
58156,464.1863,2.67028,515600.0,15.0,P,I,7.212702,1.5,9.882955,2.5,GUES,1.0,6.0
59383,473.6132,2.617131,37150.0,15.0,P,I,7.381342999999999,2.5,9.998448,3.5,GUES,1.0,8.0
59446,474.0732,2.614591,49440.0,15.0,P,I,7.381342999999999,2.5,9.995909,2.5,GUES,1.0,6.0
59967,478.186,2.592104,485900.0,15.0,P,I,7.403830999999999,1.5,9.995909,2.5,GUES,1.0,6.0
60044,478.8328,2.588603,459700.0,15.0,P,I,7.403830999999999,1.5,9.992407,0.5,GUES,1.0,2.0
60045,478.8333,2.5886,229900.0,15.0,P,I,7.403830999999999,1.5,9.992405,1.5,GUES,1.0,4.0
60076,479.0293,2.587541,145300.0,15.0,P,I,7.212702,1.5,9.800217,0.5,GUES,1.0,2.0
60339,481.2404,2.575652,1439000.0,15.0,P,I,7.416780999999999,0.5,9.992407,0.5,GUES,1.0,2.0
60362,481.4241,2.5746689999999997,1137000.0,15.0,P,I,7.381342999999999,2.5,9.955987,3.5,GUES,1.0,8.0
60821,484.8228,2.556621,1121000.0,15.0,P,I,7.381342999999999,2.5,9.937938,3.5,GUES,1.0,8.0
60832,484.8558,2.556447,472600.0,15.0,P,I,7.403830999999999,1.5,9.960252,2.5,GUES,1.0,6.0
60834,484.872,2.556361,70890.0,15.0,P,I,7.403830999999999,1.5,9.960166000000001,1.5,GUES,1.0,4.0
60930,485.6819,2.552099,118300.0,15.0,P,I,7.403830999999999,1.5,9.955903999999999,2.5,GUES,1.0,6.0
61124,487.3409,2.543411,176300.0,15.0,P,I,7.416780999999999,0.5,9.960166000000001,1.5,GUES,1.0,4.0
61360,489.139,2.534061,46440.0,15.0,P,I,7.403830999999999,1.5,9.937867,2.5,GUES,1.0,6.0
62057,495.0903,2.5036009999999997,1360000.0,15.0,P,I,7.175781,0.5,9.679356,0.5,GUES,1.0,2.0
