,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
2,200.0432,6.1958,16660000.0,21.0,Sc,I,1e-06,1.5,6.19574,0.0,PARK,1.0,1.0
12,200.142,6.192868,63270000.0,21.0,Sc,I,0.0,1.5,6.192806,0.0,PARK,1.0,1.0
18,200.1822,6.191626,12050000.0,21.0,Sc,I,0.0,1.5,6.191564,0.0,PARK,1.0,1.0
33,200.3291,6.166335,12310000.0,21.0,Sc,I,0.020871,2.5,6.187145,0.0,PARK,1.0,1.0
80,200.6848,6.176121,4987000.0,21.01,Sc,II,3.402586,2.0,9.578646,2.0,K88,2.0,5.0
81,200.6875,6.176036,959000.0,21.01,Sc,II,3.474197,2.0,9.650171,2.0,K88,2.0,5.0
100,200.7999,6.17258,4669000.0,21.01,Sc,II,3.422268,3.0,9.594786000000001,3.0,K88,2.0,7.0
119,200.9341,6.1684589999999995,39320000.0,21.01,Sc,II,3.402586,2.0,9.570984,1.0,K88,2.0,3.0
148,201.1596,6.161543,8662000.0,21.01,Sc,II,3.218035,0.0,9.379516,1.0,K88,2.0,3.0
176,201.3264,6.15644,33970000.0,21.01,Sc,II,3.422268,3.0,9.578646,2.0,K88,2.0,5.0
223,201.6304,6.147158,43930000.0,21.01,Sc,II,3.8206599999999997,1.0,9.967757,2.0,K88,2.0,5.0
241,201.7683,6.1429599999999995,37330000.0,21.01,Sc,II,3.451887,4.0,9.594786000000001,3.0,K88,2.0,7.0
309,202.2064,6.12965,9400000.0,21.01,Sc,II,3.6868279999999998,0.0,9.816417,1.0,K88,2.0,3.0
316,202.2305,6.12892,25940000.0,21.01,Sc,II,3.687558,1.0,9.816417,1.0,K88,2.0,3.0
357,202.5038,6.12065,3663000.0,21.01,Sc,II,3.474197,2.0,9.594786000000001,3.0,K88,2.0,7.0
367,202.5657,6.118782,39410000.0,21.01,Sc,II,3.697696,2.0,9.816417,1.0,K88,2.0,3.0
373,202.6133,6.117344,4694000.0,21.01,Sc,II,3.461364,1.0,9.578646,2.0,K88,2.0,5.0
399,202.8674,6.109681,19780000.0,21.01,Sc,II,3.461364,1.0,9.570984,1.0,K88,2.0,3.0
424,203.0393,6.104509999999999,16240000.0,21.01,Sc,II,3.474197,2.0,9.578646,2.0,K88,2.0,5.0
432,203.0793,6.103307,22880000.0,21.01,Sc,II,3.49154,3.0,9.594786000000001,3.0,K88,2.0,7.0
453,203.2945,6.0968480000000005,8365000.0,21.01,Sc,II,3.474197,2.0,9.570984,1.0,K88,2.0,3.0
496,203.6179,6.087167,6796000.0,21.01,Sc,II,3.49154,3.0,9.578646,2.0,K88,2.0,5.0
533,203.9279,6.077914,1202000.0,21.01,Sc,II,3.6868279999999998,0.0,9.76468,1.0,K88,2.0,3.0
539,203.9524,6.077184,1270000.0,21.01,Sc,II,3.687558,1.0,9.76468,1.0,K88,2.0,3.0
540,203.9665,6.056017,21120000.0,21.0,Sc,I,0.020871,2.5,6.076828,0.0,PARK,1.0,1.0
561,204.0709,6.073656,1322000.0,21.01,Sc,II,3.422268,3.0,9.495863,2.0,K88,2.0,5.0
586,204.2933,6.067044999999999,918800.0,21.01,Sc,II,3.697696,2.0,9.76468,1.0,K88,2.0,3.0
594,204.3619,6.065007,566100.0,21.01,Sc,II,3.402586,2.0,9.467533,1.0,K88,2.0,3.0
617,204.6424,6.056697,67900000.0,21.0,Sc,I,0.0,1.5,6.056637,0.0,PARK,1.0,1.0
627,204.7511,6.053481,646100.0,21.01,Sc,II,3.697696,2.0,9.751117,3.0,K88,2.0,7.0
637,204.8616,6.050217,6934000.0,21.01,Sc,II,3.687558,1.0,9.737714,2.0,K88,2.0,5.0
642,204.9004,6.0490699999999995,7703000.0,21.01,Sc,II,3.697696,2.0,9.746705,3.0,K88,2.0,7.0
653,204.9636,6.026459,64640000.0,21.0,Sc,I,0.020871,2.5,6.04727,0.0,PARK,1.0,1.0
658,205.0013,6.045969,67660000.0,21.0,Sc,I,1e-06,1.5,6.04591,0.0,PARK,1.0,1.0
669,205.092,6.043419999999999,4119000.0,21.01,Sc,II,3.6868279999999998,0.0,9.730186999999999,1.0,K88,2.0,3.0
672,205.1168,6.04269,3654000.0,21.01,Sc,II,3.687558,1.0,9.730186999999999,1.0,K88,2.0,3.0
673,205.1257,6.021681,63070000.0,21.0,Sc,I,0.020871,2.5,6.042493,0.0,PARK,1.0,1.0
682,205.2055,6.040078,1341000.0,21.01,Sc,II,3.697696,2.0,9.737714,2.0,K88,2.0,5.0
704,205.3932,6.03456,2522000.0,21.01,Sc,II,3.461364,1.0,9.495863,2.0,K88,2.0,5.0
749,205.822,6.0219879999999995,362900.0,21.01,Sc,II,3.697696,2.0,9.719623,3.0,K88,2.0,7.0
752,205.831,6.021726,36890000.0,21.01,Sc,II,3.474197,2.0,9.495863,2.0,K88,2.0,5.0
766,205.9946,6.016943,6195000.0,21.01,Sc,II,3.6868279999999998,0.0,9.703710000000001,1.0,K88,2.0,3.0
770,206.0196,6.016212,17370000.0,21.01,Sc,II,3.687558,1.0,9.703710000000001,1.0,K88,2.0,3.0
797,206.3621,6.006229,63020000.0,21.01,Sc,II,3.461364,1.0,9.467533,1.0,K88,2.0,3.0
798,206.3675,6.006074,29950000.0,21.01,Sc,II,3.697696,2.0,9.703710000000001,1.0,K88,2.0,3.0
806,206.4256,6.004383,221500000.0,21.01,Sc,II,3.49154,3.0,9.495863,2.0,MFW,2.0,5.0
847,206.709,5.99615,135800000.0,21.01,Sc,II,4.010886,3.0,10.006977000000001,4.0,K88,2.0,9.0
851,206.7205,5.995817,1726000.0,21.01,Sc,II,3.8206599999999997,1.0,9.816417,1.0,K88,2.0,3.0
854,206.7508,5.994939,24550000.0,21.01,Sc,II,3.233674,2.0,9.228553,2.0,K88,2.0,5.0
858,206.798,5.993571,273900.0,21.0,Sc,I,1.850597,2.5,7.844108,2.5,K88,1.0,6.0
860,206.8041,5.993395,197500000.0,21.01,Sc,II,3.474197,2.0,9.467533,1.0,MFW,2.0,3.0
872,206.8644,5.9916480000000005,256700000.0,21.01,Sc,II,3.461364,1.0,9.452952,0.0,K88,2.0,1.0
894,207.1272,5.963299,25200000.0,21.0,Sc,I,0.020871,2.5,5.984111,0.0,PARK,1.0,1.0
908,207.2948,5.979208,272600.0,21.0,Sc,I,1.86496,3.5,7.844108,3.5,K88,1.0,8.0
995,208.0702,5.956930000000001,7054000.0,21.01,Sc,II,4.010886,3.0,9.967757,2.0,K88,2.0,5.0
1047,208.52,5.9440800000000005,16310000.0,21.01,Sc,II,3.8206599999999997,1.0,9.76468,1.0,K88,2.0,3.0
1279,210.1797,5.897149,32550000.0,21.01,Sc,II,3.697696,2.0,9.594786000000001,3.0,K88,2.0,7.0
1282,210.2139,5.89619,22310000.0,21.01,Sc,II,4.835656,0.0,10.731786999999999,1.0,K88,2.0,3.0
1309,210.3939,5.891147,24140000.0,21.01,Sc,II,3.687558,1.0,9.578646,2.0,K88,2.0,5.0
1324,210.493,5.888374,16540000.0,21.01,Sc,II,4.849647,1.0,10.737961,2.0,K88,2.0,5.0
1342,210.6418,5.884215,18390000.0,21.01,Sc,II,3.6868279999999998,0.0,9.570984,1.0,K88,2.0,3.0
1343,210.6679,5.883485,14470000.0,21.01,Sc,II,3.687558,1.0,9.570984,1.0,K88,2.0,3.0
1346,210.6814,5.883108999999999,564300.0,21.01,Sc,II,3.8206599999999997,1.0,9.703710000000001,1.0,K88,2.0,3.0
1349,210.714,5.882199,16610000.0,21.01,Sc,II,4.849647,1.0,10.731786999999999,1.0,K88,2.0,3.0
1355,210.7566,5.881009,8696000.0,21.01,Sc,II,3.697696,2.0,9.578646,2.0,K88,2.0,5.0
1379,210.8792,5.8775889999999995,35700000.0,21.01,Sc,II,4.878223,2.0,10.755753,3.0,K88,2.0,7.0
1407,211.0316,5.873347,1028000.0,21.01,Sc,II,3.697696,2.0,9.570984,1.0,K88,2.0,3.0
1454,211.2847,5.866313,3206000.0,21.0,Sc,I,0.0,1.5,5.8662540000000005,2.5,MFW,1.0,6.0
1497,211.5196,5.859797,5730000.0,21.01,Sc,II,4.878223,2.0,10.737961,2.0,K88,2.0,5.0
1510,211.6649,5.855775,20440000.0,21.0,Sc,I,0.0,1.5,5.855716999999999,1.5,MFW,1.0,4.0
1521,211.7427,5.853623000000001,1089000.0,21.01,Sc,II,4.878223,2.0,10.731786999999999,1.0,K88,2.0,3.0
1562,212.0392,5.845441,20080000.0,21.0,Sc,I,0.020871,2.5,5.8662540000000005,2.5,MFW,1.0,6.0
1611,212.4221,5.834904,2368000.0,21.0,Sc,I,0.020871,2.5,5.855716999999999,1.5,K88,1.0,4.0
1620,212.5172,5.832292,122800000.0,21.0,Sc,I,0.0,1.5,5.832234,0.0,PARK,1.0,1.0
1633,212.6165,5.8295699999999995,28560000.0,21.01,Sc,II,3.8206599999999997,1.0,9.650171,2.0,K88,2.0,5.0
1675,212.8819,5.822179,143700000.0,21.0,Sc,I,1e-06,1.5,5.822122,0.0,PARK,1.0,1.0
