,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
17,200.1714,6.191957,14890000.0,74.01,W,II,0.393342,2.5,6.585236999999999,2.5,CB',2.0,6.0
101,200.8099,6.172274,35090000.0,74.01,W,II,0.584749,3.5,6.756961,3.5,CB',2.0,8.0
124,200.9982,6.166493,17190000.0,74.01,W,II,0.188305,1.5,6.354736,1.5,CB',2.0,4.0
130,201.024,6.165699,9210000.0,74.01,W,II,0.393342,2.5,6.55898,3.5,CB',2.0,8.0
372,202.6091,6.117469,17000000.0,74.01,W,II,0.584749,3.5,6.702157000000001,4.5,CB',2.0,10.0
417,203.0001,6.105689,38800000.0,74.01,W,II,0.762151,4.5,6.867779,4.5,CB',2.0,10.0
652,204.9635,6.04721,16690000.0,74.01,W,II,0.188305,1.5,6.235454,2.5,CB',2.0,6.0
819,206.5575,6.000548,12750000.0,74.01,W,II,0.584749,3.5,6.585236999999999,2.5,CB',2.0,6.0
893,207.1212,5.98422,16340000.0,74.01,W,II,0.393342,2.5,6.377503,2.5,CB',2.0,6.0
938,207.5589,5.971601000000001,19120000.0,74.01,W,II,1.080059,1.5,7.0516,2.5,CB',2.0,6.0
975,207.9122,5.961456,35390000.0,74.01,W,II,0.762151,4.5,6.723546000000001,5.5,CB',2.0,12.0
1096,208.9163,5.932805999999999,8788000.0,74.01,W,II,0.584749,3.5,6.5174959999999995,4.5,CB',2.0,10.0
1172,209.4746,5.916997,25320000.0,74.01,W,II,0.188305,1.5,6.105242,2.5,CB',2.0,6.0
1265,210.0675,5.900298,10400000.0,74.01,W,II,0.0,0.5,5.900239,1.5,CB',2.0,4.0
1337,210.6189,5.884855,10110000.0,74.01,W,II,0.188305,1.5,6.073101,1.5,CB',2.0,4.0
1408,211.0341,5.873277,18070000.0,74.01,W,II,0.584749,3.5,6.457967,2.5,CB',2.0,6.0
1545,211.8875,5.849626,10950000.0,74.01,W,II,0.0,0.5,5.8495669999999995,1.5,CB',2.0,4.0
1575,212.1579,5.842169999999999,17470000.0,74.01,W,II,0.393342,2.5,6.235454,2.5,CB',2.0,6.0
2044,215.3567,5.755403,7543000.0,74.01,W,II,0.762151,4.5,6.5174959999999995,4.5,CB',2.0,10.0
2099,215.78,5.744113,7460000.0,74.01,W,II,0.584749,3.5,6.328804,3.5,CB',2.0,8.0
2213,216.6321,5.721523,11550000.0,74.01,W,II,0.584749,3.5,6.306214,4.5,CB',2.0,10.0
2454,218.2916,5.678031,17410000.0,74.0,W,I,0.771099,4.0,6.449073,3.0,CB,1.0,7.0
2627,219.4526,5.647996,3541000.0,74.01,W,II,0.0,0.5,5.647939,1.5,CB',2.0,4.0
2747,220.4489,5.622472,15420000.0,74.01,W,II,0.762151,4.5,6.384566,5.5,CB',2.0,12.0
3366,224.8759,5.511794999999999,10690000.0,74.01,W,II,0.0,0.5,5.5117400000000005,0.5,CB',2.0,2.0
3383,224.9815,5.5092099999999995,25260000.0,74.0,W,I,0.20709,1.0,5.7162440000000005,1.0,CB,1.0,3.0
3727,227.0223,5.459689,3628000.0,74.01,W,II,0.188305,1.5,5.647939,1.5,CB',2.0,4.0
3743,227.1392,5.456879,5156000.0,74.0,W,I,0.412313,2.0,5.8691379999999995,2.0,CB,1.0,5.0
3854,227.7584,5.4420459999999995,19580000.0,74.0,W,I,0.0,0.0,5.441991000000001,1.0,CB,1.0,3.0
3971,228.4906,5.424607,6126000.0,74.0,W,I,0.20709,1.0,5.631642,2.0,CB,1.0,5.0
3975,228.5182,5.423954,25760000.0,74.0,W,I,0.771099,4.0,6.194998,3.0,CB,1.0,7.0
4129,229.449,5.401953,38750000.0,74.0,W,I,0.771099,4.0,6.1729970000000005,4.0,CB,1.0,9.0
4195,229.8332,5.392922,18880000.0,74.0,W,I,0.5988439999999999,3.0,5.9917110000000005,3.0,CB,1.0,7.0
4275,230.3818,5.380082,6265000.0,74.01,W,II,0.188305,1.5,5.568332,1.5,CB',2.0,4.0
4325,230.6598,5.373597,11560000.0,74.0,W,I,0.5988439999999999,3.0,5.972387,3.0,CB,1.0,7.0
4368,230.9025,5.367951000000001,35640000.0,74.0,W,I,0.771099,4.0,6.138996,3.0,CB,1.0,7.0
4437,231.3175,5.35832,22300000.0,74.0,W,I,0.0,0.0,5.358266,1.0,CB,1.0,3.0
4457,231.418,5.355994,23440000.0,74.0,W,I,0.771099,4.0,6.127039,3.0,CB,1.0,7.0
4472,231.5021,5.354048000000001,5580000.0,74.01,W,II,0.393342,2.5,5.747337,2.5,CB',2.0,6.0
4538,231.8965,5.344944,21970000.0,74.0,W,I,1.8684330000000002,5.0,7.213324000000001,5.0,CB,1.0,11.0
4589,232.1632,5.338804,26740000.0,74.0,W,I,0.412313,2.0,5.7510639999999995,3.0,CB,1.0,7.0
4665,232.6092,5.328567,13730000.0,74.01,W,II,0.762151,4.5,6.090664,3.5,CB',2.0,8.0
4679,232.6567,5.32748,28780000.0,74.0,W,I,0.771099,4.0,6.098525,5.0,CB,1.0,11.0
4709,232.8312,5.323487999999999,3879000.0,74.01,W,II,0.188305,1.5,5.5117400000000005,0.5,CB',2.0,2.0
4758,233.1299,5.316667,41150000.0,74.0,W,I,1.507891,4.0,6.824503999999999,4.0,CB,1.0,9.0
4803,233.3767,5.311045,2689000.0,74.01,W,II,0.188305,1.5,5.499297,2.5,CB',2.0,6.0
4945,234.1356,5.293832,11640000.0,74.0,W,I,0.20709,1.0,5.500869000000001,2.0,CB,1.0,5.0
4969,234.3134,5.289816,19630000.0,74.0,W,I,2.1087849999999997,6.0,7.398549000000001,5.0,CB,1.0,11.0
5070,234.797,5.278922000000001,6509000.0,74.0,W,I,0.412313,2.0,5.691182,2.0,CB,1.0,5.0
5182,235.4618,5.264019,35960000.0,74.0,W,I,0.771099,4.0,6.035065,4.0,CB,1.0,9.0
5253,235.8077,5.256297,23100000.0,74.0,W,I,1.507891,4.0,6.7641350000000005,3.0,CB,1.0,7.0
5266,235.8817,5.254649,3439000.0,74.01,W,II,0.393342,2.5,5.647939,1.5,CB',2.0,4.0
5299,236.0433,5.251051,43930000.0,74.0,W,I,0.412313,2.0,5.663312,3.0,CB,1.0,7.0
5347,236.3068,5.245195,54690000.0,74.0,W,I,0.20709,1.0,5.452232,2.0,CB,1.0,5.0
5381,236.5452,5.23991,7567000.0,74.0,W,I,0.0,0.0,5.239857,1.0,CB,1.0,3.0
5388,236.5854,5.239021,42120000.0,74.0,W,I,2.1087849999999997,6.0,7.347753999999999,5.0,CB,1.0,11.0
5399,236.6175,5.23831,17650000.0,74.0,W,I,0.5988439999999999,3.0,5.837102,2.0,CB,1.0,5.0
5424,236.696,5.236572,62860000.0,74.0,W,I,1.181329,0.0,6.4178489999999995,1.0,CB,1.0,3.0
5439,236.7692,5.234954,16910000.0,74.0,W,I,0.20709,1.0,5.441991000000001,1.0,CB,1.0,3.0
5502,237.0884,5.227906,5621000.0,74.0,W,I,0.365913,3.0,5.593767,4.0,CB,1.0,9.0
5508,237.1383,5.226807,14540000.0,74.0,W,I,2.1209990000000003,4.0,7.347753999999999,5.0,CB,1.0,11.0
5579,237.4173,5.220665,8664000.0,74.0,W,I,0.771099,4.0,5.9917110000000005,3.0,CB,1.0,7.0
5584,237.4468,5.220015,48810000.0,74.0,W,I,0.5988439999999999,3.0,5.818807,4.0,CB,1.0,9.0
5595,237.4756,5.219382,9411000.0,74.0,W,I,0.412313,2.0,5.631642,2.0,CB,1.0,5.0
5624,237.6065,5.216508,36370000.0,74.0,W,I,1.8684330000000002,5.0,7.0848889999999995,5.0,CB,1.0,11.0
5631,237.6565,5.215409999999999,26160000.0,74.0,W,I,2.1209990000000003,4.0,7.3363570000000005,4.0,CB,1.0,9.0
5766,238.2994,5.20134,37540000.0,74.0,W,I,0.771099,4.0,5.972387,3.0,CB,1.0,7.0
5804,238.4823,5.1973519999999995,77190000.0,74.0,W,I,0.771099,4.0,5.9683980000000005,5.0,CB,1.0,11.0
5817,238.6165,5.1944300000000005,41410000.0,74.0,W,I,2.1087849999999997,6.0,7.3031630000000005,5.0,CB,1.0,11.0
5886,238.9078,5.188095,18550000.0,74.0,W,I,0.20709,1.0,5.395133,2.0,CB,1.0,5.0
5912,239.0376,5.185278,16170000.0,74.01,W,II,0.920016,2.5,6.105242,2.5,CB',2.0,6.0
5959,239.2926,5.179753,5200000.0,74.01,W,II,0.584749,3.5,5.764451,4.5,CB',2.0,10.0
6036,239.7084,5.170771,112600000.0,74.01,W,II,0.393342,2.5,5.564061,3.5,KNW,2.0,8.0
6047,239.7726,5.169386,75040000.0,74.0,W,I,0.412313,2.0,5.581647,2.0,CB,1.0,5.0
6053,239.7984,5.168830000000001,52370000.0,74.0,W,I,0.412313,2.0,5.581092,3.0,CB,1.0,7.0
6069,239.9032,5.166571,43610000.0,74.0,W,I,2.1209990000000003,4.0,7.2875179999999995,4.0,CB,1.0,9.0
6124,240.1296,5.161701,4483000.0,74.0,W,I,0.771099,4.0,5.932748,5.0,CB,1.0,11.0
6154,240.2445,5.159231,70380000.0,74.0,W,I,1.708218,2.0,6.867398,3.0,CB,1.0,7.0
6197,240.4209,5.155447000000001,13610000.0,74.01,W,II,1.080059,1.5,6.235454,2.5,CB',2.0,6.0
6225,240.5251,5.153213,26140000.0,74.0,W,I,1.6550099999999999,3.0,6.808172,4.0,CB,1.0,9.0
