,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
77281,674.8682,1.836673,4640000.0,16.0,S,I,7.867683,2.0,9.704336999999999,2.0,NBS,1.0,5.0
77283,674.8837,1.8366310000000001,5252000.0,16.0,S,I,7.867683,2.0,9.704295,3.0,NBS,1.0,7.0
77343,675.6851,1.834452,507500.0,16.0,S,I,7.869903,3.0,9.704336999999999,2.0,NBS,1.0,5.0
77344,675.7007,1.8344099999999999,2626000.0,16.0,S,I,7.869903,3.0,9.704295,3.0,NBS,1.0,7.0
77347,675.7171,1.834366,7945000.0,16.0,S,I,7.869903,3.0,9.704251,4.0,NBS,1.0,9.0
78816,699.2846,1.772544,886000.0,16.0,S,I,8.045206,1.0,9.817732000000001,1.0,KP,1.0,3.0
78826,699.4031,1.772243,293300.0,16.0,S,I,8.045506,0.0,9.817732000000001,1.0,KP,1.0,3.0
78829,699.4616,1.772095,1470000.0,16.0,S,I,8.045655,2.0,9.817732000000001,1.0,KP,1.0,3.0
79774,716.2086,1.730659,1669000.0,16.0,S,I,8.415754,4.0,10.146396000000001,5.0,KP,1.0,11.0
79775,716.2086,1.730659,281600.0,16.0,S,I,8.415754,4.0,10.146396000000001,4.0,KP,1.0,9.0
79776,716.2086,1.730659,23920.0,16.0,S,I,8.415754,4.0,10.146396000000001,3.0,KP,1.0,7.0
79799,716.5435,1.72985,787600.0,16.0,S,I,8.416563,0.0,10.146396000000001,1.0,KP,1.0,3.0
79805,716.6142,1.7296790000000002,787400.0,16.0,S,I,8.416734,1.0,10.146396000000001,1.0,KP,1.0,3.0
79806,716.6142,1.7296790000000002,942600.0,16.0,S,I,8.416734,1.0,10.146396000000001,2.0,KP,1.0,5.0
79810,716.733,1.729393,111200.0,16.0,S,I,8.417019999999999,2.0,10.146396000000001,1.0,KP,1.0,3.0
79811,716.733,1.729393,1143000.0,16.0,S,I,8.417019999999999,2.0,10.146396000000001,3.0,KP,1.0,7.0
79812,716.733,1.729393,667100.0,16.0,S,I,8.417019999999999,2.0,10.146396000000001,2.0,KP,1.0,5.0
79818,716.8444,1.729124,1409000.0,16.0,S,I,8.417289,3.0,10.146396000000001,4.0,KP,1.0,9.0
79819,716.8444,1.729124,66690.0,16.0,S,I,8.417289,3.0,10.146396000000001,2.0,KP,1.0,5.0
79820,716.8444,1.729124,510400.0,16.0,S,I,8.417289,3.0,10.146396000000001,3.0,KP,1.0,7.0
80231,724.2509,1.711441,2123000.0,16.0,S,I,8.045206,1.0,9.75663,1.0,KP,1.0,3.0
80234,724.3118,1.711297,2372000.0,16.0,S,I,8.045206,1.0,9.756486,2.0,KP,1.0,5.0
80235,724.378,1.711141,1765000.0,16.0,S,I,8.045506,0.0,9.75663,1.0,KP,1.0,3.0
80239,724.4408,1.710993,88460.0,16.0,S,I,8.045655,2.0,9.75663,1.0,KP,1.0,3.0
80243,724.4791,1.7109020000000001,3153000.0,16.0,S,I,8.045655,2.0,9.75654,3.0,KP,1.0,7.0
80246,724.5017,1.710849,803200.0,16.0,S,I,8.045655,2.0,9.756486,2.0,KP,1.0,5.0
81280,744.3248,1.665285,2506000.0,16.0,S,I,8.415754,4.0,10.081022,5.0,KP,1.0,11.0
81282,744.3248,1.665285,35910.0,16.0,S,I,8.415754,4.0,10.081022,3.0,KP,1.0,7.0
81283,744.3248,1.665285,422800.0,16.0,S,I,8.415754,4.0,10.081022,4.0,KP,1.0,9.0
81299,744.6865,1.6644759999999998,1183000.0,16.0,S,I,8.416563,0.0,10.081022,1.0,KP,1.0,3.0
81304,744.7629,1.664306,1415000.0,16.0,S,I,8.416734,1.0,10.081022,2.0,KP,1.0,5.0
81305,744.7629,1.664306,1182000.0,16.0,S,I,8.416734,1.0,10.081022,1.0,KP,1.0,3.0
81314,744.8912,1.664019,166900.0,16.0,S,I,8.417019999999999,2.0,10.081022,1.0,KP,1.0,3.0
81315,744.8912,1.664019,1716000.0,16.0,S,I,8.417019999999999,2.0,10.081022,3.0,KP,1.0,7.0
81316,744.8912,1.664019,1002000.0,16.0,S,I,8.417019999999999,2.0,10.081022,2.0,KP,1.0,5.0
81320,745.0116,1.66375,2115000.0,16.0,S,I,8.417289,3.0,10.081022,4.0,KP,1.0,9.0
81321,745.0116,1.66375,100100.0,16.0,S,I,8.417289,3.0,10.081022,2.0,KP,1.0,5.0
81322,745.0116,1.66375,749000.0,16.0,S,I,8.417289,3.0,10.081022,3.0,KP,1.0,7.0
81406,746.8588,1.6596349999999997,2706000.0,16.0,S,I,7.867683,2.0,9.527301,3.0,GUES,1.0,7.0
81455,747.8594,1.657415,1074000.0,16.0,S,I,7.869903,3.0,9.527301,3.0,GUES,1.0,7.0
82520,767.962,1.6140290000000002,1271000.0,16.0,S,I,7.866308999999999,1.0,9.480323,2.0,KP,1.0,5.0
82552,768.616,1.6126559999999999,2106000.0,16.0,S,I,7.867683,2.0,9.480323,2.0,KP,1.0,5.0
82623,769.6758,1.610436,2899000.0,16.0,S,I,7.869903,3.0,9.480323,2.0,KP,1.0,5.0
83710,792.3763,1.5642989999999999,56350.0,16.0,S,I,8.415754,4.0,9.980037,3.0,KP,1.0,7.0
83711,792.3763,1.5642989999999999,663400.0,16.0,S,I,8.415754,4.0,9.980037,4.0,KP,1.0,9.0
83712,792.3763,1.5642989999999999,3932000.0,16.0,S,I,8.415754,4.0,9.980037,5.0,KP,1.0,11.0
83733,792.7862,1.56349,1855000.0,16.0,S,I,8.416563,0.0,9.980037,1.0,KP,1.0,3.0
83736,792.8728,1.5633190000000001,2221000.0,16.0,S,I,8.416734,1.0,9.980037,2.0,KP,1.0,5.0
83737,792.8728,1.5633190000000001,1855000.0,16.0,S,I,8.416734,1.0,9.980037,1.0,KP,1.0,3.0
83740,793.0182,1.563033,261900.0,16.0,S,I,8.417019999999999,2.0,9.980037,1.0,KP,1.0,3.0
83741,793.0182,1.563033,1572000.0,16.0,S,I,8.417019999999999,2.0,9.980037,2.0,KP,1.0,5.0
83742,793.0182,1.563033,2693000.0,16.0,S,I,8.417019999999999,2.0,9.980037,3.0,KP,1.0,7.0
83756,793.1547,1.562764,1202000.0,16.0,S,I,8.417289,3.0,9.980037,3.0,KP,1.0,7.0
83757,793.1547,1.562764,3318000.0,16.0,S,I,8.417289,3.0,9.980037,4.0,KP,1.0,9.0
83758,793.1547,1.562764,157100.0,16.0,S,I,8.417289,3.0,9.980037,2.0,KP,1.0,5.0
