,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
559,204.066,6.073802,50740000.0,50.0,Sn,I,0.42497700000000005,2.0,6.498718,2.0,CB,1.0,5.0
843,206.6822,5.996928,123400000.0,50.01,Sn,II,0.0,0.5,5.996868,1.5,GUES,2.0,4.0
909,207.3074,5.978846,36600000.0,50.0,Sn,I,0.0,0.0,5.978786,1.0,CB,1.0,3.0
1132,209.159,5.925924,200900000.0,50.0,Sn,I,0.20975700000000003,1.0,6.135622,0.0,CB,1.0,1.0
1199,209.6392,5.91235,18020000.0,50.0,Sn,I,1.06787,2.0,6.980162,3.0,CB,1.0,7.0
1271,210.0932,5.899578,15850000.0,50.0,Sn,I,0.42497700000000005,2.0,6.324496,2.0,CB,1.0,5.0
1471,211.3937,5.863287000000001,73540000.0,50.0,Sn,I,0.20975700000000003,1.0,6.072985,1.0,CB,1.0,3.0
1976,214.8726,5.768367,32320000.0,50.0,Sn,I,0.20975700000000003,1.0,5.978067,0.0,CB,1.0,1.0
2013,215.0855,5.762658,75940000.0,50.01,Sn,II,0.527118,1.5,6.289718,2.5,GUES,2.0,6.0
2021,215.1428,5.761123,15970000.0,50.0,Sn,I,0.42497700000000005,2.0,6.186043,3.0,CB,1.0,7.0
2022,215.1518,5.760884,227700000.0,50.01,Sn,II,0.0,0.5,5.760827,0.5,GUES,2.0,2.0
2626,219.4499,5.648065,58080000.0,50.0,Sn,I,0.42497700000000005,2.0,6.072985,1.0,CB,1.0,3.0
2681,219.9346,5.635619,33140000.0,50.0,Sn,I,0.20975700000000003,1.0,5.845319,2.0,CB,1.0,5.0
2813,220.9659,5.609317,80580000.0,50.0,Sn,I,0.42497700000000005,2.0,6.034237999999999,2.0,CB,1.0,5.0
2837,221.1062,5.605759,11740000.0,50.0,Sn,I,1.06787,2.0,6.673572999999999,3.0,CB,1.0,7.0
3167,223.1724,5.553864,22360000.0,50.0,Sn,I,0.42497700000000005,2.0,5.978786,1.0,CB,1.0,3.0
3337,224.6056,5.518428,180700000.0,50.0,Sn,I,0.0,0.0,5.518373,1.0,PS,1.0,3.0
3407,225.1167,5.505901000000001,25230000.0,50.0,Sn,I,1.06787,2.0,6.573717,1.0,CB,1.0,3.0
3664,226.6024,5.469804,102600000.0,50.01,Sn,II,0.527118,1.5,5.996868,1.5,GUES,2.0,4.0
3681,226.7189,5.466995,73410000.0,50.0,Sn,I,1.06787,2.0,6.53481,1.0,CB,1.0,3.0
3707,226.8929,5.462802,138700000.0,50.0,Sn,I,0.42497700000000005,2.0,5.8877239999999995,3.0,PS,1.0,7.0
