,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
6696,242.5413,5.11038,355800.0,3.0,Li,I,0.0,0.5,5.110328,1.5,LN,1.0,4.0
7851,247.5032,5.007934,525600.0,3.0,Li,I,0.0,0.5,5.007884,1.5,LN,1.0,4.0
10318,256.2302,4.8373800000000005,797200.0,3.0,Li,I,0.0,0.5,4.837332,1.5,LN,1.0,4.0
10319,256.2302,4.8373800000000005,799100.0,3.0,Li,I,0.0,0.5,4.837332,0.5,LN,1.0,2.0
15139,274.1185,4.521723000000001,1159000.0,3.0,Li,I,0.0,0.5,4.521678,1.5,LN,1.0,4.0
15140,274.1185,4.521723000000001,1161000.0,3.0,Li,I,0.0,0.5,4.521678,0.5,LN,1.0,2.0
27685,323.2631,3.8343279999999997,892800.0,3.0,Li,I,0.0,0.5,3.83429,0.5,LN,1.0,2.0
27686,323.2631,3.8343279999999997,890600.0,3.0,Li,I,0.0,0.5,3.83429,1.5,LN,1.0,4.0
38322,367.1612,3.3759050000000004,1387000.0,3.0,Li,I,1.847818,0.5,5.223689,1.5,LN,1.0,4.0
38325,367.1658,3.375863,2768000.0,3.0,Li,I,1.847859,1.5,5.223689,1.5,LN,1.0,4.0
38326,367.1658,3.375863,1683000.0,3.0,Li,I,1.847859,1.5,5.223689,2.5,LN,1.0,6.0
39500,372.0822,3.331258,2002000.0,3.0,Li,I,1.847818,0.5,5.179042,1.5,LN,1.0,4.0
39503,372.0869,3.3312160000000004,2429000.0,3.0,Li,I,1.847859,1.5,5.179042,2.5,LN,1.0,6.0
39504,372.0869,3.3312160000000004,399500.0,3.0,Li,I,1.847859,1.5,5.179042,1.5,LN,1.0,4.0
40141,374.6531,3.3084,327800.0,3.0,Li,I,1.847818,0.5,5.156184,0.5,LN,1.0,2.0
40142,374.6578,3.308358,654000.0,3.0,Li,I,1.847859,1.5,5.156184,0.5,LN,1.0,2.0
41336,379.5006,3.266141,3037000.0,3.0,Li,I,1.847818,0.5,5.113925,1.5,LN,1.0,4.0
41339,379.5055,3.266099,3684000.0,3.0,Li,I,1.847859,1.5,5.113925,2.5,LN,1.0,6.0
41340,379.5055,3.266099,605900.0,3.0,Li,I,1.847859,1.5,5.113925,1.5,LN,1.0,4.0
42365,383.5572,3.231598,503700.0,3.0,Li,I,1.847818,0.5,5.079383,0.5,LN,1.0,2.0
42366,383.5621,3.2315560000000003,1005000.0,3.0,Li,I,1.847859,1.5,5.079383,0.5,LN,1.0,2.0
44291,391.5295,3.165798,4958000.0,3.0,Li,I,1.847818,0.5,5.013584,1.5,LN,1.0,4.0
44294,391.5346,3.165757,6014000.0,3.0,Li,I,1.847859,1.5,5.013584,2.5,LN,1.0,6.0
44295,391.5347,3.165756,989200.0,3.0,Li,I,1.847859,1.5,5.013584,1.5,LN,1.0,4.0
46019,398.5485,3.110045,835400.0,3.0,Li,I,1.847818,0.5,4.957832,0.5,LN,1.0,2.0
46020,398.5538,3.110004,1667000.0,3.0,Li,I,1.847859,1.5,4.957832,0.5,LN,1.0,2.0
49134,413.2562,2.999362,8962000.0,3.0,Li,I,1.847818,0.5,4.84715,1.5,LN,1.0,4.0
49135,413.2618,2.999321,10870000.0,3.0,Li,I,1.847859,1.5,4.847151,2.5,LN,1.0,6.0
49136,413.2619,2.99932,1788000.0,3.0,Li,I,1.847859,1.5,4.84715,1.5,LN,1.0,4.0
51871,427.3065,2.900741,1539000.0,3.0,Li,I,1.847818,0.5,4.748529,0.5,LN,1.0,2.0
51872,427.3127,2.9006990000000004,3072000.0,3.0,Li,I,1.847859,1.5,4.748529,0.5,LN,1.0,2.0
57631,460.2826,2.692927,19180000.0,3.0,Li,I,1.847818,0.5,4.540717,1.5,LN,1.0,4.0
57634,460.2894,2.692887,23260000.0,3.0,Li,I,1.847859,1.5,4.540719,2.5,LN,1.0,6.0
57635,460.2897,2.692885,3826000.0,3.0,Li,I,1.847859,1.5,4.540717,1.5,LN,1.0,4.0
62291,497.1661,2.493147,3387000.0,3.0,Li,I,1.847818,0.5,4.34094,0.5,LN,1.0,2.0
62292,497.1744,2.493106,6758000.0,3.0,Li,I,1.847859,1.5,4.34094,0.5,LN,1.0,2.0
73216,610.3538,2.0308080000000004,56450000.0,3.0,Li,I,1.847818,0.5,3.8786050000000003,1.5,LN,1.0,4.0
73217,610.3649,2.030771,68480000.0,3.0,Li,I,1.847859,1.5,3.8786099999999997,2.5,LN,1.0,6.0
73218,610.3664,2.030766,11260000.0,3.0,Li,I,1.847859,1.5,3.8786050000000003,1.5,LN,1.0,4.0
77004,670.7749,1.8478729999999999,37210000.0,3.0,Li,I,4e-06,0.5,1.8478580000000002,1.5,NBS,1.0,4.0
77005,670.7749,1.8478729999999999,37210000.0,3.0,Li,I,4e-06,0.5,1.8478580000000002,1.5,NBS,1.0,4.0
