,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
48721,411.2011,3.014351,3862000.0,76.0,Os,I,0.71491,1.0,3.729231,2.0,CB',1.0,5.0
48962,412.4603,3.0051490000000003,1941000.0,76.0,Os,I,1.410692,3.0,4.415811,3.0,CB',1.0,7.0
49050,412.8957,3.00198,249500.0,76.0,Os,I,0.51569,3.0,3.51764,3.0,CB',1.0,7.0
49198,413.5775,2.997032,2380000.0,76.0,Os,I,0.51569,3.0,3.512692,4.0,KZB,1.0,9.0
49236,413.7841,2.995535,4521000.0,76.0,Os,I,1.887358,2.0,4.8828629999999995,3.0,CB',1.0,7.0
49646,415.8783,2.980451,1153000.0,76.0,Os,I,1.747107,3.0,4.727529,4.0,CB',1.0,9.0
49666,415.9965,2.979604,1025000.0,76.0,Os,I,1.583821,2.0,4.563396,3.0,CB',1.0,7.0
49915,417.2548,2.9706189999999997,1282000.0,76.0,Os,I,1.260421,2.0,4.2310099999999995,3.0,CB',1.0,7.0
49931,417.3232,2.970132,1145000.0,76.0,Os,I,0.6377649999999999,5.0,3.6078669999999997,6.0,CB',1.0,13.0
49980,417.5622,2.968432,2445000.0,76.0,Os,I,1.0839729999999999,4.0,4.052375,4.0,KZB,1.0,9.0
50140,418.4124,2.9624,6862000.0,76.0,Os,I,2.283432,5.0,5.245801999999999,4.0,CB',1.0,9.0
50249,418.9906,2.958312,6464000.0,76.0,Os,I,1.583821,2.0,4.542104,2.0,CB',1.0,5.0
50349,419.5149,2.954615,1657000.0,76.0,Os,I,1.747107,3.0,4.701693,2.0,CB',1.0,5.0
50484,420.138,2.950234,314900.0,76.0,Os,I,0.51569,3.0,3.465894,2.0,CB',1.0,5.0
50499,420.2069,2.94975,4293000.0,76.0,Os,I,1.7778080000000003,5.0,4.727529,4.0,CB',1.0,9.0
50698,421.1853,2.9428970000000003,225700000.0,76.0,Os,I,2.9090290000000003,5.0,5.851897,5.0,CB',1.0,11.0
50739,421.3863,2.941494,38930000.0,76.0,Os,I,3.101208,3.0,6.0426720000000005,4.0,CB',1.0,9.0
50762,421.516,2.940589,2038000.0,76.0,Os,I,1.747107,3.0,4.687666,3.0,CB',1.0,7.0
50973,422.6532,2.932677,3587000.0,76.0,Os,I,1.887358,2.0,4.820005999999999,1.0,CB',1.0,3.0
51112,423.35,2.92785,3479000.0,76.0,Os,I,1.614283,1.0,4.542104,2.0,CB',1.0,5.0
51634,426.0848,2.9090580000000004,1212000.0,76.0,Os,I,0.0,4.0,2.9090290000000003,5.0,KZB,1.0,11.0
51707,426.4749,2.906397,1581000.0,76.0,Os,I,1.657028,2.0,4.563396,3.0,CB',1.0,7.0
51808,426.9612,2.9030869999999998,9078000.0,76.0,Os,I,2.343542,3.0,5.2466,3.0,CB',1.0,7.0
51960,427.7155,2.897967,9873000.0,76.0,Os,I,2.361764,0.0,5.259702,1.0,CB',1.0,3.0
52144,428.5904,2.892052,1954000.0,76.0,Os,I,1.614283,1.0,4.5063059999999995,2.0,CB',1.0,5.0
52303,429.3948,2.886634,9861000.0,76.0,Os,I,1.8409240000000002,4.0,4.727529,4.0,CB',1.0,9.0
52351,429.6224,2.885105,1408000.0,76.0,Os,I,1.657028,2.0,4.542104,2.0,CB',1.0,5.0
52612,430.8877,2.876633,3243000.0,76.0,Os,I,2.369198,4.0,5.245801999999999,4.0,CB',1.0,9.0
52672,431.1391,2.874956,562900.0,76.0,Os,I,0.6377649999999999,5.0,3.512692,4.0,KZB,1.0,9.0
52960,432.6255,2.865078,3825000.0,76.0,Os,I,1.887358,2.0,4.752407,2.0,CB',1.0,5.0
53005,432.8758,2.8634209999999998,2489000.0,76.0,Os,I,1.367618,4.0,4.2310099999999995,3.0,CB',1.0,7.0
