,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
5154,235.3181,5.267231,15080000.0,40.01,Zr,II,0.318913,1.5,5.586092,1.5,MULT,2.0,4.0
5582,237.4428,5.220104,28030000.0,40.0,Zr,I,0.0,2.0,5.220052,3.0,CB,1.0,7.0
5865,238.8003,5.190432,37920000.0,40.0,Zr,I,0.07072200000000001,3.0,5.261101999999999,2.0,CB,1.0,5.0
6234,240.5523,5.152632,24910000.0,40.0,Zr,I,0.153845,4.0,5.306424,3.0,CB,1.0,7.0
6554,241.9406,5.123067,40210000.0,40.01,Zr,II,0.526722,1.5,5.649738,1.5,CC',2.0,4.0
7100,244.1993,5.075685,18630000.0,40.01,Zr,II,0.526722,1.5,5.6023559999999994,2.5,MULT,2.0,6.0
7273,244.9844,5.0594209999999995,100800000.0,40.01,Zr,II,0.526722,1.5,5.586092,1.5,CC',2.0,4.0
7440,245.7433,5.0437959999999995,8218000.0,40.01,Zr,II,0.558611,2.5,5.6023559999999994,2.5,CC',2.0,6.0
7630,246.5384,5.027531,17300000.0,40.01,Zr,II,0.558611,2.5,5.586092,1.5,MULT,2.0,4.0
8004,248.1348,4.995189,9044000.0,40.01,Zr,II,0.318913,1.5,5.314051999999999,2.5,MULT,2.0,6.0
8137,248.73,4.983236,44600000.0,40.01,Zr,II,1.010818,4.5,5.9940050000000005,3.5,CC',2.0,8.0
8383,249.6492,4.9648900000000005,31700000.0,40.01,Zr,II,0.971756,3.5,5.936596,2.5,CC',2.0,6.0
9409,253.2481,4.8943389999999996,24760000.0,40.01,Zr,II,0.094654,3.5,4.988944,3.5,CC',2.0,8.0
9608,253.9647,4.880529,19500000.0,40.0,Zr,I,0.07072200000000001,3.0,4.951201999999999,4.0,CB,1.0,9.0
9672,254.2122,4.8757779999999995,36760000.0,40.01,Zr,II,0.039014,2.5,4.914744000000001,2.5,CC',2.0,6.0
9965,255.0511,4.8597410000000005,16660000.0,40.0,Zr,I,0.07072200000000001,3.0,4.930414,2.0,CB,1.0,5.0
9974,255.0753,4.859281,51110000.0,40.01,Zr,II,0.0,1.5,4.8592319999999996,1.5,CC',2.0,4.0
10135,255.6418,4.848514,14240000.0,40.0,Zr,I,0.153845,4.0,5.00231,3.0,CB,1.0,7.0
10449,256.7442,4.827694999999999,11570000.0,40.0,Zr,I,0.153845,4.0,4.981492,5.0,CB,1.0,11.0
10455,256.7655,4.8272949999999994,271500000.0,40.01,Zr,II,0.0,1.5,4.827247,0.5,CC',2.0,2.0
10494,256.8891,4.824973,263800000.0,40.01,Zr,II,0.16402,4.5,4.988944,3.5,CC',2.0,8.0
10563,257.14,4.820266,126300000.0,40.01,Zr,II,0.039014,2.5,4.8592319999999996,1.5,MULT,2.0,4.0
10567,257.1468,4.820137,422000000.0,40.01,Zr,II,0.094654,3.5,4.914744000000001,2.5,CC',2.0,6.0
10907,258.341,4.797858,22980000.0,40.01,Zr,II,0.558611,2.5,5.356421,2.5,CC',2.0,6.0
11058,258.9066,4.7873779999999995,38850000.0,40.01,Zr,II,0.526722,1.5,5.314051999999999,2.5,CC',2.0,6.0
11067,258.9628,4.786338,4010000.0,40.0,Zr,I,0.07072200000000001,3.0,4.857012,4.0,CB,1.0,9.0
